,datetimes,events
0,2024-03-29 16.56.46.010,START
1,2024-03-29 16.56.51.011,TARGET
2,2024-03-29 16.56.52.025,STANDARD
3,2024-03-29 16.56.53.555,TARGET
4,2024-03-29 16.56.53.970,KEY PRESS
5,2024-03-29 16.56.55.084,STANDARD
6,2024-03-29 16.56.56.614,STANDARD
7,2024-03-29 16.56.58.144,STANDARD
8,2024-03-29 16.56.59.658,STANDARD
9,2024-03-29 16.57.01.169,STANDARD
10,2024-03-29 16.57.02.698,STANDARD
11,2024-03-29 16.57.04.212,STANDARD
12,2024-03-29 16.57.05.726,STANDARD
13,2024-03-29 16.57.07.240,STANDARD
14,2024-03-29 16.57.08.768,STANDARD
15,2024-03-29 16.57.10.281,STANDARD
16,2024-03-29 16.57.11.804,STANDARD
17,2024-03-29 16.57.13.322,TARGET
18,2024-03-29 16.57.13.723,KEY PRESS
19,2024-03-29 16.57.14.836,TARGET
20,2024-03-29 16.57.15.182,KEY PRESS
21,2024-03-29 16.57.16.360,STANDARD
22,2024-03-29 16.57.17.889,STANDARD
23,2024-03-29 16.57.19.404,STANDARD
24,2024-03-29 16.57.20.918,STANDARD
25,2024-03-29 16.57.22.448,STANDARD
26,2024-03-29 16.57.23.973,STANDARD
27,2024-03-29 16.57.25.504,STANDARD
28,2024-03-29 16.57.27.034,STANDARD
29,2024-03-29 16.57.28.559,STANDARD
30,2024-03-29 16.57.30.073,STANDARD
31,2024-03-29 16.57.31.602,TARGET
32,2024-03-29 16.57.32.035,KEY PRESS
33,2024-03-29 16.57.33.102,STANDARD
34,2024-03-29 16.57.34.615,TARGET
35,2024-03-29 16.57.35.043,KEY PRESS
36,2024-03-29 16.57.36.137,STANDARD
37,2024-03-29 16.57.37.647,STANDARD
38,2024-03-29 16.57.39.157,STANDARD
39,2024-03-29 16.57.40.689,STANDARD
40,2024-03-29 16.57.42.199,STANDARD
41,2024-03-29 16.57.43.726,STANDARD
42,2024-03-29 16.57.45.249,STANDARD
43,2024-03-29 16.57.46.762,TARGET
44,2024-03-29 16.57.47.344,KEY PRESS
45,2024-03-29 16.57.48.290,TARGET
46,2024-03-29 16.57.48.708,KEY PRESS
47,2024-03-29 16.57.49.792,STANDARD
48,2024-03-29 16.57.51.318,TARGET
49,2024-03-29 16.57.51.750,KEY PRESS
50,2024-03-29 16.57.52.842,STANDARD
