,datetimes,events
0,2024-03-22 15.32.12.781,START
1,2024-03-22 15.32.17.782,STANDARD
2,2024-03-22 15.32.18.799,STANDARD
3,2024-03-22 15.32.20.326,TARGET
4,2024-03-22 15.32.20.741,KEY PRESS
5,2024-03-22 15.32.21.852,STANDARD
6,2024-03-22 15.32.23.366,STANDARD
7,2024-03-22 15.32.24.869,STANDARD
8,2024-03-22 15.32.26.385,STANDARD
9,2024-03-22 15.32.27.888,TARGET
10,2024-03-22 15.32.28.239,KEY PRESS
11,2024-03-22 15.32.29.400,STANDARD
12,2024-03-22 15.32.30.926,STANDARD
13,2024-03-22 15.32.32.452,STANDARD
14,2024-03-22 15.32.33.972,STANDARD
15,2024-03-22 15.32.35.497,STANDARD
16,2024-03-22 15.32.37.004,STANDARD
17,2024-03-22 15.32.38.517,STANDARD
18,2024-03-22 15.32.40.042,TARGET
19,2024-03-22 15.32.40.455,KEY PRESS
20,2024-03-22 15.32.41.566,STANDARD
21,2024-03-22 15.32.43.089,STANDARD
22,2024-03-22 15.32.44.614,TARGET
23,2024-03-22 15.32.45.030,KEY PRESS
24,2024-03-22 15.32.46.144,STANDARD
25,2024-03-22 15.32.47.671,TARGET
26,2024-03-22 15.32.48.152,KEY PRESS
27,2024-03-22 15.32.49.199,STANDARD
28,2024-03-22 15.32.50.715,TARGET
29,2024-03-22 15.32.51.148,KEY PRESS
30,2024-03-22 15.32.52.226,STANDARD
31,2024-03-22 15.32.53.743,STANDARD
32,2024-03-22 15.32.55.247,STANDARD
33,2024-03-22 15.32.56.777,STANDARD
34,2024-03-22 15.32.58.288,STANDARD
35,2024-03-22 15.32.59.807,STANDARD
36,2024-03-22 15.33.01.320,STANDARD
37,2024-03-22 15.33.02.845,STANDARD
38,2024-03-22 15.33.04.361,STANDARD
39,2024-03-22 15.33.05.864,STANDARD
40,2024-03-22 15.33.07.363,STANDARD
41,2024-03-22 15.33.08.867,STANDARD
42,2024-03-22 15.33.10.368,TARGET
43,2024-03-22 15.33.10.784,KEY PRESS
44,2024-03-22 15.33.11.889,STANDARD
45,2024-03-22 15.33.13.411,TARGET
46,2024-03-22 15.33.13.842,KEY PRESS
47,2024-03-22 15.33.14.935,STANDARD
48,2024-03-22 15.33.16.465,STANDARD
49,2024-03-22 15.33.17.992,STANDARD
50,2024-03-22 15.33.19.507,STANDARD
51,2024-03-22 15.33.21.031,STANDARD
52,2024-03-22 15.33.22.546,STANDARD
53,2024-03-22 15.33.24.061,STANDARD
