,datetimes,events
0,2024-03-22 14.50.23.362,START
1,2024-03-22 14.50.28.362,TARGET
2,2024-03-22 14.50.29.381,STANDARD
3,2024-03-22 14.50.30.881,STANDARD
4,2024-03-22 14.50.32.402,STANDARD
5,2024-03-22 14.50.33.911,STANDARD
6,2024-03-22 14.50.35.433,TARGET
7,2024-03-22 14.50.35.865,KEY PRESS
8,2024-03-22 14.50.36.955,STANDARD
9,2024-03-22 14.50.38.482,STANDARD
10,2024-03-22 14.50.40.006,STANDARD
11,2024-03-22 14.50.41.530,STANDARD
12,2024-03-22 14.50.43.061,STANDARD
13,2024-03-22 14.50.44.592,STANDARD
14,2024-03-22 14.50.46.119,STANDARD
15,2024-03-22 14.50.47.646,STANDARD
16,2024-03-22 14.50.49.171,TARGET
17,2024-03-22 14.50.49.567,KEY PRESS
18,2024-03-22 14.50.50.692,TARGET
19,2024-03-22 14.50.51.156,KEY PRESS
20,2024-03-22 14.50.52.213,STANDARD
21,2024-03-22 14.50.53.728,STANDARD
22,2024-03-22 14.50.55.242,STANDARD
23,2024-03-22 14.50.56.755,STANDARD
24,2024-03-22 14.50.58.280,TARGET
25,2024-03-22 14.50.58.677,KEY PRESS
26,2024-03-22 14.50.59.799,STANDARD
27,2024-03-22 14.51.01.325,STANDARD
28,2024-03-22 14.51.02.851,STANDARD
29,2024-03-22 14.51.04.366,STANDARD
30,2024-03-22 14.51.05.881,STANDARD
31,2024-03-22 14.51.07.406,TARGET
32,2024-03-22 14.51.07.770,KEY PRESS
33,2024-03-22 14.51.08.918,STANDARD
34,2024-03-22 14.51.10.443,STANDARD
35,2024-03-22 14.51.11.957,STANDARD
36,2024-03-22 14.51.13.486,STANDARD
37,2024-03-22 14.51.15.015,TARGET
38,2024-03-22 14.51.15.380,KEY PRESS
39,2024-03-22 14.51.16.545,TARGET
40,2024-03-22 14.51.16.974,KEY PRESS
41,2024-03-22 14.51.18.066,STANDARD
42,2024-03-22 14.51.19.585,STANDARD
43,2024-03-22 14.51.21.100,STANDARD
44,2024-03-22 14.51.22.628,STANDARD
45,2024-03-22 14.51.24.152,STANDARD
46,2024-03-22 14.51.25.675,STANDARD
47,2024-03-22 14.51.27.195,STANDARD
48,2024-03-22 14.51.28.712,STANDARD
49,2024-03-22 14.51.30.228,STANDARD
50,2024-03-22 14.51.31.749,TARGET
51,2024-03-22 14.51.32.230,KEY PRESS
52,2024-03-22 14.51.33.275,STANDARD
53,2024-03-22 14.51.34.779,STANDARD
54,2024-03-22 14.51.36.297,STANDARD
55,2024-03-22 14.51.37.817,STANDARD
56,2024-03-22 14.51.39.333,STANDARD
57,2024-03-22 14.51.40.852,TARGET
58,2024-03-22 14.51.41.234,KEY PRESS
59,2024-03-22 14.51.42.363,STANDARD
60,2024-03-22 14.51.43.888,STANDARD
61,2024-03-22 14.51.45.415,STANDARD
62,2024-03-22 14.51.46.934,TARGET
63,2024-03-22 14.51.47.299,KEY PRESS
64,2024-03-22 14.51.48.451,STANDARD
65,2024-03-22 14.51.49.981,TARGET
66,2024-03-22 14.51.50.430,KEY PRESS
67,2024-03-22 14.51.51.493,STANDARD
68,2024-03-22 14.51.53.003,STANDARD
69,2024-03-22 14.51.54.528,STANDARD
70,2024-03-22 14.51.56.052,STANDARD
71,2024-03-22 14.51.57.570,STANDARD
72,2024-03-22 14.51.59.084,STANDARD
73,2024-03-22 14.52.00.590,TARGET
74,2024-03-22 14.52.00.969,KEY PRESS
75,2024-03-22 14.52.02.115,STANDARD
76,2024-03-22 14.52.03.643,STANDARD
77,2024-03-22 14.52.05.159,STANDARD
78,2024-03-22 14.52.06.685,STANDARD
79,2024-03-22 14.52.08.212,TARGET
80,2024-03-22 14.52.08.576,KEY PRESS
81,2024-03-22 14.52.09.734,STANDARD
82,2024-03-22 14.52.11.247,STANDARD
83,2024-03-22 14.52.12.759,STANDARD
84,2024-03-22 14.52.14.284,STANDARD
85,2024-03-22 14.52.15.811,STANDARD
86,2024-03-22 14.52.17.330,STANDARD
87,2024-03-22 14.52.18.857,STANDARD
88,2024-03-22 14.52.20.385,STANDARD
89,2024-03-22 14.52.21.913,STANDARD
90,2024-03-22 14.52.23.431,STANDARD
91,2024-03-22 14.52.24.945,TARGET
92,2024-03-22 14.52.25.344,KEY PRESS
93,2024-03-22 14.52.26.473,TARGET
94,2024-03-22 14.52.26.855,KEY PRESS
95,2024-03-22 14.52.27.987,STANDARD
96,2024-03-22 14.52.29.499,STANDARD
97,2024-03-22 14.52.31.011,TARGET
98,2024-03-22 14.52.31.441,KEY PRESS
99,2024-03-22 14.52.32.535,STANDARD
100,2024-03-22 14.52.34.049,STANDARD
101,2024-03-22 14.52.35.571,STANDARD
102,2024-03-22 14.52.37.091,STANDARD
103,2024-03-22 14.52.38.614,STANDARD
104,2024-03-22 14.52.40.143,STANDARD
105,2024-03-22 14.52.41.665,TARGET
106,2024-03-22 14.52.42.030,KEY PRESS
107,2024-03-22 14.52.43.185,STANDARD
108,2024-03-22 14.52.44.700,STANDARD
109,2024-03-22 14.52.46.219,TARGET
110,2024-03-22 14.52.46.599,KEY PRESS
111,2024-03-22 14.52.47.751,STANDARD
112,2024-03-22 14.52.49.277,STANDARD
113,2024-03-22 14.52.50.804,STANDARD
114,2024-03-22 14.52.52.330,STANDARD
115,2024-03-22 14.52.53.859,TARGET
116,2024-03-22 14.52.54.323,KEY PRESS
117,2024-03-22 14.52.55.385,STANDARD
118,2024-03-22 14.52.56.911,STANDARD
119,2024-03-22 14.52.58.425,STANDARD
120,2024-03-22 14.52.59.946,END
