,datetimes,events
0,2024-03-25 13.44.31.234,START
1,2024-03-25 13.44.36.233,STANDARD
2,2024-03-25 13.44.37.248,STANDARD
3,2024-03-25 13.44.38.767,TARGET
4,2024-03-25 13.44.39.150,KEY PRESS
5,2024-03-25 13.44.40.280,STANDARD
6,2024-03-25 13.44.41.802,STANDARD
7,2024-03-25 13.44.43.325,STANDARD
8,2024-03-25 13.44.44.845,TARGET
9,2024-03-25 13.44.45.159,KEY PRESS
10,2024-03-25 13.44.46.365,STANDARD
11,2024-03-25 13.44.47.883,STANDARD
12,2024-03-25 13.44.49.408,STANDARD
13,2024-03-25 13.44.50.936,STANDARD
14,2024-03-25 13.44.52.464,STANDARD
15,2024-03-25 13.44.53.989,STANDARD
16,2024-03-25 13.44.55.517,STANDARD
17,2024-03-25 13.44.57.037,STANDARD
18,2024-03-25 13.44.58.559,TARGET
19,2024-03-25 13.44.58.873,KEY PRESS
20,2024-03-25 13.45.00.081,STANDARD
21,2024-03-25 13.45.01.599,STANDARD
22,2024-03-25 13.45.03.118,TARGET
23,2024-03-25 13.45.03.515,KEY PRESS
24,2024-03-25 13.45.04.638,STANDARD
25,2024-03-25 13.45.06.160,STANDARD
26,2024-03-25 13.45.07.682,TARGET
27,2024-03-25 13.45.08.062,KEY PRESS
28,2024-03-25 13.45.09.205,STANDARD
29,2024-03-25 13.45.10.730,STANDARD
30,2024-03-25 13.45.12.245,STANDARD
31,2024-03-25 13.45.13.766,STANDARD
32,2024-03-25 13.45.15.271,STANDARD
33,2024-03-25 13.45.16.793,TARGET
34,2024-03-25 13.45.17.194,KEY PRESS
35,2024-03-25 13.45.18.319,STANDARD
36,2024-03-25 13.45.19.837,STANDARD
37,2024-03-25 13.45.21.358,STANDARD
38,2024-03-25 13.45.22.877,TARGET
39,2024-03-25 13.45.23.276,KEY PRESS
40,2024-03-25 13.45.24.389,STANDARD
41,2024-03-25 13.45.25.914,STANDARD
42,2024-03-25 13.45.27.435,STANDARD
43,2024-03-25 13.45.28.954,STANDARD
44,2024-03-25 13.45.30.476,STANDARD
45,2024-03-25 13.45.31.997,STANDARD
46,2024-03-25 13.45.33.521,TARGET
47,2024-03-25 13.45.33.871,KEY PRESS
48,2024-03-25 13.45.35.044,STANDARD
49,2024-03-25 13.45.36.568,TARGET
50,2024-03-25 13.45.36.983,KEY PRESS
51,2024-03-25 13.45.38.087,STANDARD
52,2024-03-25 13.45.39.612,STANDARD
53,2024-03-25 13.45.41.132,STANDARD
54,2024-03-25 13.45.42.652,STANDARD
55,2024-03-25 13.45.44.156,TARGET
56,2024-03-25 13.45.44.553,KEY PRESS
57,2024-03-25 13.45.45.672,STANDARD
58,2024-03-25 13.45.47.173,STANDARD
59,2024-03-25 13.45.48.694,STANDARD
60,2024-03-25 13.45.50.216,STANDARD
61,2024-03-25 13.45.51.736,STANDARD
62,2024-03-25 13.45.53.262,STANDARD
63,2024-03-25 13.45.54.782,STANDARD
64,2024-03-25 13.45.56.295,STANDARD
65,2024-03-25 13.45.57.818,STANDARD
66,2024-03-25 13.45.59.336,STANDARD
67,2024-03-25 13.46.00.860,STANDARD
68,2024-03-25 13.46.02.384,TARGET
69,2024-03-25 13.46.02.699,KEY PRESS
70,2024-03-25 13.46.03.908,TARGET
71,2024-03-25 13.46.04.203,KEY PRESS
72,2024-03-25 13.46.05.428,STANDARD
73,2024-03-25 13.46.06.947,STANDARD
74,2024-03-25 13.46.08.464,STANDARD
75,2024-03-25 13.46.09.986,STANDARD
76,2024-03-25 13.46.11.505,STANDARD
77,2024-03-25 13.46.13.017,TARGET
78,2024-03-25 13.46.13.448,KEY PRESS
79,2024-03-25 13.46.14.541,STANDARD
80,2024-03-25 13.46.16.065,STANDARD
81,2024-03-25 13.46.17.577,TARGET
82,2024-03-25 13.46.17.970,KEY PRESS
83,2024-03-25 13.46.19.101,STANDARD
84,2024-03-25 13.46.20.611,STANDARD
85,2024-03-25 13.46.22.138,STANDARD
86,2024-03-25 13.46.23.664,STANDARD
87,2024-03-25 13.46.25.188,STANDARD
88,2024-03-25 13.46.26.716,TARGET
89,2024-03-25 13.46.27.148,KEY PRESS
90,2024-03-25 13.46.28.227,STANDARD
91,2024-03-25 13.46.29.739,STANDARD
92,2024-03-25 13.46.31.239,TARGET
93,2024-03-25 13.46.31.621,KEY PRESS
94,2024-03-25 13.46.32.760,STANDARD
95,2024-03-25 13.46.34.289,STANDARD
96,2024-03-25 13.46.35.815,STANDARD
97,2024-03-25 13.46.37.339,STANDARD
98,2024-03-25 13.46.38.862,TARGET
99,2024-03-25 13.46.39.229,KEY PRESS
100,2024-03-25 13.46.40.379,STANDARD
101,2024-03-25 13.46.41.892,TARGET
102,2024-03-25 13.46.42.258,KEY PRESS
103,2024-03-25 13.46.43.402,STANDARD
104,2024-03-25 13.46.44.922,STANDARD
105,2024-03-25 13.46.46.449,STANDARD
106,2024-03-25 13.46.47.963,STANDARD
107,2024-03-25 13.46.49.467,STANDARD
108,2024-03-25 13.46.50.988,STANDARD
109,2024-03-25 13.46.52.501,STANDARD
110,2024-03-25 13.46.54.015,STANDARD
111,2024-03-25 13.46.55.546,STANDARD
112,2024-03-25 13.46.57.062,STANDARD
113,2024-03-25 13.46.58.589,TARGET
114,2024-03-25 13.46.58.939,KEY PRESS
115,2024-03-25 13.47.00.101,TARGET
116,2024-03-25 13.47.00.533,KEY PRESS
117,2024-03-25 13.47.01.627,STANDARD
118,2024-03-25 13.47.03.144,STANDARD
119,2024-03-25 13.47.04.672,STANDARD
120,2024-03-25 13.47.06.184,STANDARD
121,2024-03-25 13.47.07.715,END
