,datetimes,events
0,2024-03-25 16.29.55.983,START
1,2024-03-25 16.30.00.983,STANDARD
2,2024-03-25 16.30.01.556,KEY PRESS
3,2024-03-25 16.30.02.004,STANDARD
4,2024-03-25 16.30.03.535,STANDARD
5,2024-03-25 16.30.05.059,TARGET
6,2024-03-25 16.30.05.390,KEY PRESS
7,2024-03-25 16.30.06.574,TARGET
8,2024-03-25 16.30.06.939,KEY PRESS
9,2024-03-25 16.30.08.086,STANDARD
10,2024-03-25 16.30.09.616,STANDARD
11,2024-03-25 16.30.11.143,STANDARD
12,2024-03-25 16.30.12.657,STANDARD
13,2024-03-25 16.30.14.187,STANDARD
14,2024-03-25 16.30.15.700,STANDARD
15,2024-03-25 16.30.17.209,STANDARD
16,2024-03-25 16.30.18.724,STANDARD
17,2024-03-25 16.30.20.240,STANDARD
18,2024-03-25 16.30.21.750,TARGET
19,2024-03-25 16.30.22.195,KEY PRESS
20,2024-03-25 16.30.23.277,STANDARD
21,2024-03-25 16.30.24.804,STANDARD
22,2024-03-25 16.30.26.315,STANDARD
23,2024-03-25 16.30.27.844,STANDARD
24,2024-03-25 16.30.29.371,TARGET
25,2024-03-25 16.30.29.736,KEY PRESS
26,2024-03-25 16.30.30.900,STANDARD
27,2024-03-25 16.30.32.431,STANDARD
28,2024-03-25 16.30.33.948,STANDARD
29,2024-03-25 16.30.35.465,STANDARD
30,2024-03-25 16.30.36.993,TARGET
31,2024-03-25 16.30.37.341,KEY PRESS
32,2024-03-25 16.30.38.513,STANDARD
33,2024-03-25 16.30.40.036,STANDARD
34,2024-03-25 16.30.41.556,TARGET
35,2024-03-25 16.30.41.902,KEY PRESS
36,2024-03-25 16.30.42.800,KEY PRESS
37,2024-03-25 16.30.43.082,STANDARD
38,2024-03-25 16.30.44.587,STANDARD
39,2024-03-25 16.30.46.107,TARGET
40,2024-03-25 16.30.46.386,KEY PRESS
41,2024-03-25 16.30.47.622,STANDARD
42,2024-03-25 16.30.49.140,STANDARD
43,2024-03-25 16.30.50.663,STANDARD
44,2024-03-25 16.30.52.183,STANDARD
45,2024-03-25 16.30.53.698,STANDARD
46,2024-03-25 16.30.55.219,STANDARD
47,2024-03-25 16.30.56.737,STANDARD
48,2024-03-25 16.30.58.257,STANDARD
49,2024-03-25 16.30.59.778,TARGET
50,2024-03-25 16.31.00.173,KEY PRESS
51,2024-03-25 16.31.01.295,TARGET
52,2024-03-25 16.31.01.793,KEY PRESS
53,2024-03-25 16.31.02.818,STANDARD
54,2024-03-25 16.31.04.339,STANDARD
55,2024-03-25 16.31.05.863,STANDARD
56,2024-03-25 16.31.07.383,TARGET
57,2024-03-25 16.31.07.764,KEY PRESS
