,datetimes,events
0,2024-03-22 11.38.49.913,START
1,2024-03-22 11.38.54.913,STANDARD
2,2024-03-22 11.38.55.930,STANDARD
3,2024-03-22 11.38.57.444,STANDARD
4,2024-03-22 11.38.58.945,STANDARD
5,2024-03-22 11.39.00.474,STANDARD
6,2024-03-22 11.39.02.004,TARGET
7,2024-03-22 11.39.02.438,KEY PRESS
8,2024-03-22 11.39.03.528,STANDARD
9,2024-03-22 11.39.05.033,STANDARD
10,2024-03-22 11.39.06.548,TARGET
11,2024-03-22 11.39.06.979,KEY PRESS
12,2024-03-22 11.39.08.074,STANDARD
13,2024-03-22 11.39.09.599,STANDARD
14,2024-03-22 11.39.11.114,TARGET
15,2024-03-22 11.39.11.497,KEY PRESS
16,2024-03-22 11.39.12.630,TARGET
17,2024-03-22 11.39.13.029,KEY PRESS
18,2024-03-22 11.39.14.154,STANDARD
19,2024-03-22 11.39.15.678,STANDARD
20,2024-03-22 11.39.17.202,STANDARD
21,2024-03-22 11.39.18.723,STANDARD
22,2024-03-22 11.39.20.237,STANDARD
23,2024-03-22 11.39.21.748,STANDARD
24,2024-03-22 11.39.23.274,STANDARD
25,2024-03-22 11.39.24.788,TARGET
26,2024-03-22 11.39.25.320,KEY PRESS
27,2024-03-22 11.39.26.319,STANDARD
28,2024-03-22 11.39.27.850,TARGET
29,2024-03-22 11.39.28.299,KEY PRESS
30,2024-03-22 11.39.29.378,STANDARD
31,2024-03-22 11.39.30.908,STANDARD
32,2024-03-22 11.39.32.434,STANDARD
33,2024-03-22 11.39.33.943,STANDARD
34,2024-03-22 11.39.35.446,STANDARD
35,2024-03-22 11.39.36.970,STANDARD
36,2024-03-22 11.39.38.500,STANDARD
37,2024-03-22 11.39.40.029,STANDARD
38,2024-03-22 11.39.41.555,STANDARD
39,2024-03-22 11.39.43.068,STANDARD
40,2024-03-22 11.39.44.594,TARGET
41,2024-03-22 11.39.45.026,KEY PRESS
42,2024-03-22 11.39.46.126,STANDARD
43,2024-03-22 11.39.47.656,STANDARD
44,2024-03-22 11.39.49.184,TARGET
45,2024-03-22 11.39.49.536,KEY PRESS
46,2024-03-22 11.39.50.695,STANDARD
47,2024-03-22 11.39.52.205,STANDARD
48,2024-03-22 11.39.53.731,STANDARD
49,2024-03-22 11.39.55.243,TARGET
50,2024-03-22 11.39.55.660,KEY PRESS
51,2024-03-22 11.39.56.756,STANDARD
52,2024-03-22 11.39.58.281,STANDARD
53,2024-03-22 11.39.59.804,STANDARD
54,2024-03-22 11.40.01.324,STANDARD
55,2024-03-22 11.40.02.837,STANDARD
56,2024-03-22 11.40.04.352,TARGET
57,2024-03-22 11.40.04.753,KEY PRESS
58,2024-03-22 11.40.05.867,STANDARD
59,2024-03-22 11.40.07.382,STANDARD
60,2024-03-22 11.40.08.911,STANDARD
61,2024-03-22 11.40.10.439,TARGET
62,2024-03-22 11.40.10.786,KEY PRESS
63,2024-03-22 11.40.11.964,TARGET
64,2024-03-22 11.40.12.314,KEY PRESS
65,2024-03-22 11.40.13.475,STANDARD
66,2024-03-22 11.40.15.004,STANDARD
67,2024-03-22 11.40.16.529,STANDARD
68,2024-03-22 11.40.18.052,STANDARD
69,2024-03-22 11.40.19.575,STANDARD
70,2024-03-22 11.40.21.102,STANDARD
71,2024-03-22 11.40.22.631,STANDARD
72,2024-03-22 11.40.24.156,STANDARD
73,2024-03-22 11.40.25.683,STANDARD
74,2024-03-22 11.40.27.208,STANDARD
75,2024-03-22 11.40.28.727,STANDARD
76,2024-03-22 11.40.30.254,STANDARD
77,2024-03-22 11.40.31.766,STANDARD
78,2024-03-22 11.40.33.281,STANDARD
79,2024-03-22 11.40.34.806,TARGET
80,2024-03-22 11.40.35.383,KEY PRESS
81,2024-03-22 11.40.36.330,STANDARD
82,2024-03-22 11.40.37.845,TARGET
83,2024-03-22 11.40.38.243,KEY PRESS
84,2024-03-22 11.40.39.375,STANDARD
85,2024-03-22 11.40.40.901,TARGET
86,2024-03-22 11.40.41.314,KEY PRESS
87,2024-03-22 11.40.42.429,STANDARD
88,2024-03-22 11.40.43.929,STANDARD
89,2024-03-22 11.40.45.454,STANDARD
90,2024-03-22 11.40.46.963,TARGET
91,2024-03-22 11.40.48.490,STANDARD
92,2024-03-22 11.40.49.991,STANDARD
93,2024-03-22 11.40.51.512,STANDARD
94,2024-03-22 11.40.53.036,STANDARD
95,2024-03-22 11.40.54.562,STANDARD
96,2024-03-22 11.40.56.089,STANDARD
97,2024-03-22 11.40.57.617,STANDARD
98,2024-03-22 11.40.59.136,STANDARD
99,2024-03-22 11.41.00.658,STANDARD
100,2024-03-22 11.41.02.186,STANDARD
101,2024-03-22 11.41.03.707,STANDARD
102,2024-03-22 11.41.05.231,TARGET
103,2024-03-22 11.41.05.733,KEY PRESS
104,2024-03-22 11.41.06.746,TARGET
105,2024-03-22 11.41.07.175,KEY PRESS
106,2024-03-22 11.41.08.275,STANDARD
107,2024-03-22 11.41.09.793,STANDARD
108,2024-03-22 11.41.11.312,STANDARD
109,2024-03-22 11.41.12.811,STANDARD
110,2024-03-22 11.41.14.334,TARGET
111,2024-03-22 11.41.14.751,KEY PRESS
112,2024-03-22 11.41.15.849,STANDARD
113,2024-03-22 11.41.17.374,STANDARD
114,2024-03-22 11.41.18.881,TARGET
115,2024-03-22 11.41.19.297,KEY PRESS
116,2024-03-22 11.41.20.402,STANDARD
117,2024-03-22 11.41.21.926,STANDARD
118,2024-03-22 11.41.23.441,STANDARD
119,2024-03-22 11.41.24.966,STANDARD
120,2024-03-22 11.41.26.488,END
