,datetimes,events
0,2024-03-29 10.38.35.268,START
1,2024-03-29 10.38.40.268,STANDARD
2,2024-03-29 10.38.41.284,STANDARD
3,2024-03-29 10.38.42.811,STANDARD
4,2024-03-29 10.38.44.324,TARGET
5,2024-03-29 10.38.44.742,KEY PRESS
6,2024-03-29 10.38.45.835,STANDARD
7,2024-03-29 10.38.47.351,STANDARD
8,2024-03-29 10.38.48.877,TARGET
9,2024-03-29 10.38.49.294,KEY PRESS
10,2024-03-29 10.38.50.389,STANDARD
11,2024-03-29 10.38.51.920,STANDARD
12,2024-03-29 10.38.53.447,STANDARD
13,2024-03-29 10.38.54.973,TARGET
14,2024-03-29 10.38.55.369,KEY PRESS
15,2024-03-29 10.38.56.489,STANDARD
16,2024-03-29 10.38.58.013,STANDARD
17,2024-03-29 10.38.59.524,STANDARD
18,2024-03-29 10.39.01.053,STANDARD
19,2024-03-29 10.39.02.582,STANDARD
20,2024-03-29 10.39.04.106,STANDARD
21,2024-03-29 10.39.05.631,STANDARD
22,2024-03-29 10.39.07.147,STANDARD
23,2024-03-29 10.39.08.675,TARGET
24,2024-03-29 10.39.09.009,KEY PRESS
25,2024-03-29 10.39.10.206,STANDARD
26,2024-03-29 10.39.11.731,TARGET
27,2024-03-29 10.39.12.166,KEY PRESS
28,2024-03-29 10.39.13.236,STANDARD
29,2024-03-29 10.39.14.750,STANDARD
30,2024-03-29 10.39.16.266,STANDARD
31,2024-03-29 10.39.17.791,STANDARD
32,2024-03-29 10.39.19.307,STANDARD
33,2024-03-29 10.39.20.832,STANDARD
34,2024-03-29 10.39.22.360,STANDARD
35,2024-03-29 10.39.23.886,TARGET
36,2024-03-29 10.39.24.288,KEY PRESS
37,2024-03-29 10.39.25.402,STANDARD
38,2024-03-29 10.39.26.920,STANDARD
39,2024-03-29 10.39.28.450,STANDARD
40,2024-03-29 10.39.29.967,TARGET
41,2024-03-29 10.39.30.462,KEY PRESS
42,2024-03-29 10.39.31.481,STANDARD
43,2024-03-29 10.39.33.011,TARGET
44,2024-03-29 10.39.33.658,KEY PRESS
45,2024-03-29 10.39.34.538,STANDARD
46,2024-03-29 10.39.36.051,STANDARD
47,2024-03-29 10.39.37.564,STANDARD
48,2024-03-29 10.39.39.093,STANDARD
49,2024-03-29 10.39.40.609,STANDARD
50,2024-03-29 10.39.42.124,STANDARD
51,2024-03-29 10.39.43.648,STANDARD
52,2024-03-29 10.39.45.150,TARGET
53,2024-03-29 10.39.45.517,KEY PRESS
54,2024-03-29 10.39.46.653,STANDARD
55,2024-03-29 10.39.48.170,STANDARD
56,2024-03-29 10.39.49.681,STANDARD
57,2024-03-29 10.39.51.195,STANDARD
