,datetimes,events
0,2024-03-22 17.22.18.949,START
1,2024-03-22 17.22.23.948,STANDARD
2,2024-03-22 17.22.24.962,STANDARD
3,2024-03-22 17.22.26.487,STANDARD
4,2024-03-22 17.22.28.017,TARGET
5,2024-03-22 17.22.29.543,STANDARD
6,2024-03-22 17.22.31.072,TARGET
7,2024-03-22 17.22.32.596,STANDARD
8,2024-03-22 17.22.34.115,STANDARD
9,2024-03-22 17.22.35.642,STANDARD
10,2024-03-22 17.22.37.165,STANDARD
11,2024-03-22 17.22.38.689,STANDARD
12,2024-03-22 17.22.40.208,TARGET
13,2024-03-22 17.22.41.729,TARGET
14,2024-03-22 17.22.43.258,STANDARD
15,2024-03-22 17.22.44.784,STANDARD
16,2024-03-22 17.22.46.314,STANDARD
17,2024-03-22 17.22.47.827,STANDARD
18,2024-03-22 17.22.49.350,STANDARD
19,2024-03-22 17.22.50.879,STANDARD
20,2024-03-22 17.22.52.406,STANDARD
21,2024-03-22 17.22.53.919,TARGET
22,2024-03-22 17.22.55.443,STANDARD
23,2024-03-22 17.22.56.972,STANDARD
24,2024-03-22 17.22.58.500,STANDARD
25,2024-03-22 17.23.00.021,TARGET
26,2024-03-22 17.23.01.549,STANDARD
27,2024-03-22 17.23.03.064,STANDARD
28,2024-03-22 17.23.04.566,STANDARD
29,2024-03-22 17.23.06.082,STANDARD
30,2024-03-22 17.23.07.593,STANDARD
31,2024-03-22 17.23.09.120,STANDARD
32,2024-03-22 17.23.10.632,STANDARD
33,2024-03-22 17.23.12.132,STANDARD
34,2024-03-22 17.23.13.652,STANDARD
35,2024-03-22 17.23.15.165,STANDARD
36,2024-03-22 17.23.16.694,TARGET
37,2024-03-22 17.23.18.202,TARGET
38,2024-03-22 17.23.19.727,STANDARD
39,2024-03-22 17.23.21.253,STANDARD
40,2024-03-22 17.23.22.775,STANDARD
41,2024-03-22 17.23.24.302,STANDARD
42,2024-03-22 17.23.25.814,STANDARD
43,2024-03-22 17.23.27.339,STANDARD
44,2024-03-22 17.23.28.864,TARGET
45,2024-03-22 17.23.30.382,TARGET
46,2024-03-22 17.23.31.904,STANDARD
47,2024-03-22 17.23.33.415,STANDARD
48,2024-03-22 17.23.34.940,STANDARD
49,2024-03-22 17.23.36.463,STANDARD
50,2024-03-22 17.23.37.977,STANDARD
51,2024-03-22 17.23.39.502,STANDARD
52,2024-03-22 17.23.41.022,STANDARD
53,2024-03-22 17.23.42.549,STANDARD
54,2024-03-22 17.23.44.064,STANDARD
55,2024-03-22 17.23.45.575,STANDARD
56,2024-03-22 17.23.47.101,STANDARD
57,2024-03-22 17.23.48.624,STANDARD
58,2024-03-22 17.23.50.139,TARGET
59,2024-03-22 17.23.51.666,STANDARD
60,2024-03-22 17.23.53.187,TARGET
61,2024-03-22 17.23.54.714,STANDARD
62,2024-03-22 17.23.56.241,STANDARD
63,2024-03-22 17.23.57.771,TARGET
64,2024-03-22 17.23.59.284,STANDARD
65,2024-03-22 17.24.00.812,STANDARD
66,2024-03-22 17.24.02.343,STANDARD
67,2024-03-22 17.24.03.868,TARGET
68,2024-03-22 17.24.05.382,STANDARD
69,2024-03-22 17.24.06.909,STANDARD
70,2024-03-22 17.24.08.435,STANDARD
71,2024-03-22 17.24.09.953,STANDARD
72,2024-03-22 17.24.11.476,STANDARD
73,2024-03-22 17.24.13.002,STANDARD
74,2024-03-22 17.24.14.525,TARGET
75,2024-03-22 17.24.16.054,STANDARD
76,2024-03-22 17.24.17.569,STANDARD
77,2024-03-22 17.24.19.091,STANDARD
78,2024-03-22 17.24.20.608,STANDARD
79,2024-03-22 17.24.22.130,TARGET
80,2024-03-22 17.24.23.650,STANDARD
81,2024-03-22 17.24.25.165,STANDARD
82,2024-03-22 17.24.26.691,STANDARD
83,2024-03-22 17.24.28.215,STANDARD
84,2024-03-22 17.24.29.743,TARGET
85,2024-03-22 17.24.31.268,TARGET
86,2024-03-22 17.24.32.794,STANDARD
87,2024-03-22 17.24.34.305,STANDARD
88,2024-03-22 17.24.35.830,STANDARD
89,2024-03-22 17.24.37.360,STANDARD
90,2024-03-22 17.24.38.871,STANDARD
91,2024-03-22 17.24.40.385,STANDARD
92,2024-03-22 17.24.41.886,STANDARD
93,2024-03-22 17.24.43.404,STANDARD
94,2024-03-22 17.24.44.920,TARGET
95,2024-03-22 17.24.46.429,STANDARD
96,2024-03-22 17.24.47.957,STANDARD
97,2024-03-22 17.24.49.480,STANDARD
98,2024-03-22 17.24.50.995,STANDARD
99,2024-03-22 17.24.52.520,TARGET
100,2024-03-22 17.24.54.042,STANDARD
101,2024-03-22 17.24.55.558,END
