,datetimes,events
0,2024-03-28 11.56.02.919,START
1,2024-03-28 11.56.07.918,TARGET
2,2024-03-28 11.56.08.381,KEY PRESS
3,2024-03-28 11.56.08.925,STANDARD
4,2024-03-28 11.56.10.448,STANDARD
5,2024-03-28 11.56.11.965,STANDARD
6,2024-03-28 11.56.13.488,STANDARD
7,2024-03-28 11.56.15.002,STANDARD
8,2024-03-28 11.56.16.520,STANDARD
9,2024-03-28 11.56.18.037,STANDARD
10,2024-03-28 11.56.19.552,TARGET
11,2024-03-28 11.56.20.045,KEY PRESS
12,2024-03-28 11.56.21.060,STANDARD
13,2024-03-28 11.56.22.577,STANDARD
14,2024-03-28 11.56.24.094,STANDARD
15,2024-03-28 11.56.25.618,TARGET
16,2024-03-28 11.56.26.079,KEY PRESS
17,2024-03-28 11.56.27.131,STANDARD
18,2024-03-28 11.56.28.648,STANDARD
19,2024-03-28 11.56.30.158,STANDARD
20,2024-03-28 11.56.31.673,STANDARD
21,2024-03-28 11.56.33.182,TARGET
22,2024-03-28 11.56.33.641,KEY PRESS
23,2024-03-28 11.56.34.698,STANDARD
24,2024-03-28 11.56.36.212,STANDARD
25,2024-03-28 11.56.37.733,STANDARD
26,2024-03-28 11.56.39.251,STANDARD
27,2024-03-28 11.56.40.767,STANDARD
28,2024-03-28 11.56.42.283,STANDARD
29,2024-03-28 11.56.43.803,TARGET
30,2024-03-28 11.56.44.297,KEY PRESS
31,2024-03-28 11.56.45.318,TARGET
32,2024-03-28 11.56.46.833,STANDARD
33,2024-03-28 11.56.48.347,STANDARD
34,2024-03-28 11.56.49.858,STANDARD
35,2024-03-28 11.56.51.368,STANDARD
36,2024-03-28 11.56.52.881,TARGET
37,2024-03-28 11.56.53.721,KEY PRESS
38,2024-03-28 11.56.54.395,STANDARD
39,2024-03-28 11.56.55.908,STANDARD
40,2024-03-28 11.56.57.423,STANDARD
41,2024-03-28 11.56.58.939,STANDARD
42,2024-03-28 11.57.00.451,TARGET
43,2024-03-28 11.57.00.846,KEY PRESS
44,2024-03-28 11.57.01.961,STANDARD
45,2024-03-28 11.57.03.474,STANDARD
46,2024-03-28 11.57.04.992,STANDARD
47,2024-03-28 11.57.06.503,STANDARD
48,2024-03-28 11.57.08.014,STANDARD
49,2024-03-28 11.57.09.533,STANDARD
50,2024-03-28 11.57.11.062,STANDARD
51,2024-03-28 11.57.12.591,TARGET
52,2024-03-28 11.57.13.042,KEY PRESS
53,2024-03-28 11.57.14.102,STANDARD
54,2024-03-28 11.57.15.613,STANDARD
55,2024-03-28 11.57.17.138,STANDARD
56,2024-03-28 11.57.18.663,STANDARD
57,2024-03-28 11.57.20.178,STANDARD
58,2024-03-28 11.57.21.694,TARGET
59,2024-03-28 11.57.22.193,KEY PRESS
60,2024-03-28 11.57.23.211,TARGET
61,2024-03-28 11.57.24.436,KEY PRESS
62,2024-03-28 11.57.24.724,STANDARD
63,2024-03-28 11.57.26.249,STANDARD
64,2024-03-28 11.57.27.777,STANDARD
65,2024-03-28 11.57.29.290,STANDARD
66,2024-03-28 11.57.30.806,TARGET
67,2024-03-28 11.57.31.240,KEY PRESS
68,2024-03-28 11.57.32.329,STANDARD
69,2024-03-28 11.57.33.855,STANDARD
70,2024-03-28 11.57.35.384,STANDARD
71,2024-03-28 11.57.36.901,STANDARD
72,2024-03-28 11.57.38.428,STANDARD
73,2024-03-28 11.57.39.948,TARGET
74,2024-03-28 11.57.40.448,KEY PRESS
75,2024-03-28 11.57.41.477,STANDARD
76,2024-03-28 11.57.43.003,STANDARD
77,2024-03-28 11.57.44.530,STANDARD
78,2024-03-28 11.57.46.040,STANDARD
79,2024-03-28 11.57.47.568,STANDARD
80,2024-03-28 11.57.49.085,STANDARD
81,2024-03-28 11.57.50.615,STANDARD
82,2024-03-28 11.57.52.143,TARGET
83,2024-03-28 11.57.52.575,KEY PRESS
84,2024-03-28 11.57.53.643,STANDARD
85,2024-03-28 11.57.55.157,TARGET
86,2024-03-28 11.57.55.555,KEY PRESS
87,2024-03-28 11.57.56.672,STANDARD
88,2024-03-28 11.57.58.194,TARGET
89,2024-03-28 11.57.58.576,KEY PRESS
90,2024-03-28 11.57.59.721,STANDARD
91,2024-03-28 11.58.01.233,STANDARD
92,2024-03-28 11.58.02.744,STANDARD
93,2024-03-28 11.58.04.257,STANDARD
