,datetimes,events
0,2024-03-22 14.56.45.643,START
1,2024-03-22 14.56.50.642,STANDARD
2,2024-03-22 14.56.51.659,STANDARD
3,2024-03-22 14.56.53.169,TARGET
4,2024-03-22 14.56.53.649,KEY PRESS
5,2024-03-22 14.56.54.689,STANDARD
6,2024-03-22 14.56.56.212,TARGET
7,2024-03-22 14.56.56.579,KEY PRESS
8,2024-03-22 14.56.57.742,STANDARD
9,2024-03-22 14.56.59.266,STANDARD
10,2024-03-22 14.57.00.779,STANDARD
11,2024-03-22 14.57.02.305,STANDARD
12,2024-03-22 14.57.03.817,STANDARD
13,2024-03-22 14.57.05.318,STANDARD
14,2024-03-22 14.57.06.833,STANDARD
15,2024-03-22 14.57.08.360,STANDARD
16,2024-03-22 14.57.09.887,TARGET
17,2024-03-22 14.57.10.383,KEY PRESS
18,2024-03-22 14.57.11.408,STANDARD
19,2024-03-22 14.57.12.925,STANDARD
20,2024-03-22 14.57.14.452,STANDARD
21,2024-03-22 14.57.15.966,TARGET
22,2024-03-22 14.57.16.331,KEY PRESS
23,2024-03-22 14.57.17.491,STANDARD
24,2024-03-22 14.57.19.012,STANDARD
25,2024-03-22 14.57.20.526,STANDARD
26,2024-03-22 14.57.22.037,STANDARD
27,2024-03-22 14.57.23.550,TARGET
28,2024-03-22 14.57.23.896,KEY PRESS
29,2024-03-22 14.57.25.075,STANDARD
30,2024-03-22 14.57.26.602,STANDARD
31,2024-03-22 14.57.28.131,STANDARD
32,2024-03-22 14.57.29.639,STANDARD
33,2024-03-22 14.57.31.154,STANDARD
34,2024-03-22 14.57.32.680,TARGET
35,2024-03-22 14.57.33.017,KEY PRESS
36,2024-03-22 14.57.34.196,STANDARD
37,2024-03-22 14.57.35.725,STANDARD
38,2024-03-22 14.57.37.255,STANDARD
39,2024-03-22 14.57.38.760,STANDARD
40,2024-03-22 14.57.40.276,TARGET
41,2024-03-22 14.57.41.802,STANDARD
42,2024-03-22 14.57.43.320,STANDARD
43,2024-03-22 14.57.44.842,STANDARD
44,2024-03-22 14.57.46.368,STANDARD
45,2024-03-22 14.57.47.868,STANDARD
46,2024-03-22 14.57.49.384,TARGET
47,2024-03-22 14.57.49.828,KEY PRESS
48,2024-03-22 14.57.50.911,STANDARD
49,2024-03-22 14.57.52.433,STANDARD
50,2024-03-22 14.57.53.959,STANDARD
51,2024-03-22 14.57.55.469,STANDARD
52,2024-03-22 14.57.56.994,STANDARD
53,2024-03-22 14.57.58.518,TARGET
54,2024-03-22 14.57.58.899,KEY PRESS
55,2024-03-22 14.58.00.047,TARGET
56,2024-03-22 14.58.00.494,KEY PRESS
57,2024-03-22 14.58.01.566,STANDARD
58,2024-03-22 14.58.03.086,STANDARD
59,2024-03-22 14.58.04.607,STANDARD
60,2024-03-22 14.58.06.131,STANDARD
61,2024-03-22 14.58.07.659,TARGET
62,2024-03-22 14.58.08.021,KEY PRESS
