,datetimes,events
0,2024-03-29 16.47.35.115,START
1,2024-03-29 16.47.40.115,STANDARD
2,2024-03-29 16.47.41.133,STANDARD
3,2024-03-29 16.47.42.648,STANDARD
4,2024-03-29 16.47.44.163,STANDARD
5,2024-03-29 16.47.45.686,STANDARD
6,2024-03-29 16.47.47.208,STANDARD
7,2024-03-29 16.47.48.717,TARGET
8,2024-03-29 16.47.49.083,KEY PRESS
9,2024-03-29 16.47.50.220,STANDARD
10,2024-03-29 16.47.51.739,STANDARD
11,2024-03-29 16.47.53.260,TARGET
12,2024-03-29 16.47.53.608,KEY PRESS
13,2024-03-29 16.47.54.779,STANDARD
14,2024-03-29 16.47.56.294,STANDARD
15,2024-03-29 16.47.57.818,STANDARD
16,2024-03-29 16.47.59.347,STANDARD
17,2024-03-29 16.48.00.861,STANDARD
18,2024-03-29 16.48.02.390,TARGET
19,2024-03-29 16.48.02.723,KEY PRESS
20,2024-03-29 16.48.03.893,STANDARD
21,2024-03-29 16.48.05.419,STANDARD
22,2024-03-29 16.48.06.932,STANDARD
23,2024-03-29 16.48.08.455,TARGET
24,2024-03-29 16.48.08.802,KEY PRESS
25,2024-03-29 16.48.09.984,STANDARD
26,2024-03-29 16.48.11.512,STANDARD
27,2024-03-29 16.48.13.027,TARGET
28,2024-03-29 16.48.13.376,KEY PRESS
29,2024-03-29 16.48.14.552,STANDARD
30,2024-03-29 16.48.16.066,STANDARD
31,2024-03-29 16.48.17.590,STANDARD
32,2024-03-29 16.48.19.119,TARGET
33,2024-03-29 16.48.19.454,KEY PRESS
34,2024-03-29 16.48.20.629,STANDARD
35,2024-03-29 16.48.22.142,STANDARD
36,2024-03-29 16.48.23.657,STANDARD
37,2024-03-29 16.48.25.182,STANDARD
38,2024-03-29 16.48.26.706,TARGET
39,2024-03-29 16.48.27.068,KEY PRESS
40,2024-03-29 16.48.28.232,STANDARD
41,2024-03-29 16.48.29.748,STANDARD
42,2024-03-29 16.48.31.271,STANDARD
43,2024-03-29 16.48.32.783,STANDARD
44,2024-03-29 16.48.34.311,STANDARD
45,2024-03-29 16.48.35.839,STANDARD
46,2024-03-29 16.48.37.355,TARGET
47,2024-03-29 16.48.37.689,KEY PRESS
48,2024-03-29 16.48.38.882,STANDARD
49,2024-03-29 16.48.40.411,TARGET
50,2024-03-29 16.48.40.844,KEY PRESS
51,2024-03-29 16.48.41.925,STANDARD
52,2024-03-29 16.48.43.452,STANDARD
53,2024-03-29 16.48.44.967,STANDARD
54,2024-03-29 16.48.46.492,STANDARD
55,2024-03-29 16.48.48.005,TARGET
56,2024-03-29 16.48.48.337,KEY PRESS
57,2024-03-29 16.48.49.532,STANDARD
58,2024-03-29 16.48.51.057,STANDARD
59,2024-03-29 16.48.52.568,STANDARD
60,2024-03-29 16.48.54.096,STANDARD
61,2024-03-29 16.48.55.624,STANDARD
62,2024-03-29 16.48.57.146,STANDARD
63,2024-03-29 16.48.58.661,STANDARD
64,2024-03-29 16.49.00.178,STANDARD
65,2024-03-29 16.49.01.690,STANDARD
66,2024-03-29 16.49.03.216,STANDARD
67,2024-03-29 16.49.04.740,TARGET
68,2024-03-29 16.49.05.122,KEY PRESS
69,2024-03-29 16.49.06.270,TARGET
70,2024-03-29 16.49.06.848,KEY PRESS
71,2024-03-29 16.49.07.792,STANDARD
72,2024-03-29 16.49.09.306,STANDARD
73,2024-03-29 16.49.10.823,STANDARD
74,2024-03-29 16.49.12.353,STANDARD
75,2024-03-29 16.49.13.881,STANDARD
76,2024-03-29 16.49.15.410,TARGET
77,2024-03-29 16.49.15.807,KEY PRESS
78,2024-03-29 16.49.16.933,STANDARD
79,2024-03-29 16.49.18.462,STANDARD
80,2024-03-29 16.49.19.979,STANDARD
81,2024-03-29 16.49.21.504,TARGET
82,2024-03-29 16.49.21.868,KEY PRESS
83,2024-03-29 16.49.23.031,STANDARD
84,2024-03-29 16.49.24.557,STANDARD
85,2024-03-29 16.49.26.082,TARGET
86,2024-03-29 16.49.26.448,KEY PRESS
87,2024-03-29 16.49.27.591,STANDARD
88,2024-03-29 16.49.29.117,STANDARD
89,2024-03-29 16.49.30.629,STANDARD
90,2024-03-29 16.49.32.158,STANDARD
91,2024-03-29 16.49.33.684,STANDARD
92,2024-03-29 16.49.35.202,STANDARD
93,2024-03-29 16.49.36.710,TARGET
94,2024-03-29 16.49.37.070,KEY PRESS
95,2024-03-29 16.49.38.219,STANDARD
96,2024-03-29 16.49.39.747,STANDARD
97,2024-03-29 16.49.41.277,TARGET
98,2024-03-29 16.49.41.644,KEY PRESS
99,2024-03-29 16.49.42.794,STANDARD
100,2024-03-29 16.49.44.317,STANDARD
101,2024-03-29 16.49.45.846,STANDARD
102,2024-03-29 16.49.47.361,STANDARD
103,2024-03-29 16.49.48.878,TARGET
104,2024-03-29 16.49.49.226,KEY PRESS
105,2024-03-29 16.49.50.392,STANDARD
106,2024-03-29 16.49.51.922,STANDARD
107,2024-03-29 16.49.53.449,STANDARD
108,2024-03-29 16.49.54.964,STANDARD
109,2024-03-29 16.49.56.488,TARGET
110,2024-03-29 16.49.56.851,KEY PRESS
111,2024-03-29 16.49.58.012,STANDARD
112,2024-03-29 16.49.59.544,STANDARD
113,2024-03-29 16.50.01.057,STANDARD
114,2024-03-29 16.50.02.571,STANDARD
115,2024-03-29 16.50.04.099,STANDARD
116,2024-03-29 16.50.05.623,STANDARD
117,2024-03-29 16.50.07.130,STANDARD
118,2024-03-29 16.50.08.656,STANDARD
119,2024-03-29 16.50.10.173,TARGET
120,2024-03-29 16.50.10.507,KEY PRESS
121,2024-03-29 16.50.11.684,END
