datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-02-27 14.07.25.947,1934.0,79.69808197021484,-68.28207397460938,-9.007492065429688,
2024-02-27 14.07.25.950,1935.0,82.55640411376953,-77.66954040527344,-98.68772888183594,
2024-02-27 14.07.25.954,1936.0,97.70755004882812,-62.91378784179688,-143.42808532714844,
2024-02-27 14.07.25.960,1937.0,121.21862030029295,-24.583789825439453,-130.27532958984375,
2024-02-27 14.07.25.965,1938.0,141.19554138183594,29.912487030029297,-66.74568176269531,
2024-02-27 14.07.25.970,1939.0,143.64669799804688,89.34326171875,19.43217086791992,
2024-02-27 14.07.25.975,1940.0,119.04773712158205,138.08554077148438,96.24669647216795,
2024-02-27 14.07.25.978,1941.0,66.73358154296875,157.9808349609375,138.82595825195312,
2024-02-27 14.07.25.985,1942.0,-4.672229766845703,141.27059936523438,138.99684143066406,
2024-02-27 14.07.25.990,1943.0,-79.97470092773438,86.84024810791016,106.05517578125,
2024-02-27 14.07.25.994,1944.0,-142.78468322753906,5.655559539794922,61.00825119018555,
2024-02-27 14.07.25.999,1945.0,-180.445068359375,-80.1640625,23.631011962890625,
2024-02-27 14.07.26.003,1946.0,-187.74398803710935,-145.9152374267578,4.484703063964844,
2024-02-27 14.07.26.009,1947.0,-167.27215576171875,-170.91893005371094,1.9455680847167969,
2024-02-27 14.07.26.014,1948.0,-128.03273010253906,-146.8371124267578,6.736812591552734,
2024-02-27 14.07.26.019,1949.0,-82.46308898925781,-82.38063049316406,5.054065704345703,
2024-02-27 14.07.26.023,1950.0,-43.85417938232422,-0.8450202941894531,-10.323535919189451,
2024-02-27 14.07.26.027,1951.0,-22.279247283935547,69.74856567382812,-35.40366744995117,
2024-02-27 14.07.26.033,1952.0,-22.590984344482425,104.62351989746094,-58.98979949951172,
2024-02-27 14.07.26.038,1953.0,-43.42361068725586,95.50621032714844,-67.68132019042969,
2024-02-27 14.07.26.042,1954.0,-76.50506591796875,50.849700927734375,-51.93587875366211,
2024-02-27 14.07.26.047,1955.0,-108.38858032226562,-7.363983154296875,-11.618091583251951,
2024-02-27 14.07.26.051,1956.0,-124.28499603271484,-51.936859130859375,37.9244270324707,
2024-02-27 14.07.26.057,1957.0,-112.3779525756836,-64.79347229003906,78.57801818847656,
2024-02-27 14.07.26.062,1958.0,-68.5482177734375,-42.36498641967773,93.4397201538086,
2024-02-27 14.07.26.067,1959.0,0.8827018737792969,3.551563262939453,74.25816345214844,
2024-02-27 14.07.26.072,1960.0,80.1733627319336,51.80281066894531,28.22350311279297,
2024-02-27 14.07.26.075,1961.0,148.85653686523438,79.30574035644531,-26.914608001708984,
2024-02-27 14.07.26.081,1962.0,189.0721893310547,74.50605773925781,-66.79589080810547,
2024-02-27 14.07.26.086,1963.0,191.8005828857422,41.282806396484375,-70.69302368164062,
2024-02-27 14.07.26.091,1964.0,159.5204620361328,-5.681461334228516,-31.431133270263672,
2024-02-27 14.07.26.097,1965.0,104.73163604736328,-47.203369140625,43.25714492797852,
2024-02-27 14.07.26.100,1966.0,43.89677429199219,-69.9542236328125,129.33277893066406,
2024-02-27 14.07.26.106,1967.0,-9.606300354003906,-73.83905029296875,196.2201385498047,
2024-02-27 14.07.26.111,1968.0,-50.57518768310547,-70.92440795898438,216.1137237548828,
2024-02-27 14.07.26.115,1969.0,-82.35588073730469,-77.81727600097656,173.64535522460938,
2024-02-27 14.07.26.121,1970.0,-112.93846130371094,-106.03977966308594,73.34847259521484,
2024-02-27 14.07.26.124,1971.0,-147.06089782714844,-152.12828063964844,-61.61178588867188,
2024-02-27 14.07.26.131,1972.0,-180.714111328125,-198.1406707763672,-196.59678649902344,
2024-02-27 14.07.26.135,1973.0,-199.51568603515625,-218.5299224853516,-294.2923889160156,
2024-02-27 14.07.26.140,1974.0,-184.43299865722656,-191.85052490234372,-329.0547180175781,
2024-02-27 14.07.26.144,1975.0,-121.62379455566406,-110.95011901855467,-296.16900634765625,
2024-02-27 14.07.26.148,1976.0,-11.931018829345703,8.903114318847656,-211.6406097412109,
2024-02-27 14.07.26.154,1977.0,124.83082580566406,135.06134033203125,-107.18360137939452,
2024-02-27 14.07.26.159,1978.0,253.47494506835935,228.9796600341797,-19.812122344970703,
2024-02-27 14.07.26.164,1979.0,334.6254577636719,260.075927734375,22.97704315185547,
2024-02-27 14.07.26.169,1980.0,340.0966796875,220.5618438720703,12.174732208251951,
2024-02-27 14.07.26.172,1981.0,264.5605163574219,124.42013549804688,-39.73785018920898,
2024-02-27 14.07.26.183,1982.0,129.08908081054688,4.710235595703125,-102.92306518554688,
2024-02-27 14.07.26.183,1983.0,-24.97624969482422,-100.32296752929688,-147.11827087402344,
2024-02-27 14.07.26.188,1984.0,-151.73101806640625,-162.991943359375,-147.07217407226562,
2024-02-27 14.07.26.194,1985.0,-216.7483673095703,-175.2183380126953,-99.59803771972656,
2024-02-27 14.07.26.197,1986.0,-209.5660095214844,-148.700927734375,-22.765270233154297,
