datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-02-27 14.40.04.546,1193.0,-84.20516967773438,-202.0425262451172,-604.6886596679688,
2024-02-27 14.40.04.549,1194.0,-90.5130844116211,-116.10655975341795,-671.293212890625,
2024-02-27 14.40.04.555,1195.0,-91.1099624633789,-42.69245910644531,-657.7714233398438,
2024-02-27 14.40.04.559,1196.0,-93.98351287841795,1.518268585205078,-559.8688354492188,
2024-02-27 14.40.04.562,1197.0,-100.51058197021484,13.909103393554688,-395.554443359375,
2024-02-27 14.40.04.569,1198.0,-106.91494750976562,-1.2141456604003906,-197.49285888671875,
2024-02-27 14.40.04.573,1199.0,-107.75188446044922,-28.091461181640625,-4.520771026611328,
2024-02-27 14.40.04.578,1200.0,-100.53611755371094,-54.13224411010742,145.1749267578125,
2024-02-27 14.40.04.583,1201.0,-87.71894836425781,-71.26582336425781,234.65533447265625,
2024-02-27 14.40.04.586,1202.0,-75.98497772216797,-75.8094482421875,260.91314697265625,
2024-02-27 14.40.04.593,1203.0,-71.48695373535156,-65.71963500976562,234.8114318847656,
2024-02-27 14.40.04.597,1204.0,-75.57281494140625,-42.379825592041016,176.99342346191406,
2024-02-27 14.40.04.602,1205.0,-83.55108642578125,-8.175533294677734,104.08541870117188,
2024-02-27 14.40.04.607,1206.0,-87.13252258300781,32.330013275146484,32.2500114440918,
2024-02-27 14.40.04.611,1207.0,-79.39915466308594,70.63894653320312,-32.14727783203125,
2024-02-27 14.40.04.617,1208.0,-60.40396499633789,96.32186126708984,-88.65147399902344,
2024-02-27 14.40.04.622,1209.0,-38.68995666503906,100.48713684082033,-134.14697265625,
2024-02-27 14.40.04.627,1210.0,-28.04233169555664,80.26533508300781,-170.4136962890625,
2024-02-27 14.40.04.632,1211.0,-40.89322662353516,42.37153244018555,-194.8300628662109,
2024-02-27 14.40.04.634,1212.0,-81.60233306884766,2.672191619873047,-204.05421447753903,
2024-02-27 14.40.04.641,1213.0,-142.16531372070312,-19.14288711547852,-193.630859375,
2024-02-27 14.40.04.646,1214.0,-203.6941680908203,-7.353591918945312,-162.38282775878906,
2024-02-27 14.40.04.650,1215.0,-243.48033142089844,40.80917739868164,-114.10164642333984,
2024-02-27 14.40.04.655,1216.0,-244.44390869140625,112.53710174560548,-54.21653747558594,
2024-02-27 14.40.04.659,1217.0,-202.1322326660156,182.9828643798828,9.982772827148438,
2024-02-27 14.40.04.666,1218.0,-127.51358032226562,223.44287109375,68.9783935546875,
2024-02-27 14.40.04.670,1219.0,-42.330299377441406,215.62940979003903,119.03327178955078,
2024-02-27 14.40.04.675,1220.0,29.89740753173828,158.79258728027344,157.4034881591797,
2024-02-27 14.40.04.679,1221.0,73.93424987792969,71.51522064208984,185.03546142578125,
2024-02-27 14.40.04.683,1222.0,88.23515319824219,-15.391563415527344,204.64764404296875,
2024-02-27 14.40.04.690,1223.0,83.65245056152344,-72.21775817871094,216.6345367431641,
2024-02-27 14.40.04.695,1224.0,77.03715515136719,-83.076416015625,223.82066345214844,
2024-02-27 14.40.04.700,1225.0,81.89642333984375,-52.91554641723633,224.02247619628903,
2024-02-27 14.40.04.704,1226.0,101.22561645507812,-4.2931976318359375,213.06088256835935,
2024-02-27 14.40.04.708,1227.0,127.30425262451172,33.03490447998047,185.6705322265625,
2024-02-27 14.40.04.714,1228.0,145.74105834960938,35.51762008666992,140.24212646484375,
2024-02-27 14.40.04.718,1229.0,143.15472412109375,-2.843597412109375,76.2520751953125,
2024-02-27 14.40.04.724,1230.0,114.44374084472656,-69.52418518066406,0.0198745727539062,
2024-02-27 14.40.04.729,1231.0,66.28065490722656,-139.43807983398438,-74.90660095214844,
2024-02-27 14.40.04.732,1232.0,14.1126708984375,-185.44070434570312,-135.56553649902344,
2024-02-27 14.40.04.738,1233.0,-25.52569961547852,-191.6558380126953,-168.35768127441406,
2024-02-27 14.40.04.743,1234.0,-41.96791458129883,-159.9910430908203,-165.1624298095703,
2024-02-27 14.40.04.748,1235.0,-35.12724304199219,-106.45440673828124,-126.29617309570312,
2024-02-27 14.40.04.753,1236.0,-14.808887481689451,-52.37812042236328,-58.38687896728516,
2024-02-27 14.40.04.756,1237.0,5.442623138427734,-19.360366821289062,21.8001708984375,
2024-02-27 14.40.04.763,1238.0,15.012474060058594,-14.492996215820312,100.11752319335938,
2024-02-27 14.40.04.767,1239.0,11.124507904052734,-30.487537384033203,165.0798797607422,
2024-02-27 14.40.04.772,1240.0,-1.0775070190429688,-54.2706413269043,208.67539978027344,
2024-02-27 14.40.04.777,1241.0,-11.807880401611328,-70.75973510742188,232.84005737304688,
2024-02-27 14.40.04.780,1242.0,-12.777137756347656,-72.85401916503906,241.9373779296875,
2024-02-27 14.40.04.787,1243.0,-2.5863189697265625,-62.53193664550781,239.74703979492188,
2024-02-27 14.40.04.792,1244.0,12.031158447265623,-48.05377960205078,227.35824584960935,
2024-02-27 14.40.04.797,1245.0,19.97436141967773,-35.47712326049805,205.34783935546875,
2024-02-27 14.40.04.801,1246.0,11.977096557617188,-26.37081527709961,171.2833251953125,
2024-02-27 14.40.04.805,1247.0,-13.314903259277344,-12.700092315673828,126.19827270507812,
2024-02-27 14.40.04.811,1248.0,-47.272308349609375,13.849891662597656,75.27738952636719,
2024-02-27 14.40.04.816,1249.0,-74.7058334350586,58.20548629760742,28.00338363647461,
2024-02-27 14.40.04.821,1250.0,-81.58230590820312,117.84334564208984,-6.1817474365234375,
2024-02-27 14.40.04.826,1251.0,-61.231964111328125,178.4923553466797,-21.92612075805664,
