,datetimes,events
0,2024-04-05 09.17.38.229,START
1,2024-04-05 09.17.43.229,TARGET
2,2024-04-05 09.17.43.660,KEY PRESS
3,2024-04-05 09.17.44.242,STANDARD
4,2024-04-05 09.17.45.764,STANDARD
5,2024-04-05 09.17.47.284,STANDARD
6,2024-04-05 09.17.48.802,STANDARD
7,2024-04-05 09.17.50.317,STANDARD
8,2024-04-05 09.17.51.833,STANDARD
9,2024-04-05 09.17.53.359,STANDARD
10,2024-04-05 09.17.54.886,TARGET
11,2024-04-05 09.17.55.270,KEY PRESS
12,2024-04-05 09.17.56.393,STANDARD
13,2024-04-05 09.17.57.901,TARGET
14,2024-04-05 09.17.58.234,KEY PRESS
15,2024-04-05 09.17.59.427,STANDARD
16,2024-04-05 09.18.00.937,STANDARD
17,2024-04-05 09.18.02.438,STANDARD
18,2024-04-05 09.18.03.966,STANDARD
19,2024-04-05 09.18.05.480,TARGET
20,2024-04-05 09.18.05.881,KEY PRESS
21,2024-04-05 09.18.06.997,STANDARD
22,2024-04-05 09.18.08.509,STANDARD
23,2024-04-05 09.18.10.033,STANDARD
24,2024-04-05 09.18.11.548,STANDARD
25,2024-04-05 09.18.13.077,TARGET
26,2024-04-05 09.18.13.428,KEY PRESS
27,2024-04-05 09.18.14.592,STANDARD
28,2024-04-05 09.18.16.124,STANDARD
29,2024-04-05 09.18.17.650,STANDARD
30,2024-04-05 09.18.19.181,STANDARD
31,2024-04-05 09.18.20.701,STANDARD
32,2024-04-05 09.18.22.224,STANDARD
33,2024-04-05 09.18.23.739,STANDARD
34,2024-04-05 09.18.25.267,TARGET
35,2024-04-05 09.18.25.684,KEY PRESS
36,2024-04-05 09.18.26.796,STANDARD
37,2024-04-05 09.18.28.309,STANDARD
38,2024-04-05 09.18.29.836,TARGET
39,2024-04-05 09.18.30.237,KEY PRESS
40,2024-04-05 09.18.31.338,STANDARD
41,2024-04-05 09.18.32.864,STANDARD
42,2024-04-05 09.18.34.395,STANDARD
43,2024-04-05 09.18.35.912,STANDARD
44,2024-04-05 09.18.37.440,STANDARD
45,2024-04-05 09.18.38.949,STANDARD
46,2024-04-05 09.18.40.480,STANDARD
47,2024-04-05 09.18.42.000,TARGET
48,2024-04-05 09.18.42.431,KEY PRESS
49,2024-04-05 09.18.43.531,STANDARD
50,2024-04-05 09.18.45.053,STANDARD
51,2024-04-05 09.18.46.580,STANDARD
52,2024-04-05 09.18.48.094,TARGET
53,2024-04-05 09.18.48.511,KEY PRESS
54,2024-04-05 09.18.49.607,STANDARD
55,2024-04-05 09.18.51.120,STANDARD
56,2024-04-05 09.18.52.633,TARGET
57,2024-04-05 09.18.53.150,KEY PRESS
58,2024-04-05 09.18.54.158,STANDARD
59,2024-04-05 09.18.55.683,STANDARD
60,2024-04-05 09.18.57.193,STANDARD
61,2024-04-05 09.18.58.723,TARGET
62,2024-04-05 09.18.59.207,KEY PRESS
63,2024-04-05 09.19.00.252,STANDARD
64,2024-04-05 09.19.01.780,TARGET
65,2024-04-05 09.19.02.262,KEY PRESS
66,2024-04-05 09.19.03.312,STANDARD
67,2024-04-05 09.19.04.833,STANDARD
68,2024-04-05 09.19.06.344,STANDARD
69,2024-04-05 09.19.07.858,STANDARD
