,datetimes,events
0,2024-04-05 10.45.13.366,START
1,2024-04-05 10.45.18.366,STANDARD
2,2024-04-05 10.45.19.382,STANDARD
3,2024-04-05 10.45.20.908,STANDARD
4,2024-04-05 10.45.22.420,STANDARD
5,2024-04-05 10.45.23.933,STANDARD
6,2024-04-05 10.45.25.458,TARGET
7,2024-04-05 10.45.25.893,KEY PRESS
8,2024-04-05 10.45.26.967,STANDARD
9,2024-04-05 10.45.28.476,STANDARD
10,2024-04-05 10.45.30.001,TARGET
11,2024-04-05 10.45.30.469,KEY PRESS
12,2024-04-05 10.45.31.514,STANDARD
13,2024-04-05 10.45.33.039,STANDARD
14,2024-04-05 10.45.34.540,TARGET
15,2024-04-05 10.45.34.903,KEY PRESS
16,2024-04-05 10.45.36.061,TARGET
17,2024-04-05 10.45.36.542,KEY PRESS
18,2024-04-05 10.45.37.587,STANDARD
19,2024-04-05 10.45.39.116,STANDARD
20,2024-04-05 10.45.40.631,STANDARD
21,2024-04-05 10.45.42.146,STANDARD
22,2024-04-05 10.45.43.672,STANDARD
23,2024-04-05 10.45.45.193,STANDARD
24,2024-04-05 10.45.46.721,STANDARD
25,2024-04-05 10.45.48.247,STANDARD
26,2024-04-05 10.45.49.776,TARGET
27,2024-04-05 10.45.50.258,KEY PRESS
28,2024-04-05 10.45.51.307,STANDARD
29,2024-04-05 10.45.52.824,STANDARD
30,2024-04-05 10.45.54.348,STANDARD
31,2024-04-05 10.45.55.877,STANDARD
32,2024-04-05 10.45.57.400,TARGET
33,2024-04-05 10.45.57.964,KEY PRESS
34,2024-04-05 10.45.58.929,STANDARD
35,2024-04-05 10.46.00.446,STANDARD
36,2024-04-05 10.46.01.960,STANDARD
37,2024-04-05 10.46.03.482,STANDARD
38,2024-04-05 10.46.05.007,STANDARD
39,2024-04-05 10.46.06.536,STANDARD
40,2024-04-05 10.46.08.065,TARGET
41,2024-04-05 10.46.08.464,KEY PRESS
42,2024-04-05 10.46.09.592,STANDARD
43,2024-04-05 10.46.11.115,STANDARD
44,2024-04-05 10.46.12.647,STANDARD
45,2024-04-05 10.46.14.172,STANDARD
46,2024-04-05 10.46.15.701,TARGET
47,2024-04-05 10.46.16.202,KEY PRESS
48,2024-04-05 10.46.17.211,STANDARD
49,2024-04-05 10.46.18.726,STANDARD
50,2024-04-05 10.46.20.226,STANDARD
51,2024-04-05 10.46.21.746,STANDARD
52,2024-04-05 10.46.23.258,STANDARD
53,2024-04-05 10.46.24.787,TARGET
54,2024-04-05 10.46.25.184,KEY PRESS
55,2024-04-05 10.46.26.313,STANDARD
56,2024-04-05 10.46.27.816,STANDARD
57,2024-04-05 10.46.29.343,TARGET
58,2024-04-05 10.46.30.042,KEY PRESS
59,2024-04-05 10.46.30.874,STANDARD
60,2024-04-05 10.46.32.386,STANDARD
61,2024-04-05 10.46.33.914,STANDARD
62,2024-04-05 10.46.35.423,STANDARD
63,2024-04-05 10.46.36.952,STANDARD
64,2024-04-05 10.46.38.469,STANDARD
65,2024-04-05 10.46.39.985,STANDARD
66,2024-04-05 10.46.41.506,TARGET
67,2024-04-05 10.46.41.935,KEY PRESS
68,2024-04-05 10.46.43.028,TARGET
69,2024-04-05 10.46.43.607,KEY PRESS
70,2024-04-05 10.46.44.550,STANDARD
71,2024-04-05 10.46.46.076,STANDARD
72,2024-04-05 10.46.47.597,STANDARD
73,2024-04-05 10.46.49.122,STANDARD
74,2024-04-05 10.46.50.648,TARGET
75,2024-04-05 10.46.51.314,KEY PRESS
76,2024-04-05 10.46.52.178,STANDARD
77,2024-04-05 10.46.53.703,STANDARD
78,2024-04-05 10.46.55.229,STANDARD
79,2024-04-05 10.46.56.754,STANDARD
80,2024-04-05 10.46.58.275,STANDARD
81,2024-04-05 10.46.59.790,STANDARD
82,2024-04-05 10.47.01.318,STANDARD
83,2024-04-05 10.47.02.845,TARGET
84,2024-04-05 10.47.03.257,KEY PRESS
85,2024-04-05 10.47.04.363,STANDARD
86,2024-04-05 10.47.05.886,STANDARD
87,2024-04-05 10.47.07.402,TARGET
88,2024-04-05 10.47.07.852,KEY PRESS
89,2024-04-05 10.47.08.913,TARGET
90,2024-04-05 10.47.09.373,KEY PRESS
91,2024-04-05 10.47.10.432,STANDARD
92,2024-04-05 10.47.11.953,STANDARD
93,2024-04-05 10.47.13.477,STANDARD
94,2024-04-05 10.47.14.997,STANDARD
95,2024-04-05 10.47.16.517,STANDARD
96,2024-04-05 10.47.18.035,STANDARD
97,2024-04-05 10.47.19.561,TARGET
98,2024-04-05 10.47.20.006,KEY PRESS
99,2024-04-05 10.47.21.081,STANDARD
100,2024-04-05 10.47.22.606,STANDARD
101,2024-04-05 10.47.24.130,TARGET
102,2024-04-05 10.47.24.598,KEY PRESS
103,2024-04-05 10.47.25.644,STANDARD
104,2024-04-05 10.47.27.167,STANDARD
105,2024-04-05 10.47.28.700,STANDARD
106,2024-04-05 10.47.30.222,STANDARD
107,2024-04-05 10.47.31.751,STANDARD
108,2024-04-05 10.47.33.279,STANDARD
109,2024-04-05 10.47.34.779,STANDARD
110,2024-04-05 10.47.36.306,TARGET
111,2024-04-05 10.47.36.789,KEY PRESS
112,2024-04-05 10.47.37.835,STANDARD
113,2024-04-05 10.47.39.357,STANDARD
114,2024-04-05 10.47.40.887,STANDARD
115,2024-04-05 10.47.42.414,TARGET
116,2024-04-05 10.47.42.898,KEY PRESS
117,2024-04-05 10.47.43.926,STANDARD
118,2024-04-05 10.47.45.438,STANDARD
119,2024-04-05 10.47.46.956,STANDARD
120,2024-04-05 10.47.48.473,STANDARD
121,2024-04-05 10.47.49.985,END
