,datetimes,events
0,2024-03-22 18.29.22.272,START
1,2024-03-22 18.29.27.272,STANDARD
2,2024-03-22 18.29.28.291,STANDARD
3,2024-03-22 18.29.29.821,STANDARD
4,2024-03-22 18.29.31.339,STANDARD
5,2024-03-22 18.29.32.866,TARGET
6,2024-03-22 18.29.34.395,STANDARD
7,2024-03-22 18.29.35.925,STANDARD
8,2024-03-22 18.29.37.453,TARGET
9,2024-03-22 18.29.38.978,STANDARD
10,2024-03-22 18.29.40.502,STANDARD
11,2024-03-22 18.29.42.026,STANDARD
12,2024-03-22 18.29.43.551,STANDARD
13,2024-03-22 18.29.45.063,STANDARD
14,2024-03-22 18.29.46.587,STANDARD
15,2024-03-22 18.29.48.102,STANDARD
16,2024-03-22 18.29.49.621,STANDARD
17,2024-03-22 18.29.51.137,TARGET
18,2024-03-22 18.29.52.661,STANDARD
19,2024-03-22 18.29.54.187,STANDARD
20,2024-03-22 18.29.55.711,TARGET
21,2024-03-22 18.29.57.235,STANDARD
22,2024-03-22 18.29.58.761,STANDARD
23,2024-03-22 18.30.00.283,TARGET
24,2024-03-22 18.30.01.813,STANDARD
25,2024-03-22 18.30.03.343,TARGET
26,2024-03-22 18.30.04.855,STANDARD
27,2024-03-22 18.30.06.384,STANDARD
28,2024-03-22 18.30.07.910,STANDARD
29,2024-03-22 18.30.09.435,STANDARD
30,2024-03-22 18.30.10.961,STANDARD
31,2024-03-22 18.30.12.487,STANDARD
32,2024-03-22 18.30.14.015,STANDARD
33,2024-03-22 18.30.15.543,STANDARD
34,2024-03-22 18.30.17.055,STANDARD
35,2024-03-22 18.30.18.582,STANDARD
36,2024-03-22 18.30.20.103,STANDARD
37,2024-03-22 18.30.21.626,STANDARD
38,2024-03-22 18.30.23.154,TARGET
39,2024-03-22 18.30.24.666,STANDARD
40,2024-03-22 18.30.26.192,TARGET
41,2024-03-22 18.30.27.710,STANDARD
42,2024-03-22 18.30.29.238,STANDARD
43,2024-03-22 18.30.30.761,STANDARD
44,2024-03-22 18.30.32.277,STANDARD
45,2024-03-22 18.30.33.802,TARGET
46,2024-03-22 18.30.35.316,STANDARD
47,2024-03-22 18.30.36.840,STANDARD
48,2024-03-22 18.30.38.354,STANDARD
49,2024-03-22 18.30.39.866,TARGET
50,2024-03-22 18.30.41.392,STANDARD
51,2024-03-22 18.30.42.901,STANDARD
52,2024-03-22 18.30.44.425,STANDARD
53,2024-03-22 18.30.45.953,STANDARD
54,2024-03-22 18.30.47.466,STANDARD
55,2024-03-22 18.30.48.991,STANDARD
56,2024-03-22 18.30.50.522,STANDARD
57,2024-03-22 18.30.52.027,STANDARD
58,2024-03-22 18.30.53.558,TARGET
59,2024-03-22 18.30.55.074,TARGET
60,2024-03-22 18.30.56.598,STANDARD
61,2024-03-22 18.30.58.117,STANDARD
62,2024-03-22 18.30.59.622,STANDARD
63,2024-03-22 18.31.01.147,TARGET
64,2024-03-22 18.31.02.677,STANDARD
65,2024-03-22 18.31.04.208,STANDARD
66,2024-03-22 18.31.05.723,STANDARD
67,2024-03-22 18.31.07.250,STANDARD
68,2024-03-22 18.31.08.767,STANDARD
69,2024-03-22 18.31.10.283,TARGET
70,2024-03-22 18.31.11.798,STANDARD
71,2024-03-22 18.31.13.315,STANDARD
72,2024-03-22 18.31.14.840,STANDARD
73,2024-03-22 18.31.16.359,TARGET
74,2024-03-22 18.31.17.874,STANDARD
75,2024-03-22 18.31.19.402,STANDARD
76,2024-03-22 18.31.20.920,STANDARD
77,2024-03-22 18.31.22.435,STANDARD
78,2024-03-22 18.31.23.951,STANDARD
79,2024-03-22 18.31.25.468,TARGET
80,2024-03-22 18.31.26.997,STANDARD
81,2024-03-22 18.31.28.527,STANDARD
82,2024-03-22 18.31.30.051,STANDARD
83,2024-03-22 18.31.31.576,STANDARD
84,2024-03-22 18.31.33.108,STANDARD
85,2024-03-22 18.31.34.619,STANDARD
86,2024-03-22 18.31.36.143,TARGET
87,2024-03-22 18.31.37.672,TARGET
88,2024-03-22 18.31.39.183,STANDARD
89,2024-03-22 18.31.40.710,STANDARD
90,2024-03-22 18.31.42.226,STANDARD
91,2024-03-22 18.31.43.738,STANDARD
92,2024-03-22 18.31.45.256,STANDARD
93,2024-03-22 18.31.46.780,STANDARD
94,2024-03-22 18.31.48.281,STANDARD
95,2024-03-22 18.31.49.810,STANDARD
96,2024-03-22 18.31.51.336,TARGET
97,2024-03-22 18.31.52.864,STANDARD
98,2024-03-22 18.31.54.369,TARGET
99,2024-03-22 18.31.55.880,STANDARD
100,2024-03-22 18.31.57.383,STANDARD
101,2024-03-22 18.31.58.909,END
