,datetimes,events
0,2024-03-22 17.52.02.673,START
1,2024-03-22 17.52.07.673,7.50 Hz START
2,2024-03-22 17.52.15.737,7.50 Hz END
3,2024-03-22 17.52.30.738,8.57 Hz START
4,2024-03-22 17.52.38.778,8.57 Hz END
5,2024-03-22 17.52.53.779,10.00 Hz START
6,2024-03-22 17.53.01.780,10.00 Hz END
7,2024-03-22 17.53.16.781,12.00 Hz START
8,2024-03-22 17.53.24.803,12.00 Hz END
9,2024-03-22 17.53.39.803,END
