,datetimes,events
0,2024-04-03 16.43.29.984,START
1,2024-04-03 16.43.34.983,STANDARD
2,2024-04-03 16.43.35.999,STANDARD
3,2024-04-03 16.43.37.527,STANDARD
4,2024-04-03 16.43.39.054,STANDARD
5,2024-04-03 16.43.40.578,STANDARD
6,2024-04-03 16.43.42.108,STANDARD
7,2024-04-03 16.43.43.637,TARGET
8,2024-04-03 16.43.44.240,KEY PRESS
9,2024-04-03 16.43.45.154,STANDARD
10,2024-04-03 16.43.46.654,STANDARD
11,2024-04-03 16.43.48.168,TARGET
12,2024-04-03 16.43.48.618,KEY PRESS
13,2024-04-03 16.43.49.668,STANDARD
14,2024-04-03 16.43.51.181,TARGET
15,2024-04-03 16.43.51.646,KEY PRESS
16,2024-04-03 16.43.52.707,STANDARD
17,2024-04-03 16.43.54.224,STANDARD
18,2024-04-03 16.43.55.752,STANDARD
19,2024-04-03 16.43.57.277,STANDARD
20,2024-04-03 16.43.58.807,STANDARD
21,2024-04-03 16.44.00.330,STANDARD
22,2024-04-03 16.44.01.844,TARGET
23,2024-04-03 16.44.02.309,KEY PRESS
24,2024-04-03 16.44.03.371,STANDARD
25,2024-04-03 16.44.04.885,STANDARD
26,2024-04-03 16.44.06.399,STANDARD
27,2024-04-03 16.44.07.924,STANDARD
28,2024-04-03 16.44.09.440,STANDARD
29,2024-04-03 16.44.10.949,STANDARD
30,2024-04-03 16.44.12.465,TARGET
31,2024-04-03 16.44.12.897,KEY PRESS
32,2024-04-03 16.44.13.988,TARGET
33,2024-04-03 16.44.14.501,KEY PRESS
34,2024-04-03 16.44.15.502,STANDARD
35,2024-04-03 16.44.17.025,STANDARD
36,2024-04-03 16.44.18.544,STANDARD
37,2024-04-03 16.44.20.063,STANDARD
38,2024-04-03 16.44.21.586,TARGET
39,2024-04-03 16.44.22.035,KEY PRESS
40,2024-04-03 16.44.23.116,STANDARD
41,2024-04-03 16.44.24.640,STANDARD
42,2024-04-03 16.44.26.168,STANDARD
43,2024-04-03 16.44.27.686,TARGET
44,2024-04-03 16.44.28.135,KEY PRESS
45,2024-04-03 16.44.29.215,STANDARD
46,2024-04-03 16.44.30.739,STANDARD
47,2024-04-03 16.44.32.269,STANDARD
48,2024-04-03 16.44.33.796,STANDARD
49,2024-04-03 16.44.35.318,STANDARD
50,2024-04-03 16.44.36.840,STANDARD
51,2024-04-03 16.44.38.371,STANDARD
52,2024-04-03 16.44.39.898,STANDARD
53,2024-04-03 16.44.41.425,STANDARD
54,2024-04-03 16.44.42.936,STANDARD
55,2024-04-03 16.44.44.457,STANDARD
56,2024-04-03 16.44.45.980,STANDARD
57,2024-04-03 16.44.47.508,TARGET
58,2024-04-03 16.44.47.957,KEY PRESS
59,2024-04-03 16.44.49.035,TARGET
60,2024-04-03 16.44.49.784,KEY PRESS
61,2024-04-03 16.44.50.559,TARGET
62,2024-04-03 16.44.51.022,KEY PRESS
63,2024-04-03 16.44.52.085,STANDARD
64,2024-04-03 16.44.53.610,STANDARD
65,2024-04-03 16.44.55.122,TARGET
66,2024-04-03 16.44.55.639,KEY PRESS
67,2024-04-03 16.44.56.651,STANDARD
68,2024-04-03 16.44.58.174,STANDARD
69,2024-04-03 16.44.59.702,STANDARD
70,2024-04-03 16.45.01.225,STANDARD
71,2024-04-03 16.45.02.749,STANDARD
72,2024-04-03 16.45.04.250,STANDARD
73,2024-04-03 16.45.05.766,STANDARD
74,2024-04-03 16.45.07.289,STANDARD
75,2024-04-03 16.45.08.812,STANDARD
76,2024-04-03 16.45.10.334,STANDARD
77,2024-04-03 16.45.11.856,STANDARD
78,2024-04-03 16.45.13.373,STANDARD
79,2024-04-03 16.45.14.899,TARGET
80,2024-04-03 16.45.15.462,KEY PRESS
81,2024-04-03 16.45.16.413,STANDARD
82,2024-04-03 16.45.17.927,STANDARD
83,2024-04-03 16.45.19.448,TARGET
84,2024-04-03 16.45.20.010,KEY PRESS
85,2024-04-03 16.45.20.970,STANDARD
86,2024-04-03 16.45.22.488,TARGET
87,2024-04-03 16.45.23.004,KEY PRESS
88,2024-04-03 16.45.24.005,STANDARD
89,2024-04-03 16.45.25.515,STANDARD
90,2024-04-03 16.45.27.040,STANDARD
91,2024-04-03 16.45.28.564,STANDARD
92,2024-04-03 16.45.30.088,TARGET
93,2024-04-03 16.45.30.532,KEY PRESS
94,2024-04-03 16.45.31.611,STANDARD
95,2024-04-03 16.45.33.127,STANDARD
96,2024-04-03 16.45.34.656,STANDARD
97,2024-04-03 16.45.36.182,STANDARD
98,2024-04-03 16.45.37.695,STANDARD
99,2024-04-03 16.45.39.212,TARGET
100,2024-04-03 16.45.39.640,KEY PRESS
101,2024-04-03 16.45.40.726,TARGET
102,2024-04-03 16.45.41.275,KEY PRESS
103,2024-04-03 16.45.42.250,STANDARD
104,2024-04-03 16.45.43.780,STANDARD
105,2024-04-03 16.45.45.306,STANDARD
106,2024-04-03 16.45.46.823,STANDARD
107,2024-04-03 16.45.48.346,STANDARD
108,2024-04-03 16.45.49.863,STANDARD
109,2024-04-03 16.45.51.386,STANDARD
110,2024-04-03 16.45.52.905,TARGET
111,2024-04-03 16.45.53.401,KEY PRESS
112,2024-04-03 16.45.54.422,TARGET
113,2024-04-03 16.45.54.966,KEY PRESS
114,2024-04-03 16.45.55.938,STANDARD
115,2024-04-03 16.45.57.449,STANDARD
116,2024-04-03 16.45.58.974,STANDARD
117,2024-04-03 16.46.00.495,STANDARD
118,2024-04-03 16.46.02.008,STANDARD
119,2024-04-03 16.46.03.528,STANDARD
120,2024-04-03 16.46.05.052,STANDARD
121,2024-04-03 16.46.06.583,END
