,datetimes,events
0,2024-03-25 13.11.41.015,START
1,2024-03-25 13.11.46.015,STANDARD
2,2024-03-25 13.11.47.034,TARGET
3,2024-03-25 13.11.47.381,KEY PRESS
4,2024-03-25 13.11.48.562,STANDARD
5,2024-03-25 13.11.50.089,STANDARD
6,2024-03-25 13.11.51.605,STANDARD
7,2024-03-25 13.11.53.133,STANDARD
8,2024-03-25 13.11.54.648,STANDARD
9,2024-03-25 13.11.56.154,TARGET
10,2024-03-25 13.11.56.501,KEY PRESS
11,2024-03-25 13.11.57.676,STANDARD
12,2024-03-25 13.11.59.192,STANDARD
13,2024-03-25 13.12.00.712,STANDARD
14,2024-03-25 13.12.02.231,STANDARD
15,2024-03-25 13.12.03.752,TARGET
16,2024-03-25 13.12.04.135,KEY PRESS
17,2024-03-25 13.12.05.280,TARGET
18,2024-03-25 13.12.05.745,KEY PRESS
19,2024-03-25 13.12.06.806,STANDARD
20,2024-03-25 13.12.08.324,STANDARD
21,2024-03-25 13.12.09.845,STANDARD
22,2024-03-25 13.12.11.368,STANDARD
23,2024-03-25 13.12.12.885,STANDARD
24,2024-03-25 13.12.14.406,STANDARD
25,2024-03-25 13.12.15.926,STANDARD
26,2024-03-25 13.12.17.448,TARGET
27,2024-03-25 13.12.17.792,KEY PRESS
28,2024-03-25 13.12.18.959,STANDARD
29,2024-03-25 13.12.20.485,STANDARD
30,2024-03-25 13.12.22.003,STANDARD
31,2024-03-25 13.12.23.526,STANDARD
32,2024-03-25 13.12.25.050,STANDARD
33,2024-03-25 13.12.26.569,STANDARD
34,2024-03-25 13.12.28.089,TARGET
35,2024-03-25 13.12.28.436,KEY PRESS
36,2024-03-25 13.12.29.603,STANDARD
37,2024-03-25 13.12.31.128,STANDARD
38,2024-03-25 13.12.32.648,STANDARD
39,2024-03-25 13.12.34.163,STANDARD
40,2024-03-25 13.12.35.683,STANDARD
41,2024-03-25 13.12.37.206,TARGET
42,2024-03-25 13.12.37.506,KEY PRESS
43,2024-03-25 13.12.38.719,TARGET
44,2024-03-25 13.12.39.034,KEY PRESS
45,2024-03-25 13.12.40.242,STANDARD
46,2024-03-25 13.12.41.762,STANDARD
47,2024-03-25 13.12.43.284,STANDARD
48,2024-03-25 13.12.44.804,STANDARD
49,2024-03-25 13.12.46.328,STANDARD
50,2024-03-25 13.12.47.845,STANDARD
51,2024-03-25 13.12.49.367,TARGET
52,2024-03-25 13.12.49.730,KEY PRESS
53,2024-03-25 13.12.50.892,STANDARD
54,2024-03-25 13.12.52.412,TARGET
55,2024-03-25 13.12.52.756,KEY PRESS
56,2024-03-25 13.12.53.932,STANDARD
57,2024-03-25 13.12.55.450,STANDARD
58,2024-03-25 13.12.56.965,STANDARD
59,2024-03-25 13.12.58.476,STANDARD
60,2024-03-25 13.12.59.993,STANDARD
61,2024-03-25 13.13.01.520,TARGET
62,2024-03-25 13.13.01.935,KEY PRESS
63,2024-03-25 13.13.03.041,STANDARD
64,2024-03-25 13.13.04.562,STANDARD
65,2024-03-25 13.13.06.075,STANDARD
66,2024-03-25 13.13.07.602,STANDARD
67,2024-03-25 13.13.09.105,STANDARD
68,2024-03-25 13.13.10.628,STANDARD
69,2024-03-25 13.13.12.147,TARGET
70,2024-03-25 13.13.12.465,KEY PRESS
71,2024-03-25 13.13.13.674,STANDARD
72,2024-03-25 13.13.15.188,STANDARD
73,2024-03-25 13.13.16.700,STANDARD
74,2024-03-25 13.13.18.226,STANDARD
75,2024-03-25 13.13.19.739,TARGET
76,2024-03-25 13.13.20.037,KEY PRESS
77,2024-03-25 13.13.21.262,TARGET
78,2024-03-25 13.13.21.725,KEY PRESS
79,2024-03-25 13.13.22.786,STANDARD
80,2024-03-25 13.13.24.300,STANDARD
81,2024-03-25 13.13.25.829,STANDARD
82,2024-03-25 13.13.27.352,STANDARD
83,2024-03-25 13.13.28.866,STANDARD
84,2024-03-25 13.13.30.398,STANDARD
85,2024-03-25 13.13.31.912,STANDARD
86,2024-03-25 13.13.33.439,STANDARD
87,2024-03-25 13.13.34.966,STANDARD
88,2024-03-25 13.13.36.489,STANDARD
89,2024-03-25 13.13.38.011,STANDARD
90,2024-03-25 13.13.39.534,TARGET
91,2024-03-25 13.13.39.914,KEY PRESS
92,2024-03-25 13.13.41.064,STANDARD
93,2024-03-25 13.13.42.577,TARGET
94,2024-03-25 13.13.42.939,KEY PRESS
95,2024-03-25 13.13.44.089,STANDARD
96,2024-03-25 13.13.45.612,STANDARD
97,2024-03-25 13.13.47.125,STANDARD
98,2024-03-25 13.13.48.640,STANDARD
99,2024-03-25 13.13.50.168,STANDARD
100,2024-03-25 13.13.51.692,STANDARD
101,2024-03-25 13.13.53.217,TARGET
102,2024-03-25 13.13.53.582,KEY PRESS
103,2024-03-25 13.13.54.743,STANDARD
104,2024-03-25 13.13.56.257,TARGET
105,2024-03-25 13.13.56.624,KEY PRESS
106,2024-03-25 13.13.57.786,STANDARD
107,2024-03-25 13.13.59.313,STANDARD
108,2024-03-25 13.14.00.827,STANDARD
109,2024-03-25 13.14.02.354,STANDARD
110,2024-03-25 13.14.03.883,TARGET
111,2024-03-25 13.14.04.229,KEY PRESS
112,2024-03-25 13.14.05.395,STANDARD
113,2024-03-25 13.14.06.925,TARGET
114,2024-03-25 13.14.07.256,KEY PRESS
115,2024-03-25 13.14.08.452,STANDARD
116,2024-03-25 13.14.09.976,STANDARD
117,2024-03-25 13.14.11.505,STANDARD
118,2024-03-25 13.14.13.034,STANDARD
119,2024-03-25 13.14.14.561,STANDARD
120,2024-03-25 13.14.16.075,STANDARD
121,2024-03-25 13.14.17.596,END
