,datetimes,events
0,2024-03-21 09.22.33.483,START
1,2024-03-21 09.22.38.483,STANDARD
2,2024-03-21 09.22.39.487,STANDARD
3,2024-03-21 09.22.41.003,STANDARD
4,2024-03-21 09.22.42.533,STANDARD
5,2024-03-21 09.22.44.047,STANDARD
6,2024-03-21 09.22.45.565,TARGET
7,2024-03-21 09.22.46.001,KEY PRESS
8,2024-03-21 09.22.47.080,STANDARD
9,2024-03-21 09.22.48.606,STANDARD
10,2024-03-21 09.22.50.119,STANDARD
11,2024-03-21 09.22.51.648,TARGET
12,2024-03-21 09.22.52.046,KEY PRESS
13,2024-03-21 09.22.53.164,STANDARD
14,2024-03-21 09.22.54.678,TARGET
15,2024-03-21 09.22.55.042,KEY PRESS
16,2024-03-21 09.22.56.203,TARGET
17,2024-03-21 09.22.56.600,KEY PRESS
18,2024-03-21 09.22.57.732,STANDARD
19,2024-03-21 09.22.59.232,STANDARD
20,2024-03-21 09.23.00.761,STANDARD
21,2024-03-21 09.23.02.285,STANDARD
22,2024-03-21 09.23.03.815,STANDARD
23,2024-03-21 09.23.05.339,STANDARD
24,2024-03-21 09.23.06.869,STANDARD
25,2024-03-21 09.23.08.396,TARGET
26,2024-03-21 09.23.08.794,KEY PRESS
27,2024-03-21 09.23.09.909,TARGET
28,2024-03-21 09.23.10.338,KEY PRESS
29,2024-03-21 09.23.11.427,STANDARD
30,2024-03-21 09.23.12.939,STANDARD
31,2024-03-21 09.23.14.469,STANDARD
32,2024-03-21 09.23.15.991,STANDARD
33,2024-03-21 09.23.17.501,STANDARD
34,2024-03-21 09.23.19.008,STANDARD
35,2024-03-21 09.23.20.523,STANDARD
36,2024-03-21 09.23.22.048,STANDARD
37,2024-03-21 09.23.23.559,STANDARD
38,2024-03-21 09.23.25.059,STANDARD
39,2024-03-21 09.23.26.588,STANDARD
40,2024-03-21 09.23.28.111,STANDARD
41,2024-03-21 09.23.29.634,STANDARD
42,2024-03-21 09.23.31.147,STANDARD
43,2024-03-21 09.23.32.673,TARGET
44,2024-03-21 09.23.33.037,KEY PRESS
45,2024-03-21 09.23.34.200,STANDARD
46,2024-03-21 09.23.35.714,TARGET
47,2024-03-21 09.23.36.182,KEY PRESS
48,2024-03-21 09.23.37.223,STANDARD
49,2024-03-21 09.23.38.748,STANDARD
50,2024-03-21 09.23.40.272,TARGET
51,2024-03-21 09.23.40.671,KEY PRESS
52,2024-03-21 09.23.41.802,STANDARD
53,2024-03-21 09.23.43.330,TARGET
54,2024-03-21 09.23.43.829,KEY PRESS
55,2024-03-21 09.23.44.859,STANDARD
56,2024-03-21 09.23.46.389,STANDARD
57,2024-03-21 09.23.47.921,STANDARD
58,2024-03-21 09.23.49.439,STANDARD
59,2024-03-21 09.23.50.964,STANDARD
60,2024-03-21 09.23.52.480,STANDARD
61,2024-03-21 09.23.54.004,STANDARD
62,2024-03-21 09.23.55.519,TARGET
63,2024-03-21 09.23.55.935,KEY PRESS
64,2024-03-21 09.23.57.028,STANDARD
65,2024-03-21 09.23.58.553,STANDARD
66,2024-03-21 09.24.00.061,STANDARD
67,2024-03-21 09.24.01.587,STANDARD
68,2024-03-21 09.24.03.114,STANDARD
69,2024-03-21 09.24.04.623,STANDARD
70,2024-03-21 09.24.06.135,TARGET
71,2024-03-21 09.24.06.652,KEY PRESS
72,2024-03-21 09.24.07.645,STANDARD
73,2024-03-21 09.24.09.170,STANDARD
74,2024-03-21 09.24.10.700,STANDARD
75,2024-03-21 09.24.12.214,TARGET
76,2024-03-21 09.24.12.581,KEY PRESS
77,2024-03-21 09.24.13.735,STANDARD
78,2024-03-21 09.24.15.265,STANDARD
79,2024-03-21 09.24.16.774,STANDARD
80,2024-03-21 09.24.18.288,STANDARD
81,2024-03-21 09.24.19.816,STANDARD
82,2024-03-21 09.24.21.337,TARGET
83,2024-03-21 09.24.21.718,KEY PRESS
84,2024-03-21 09.24.22.858,STANDARD
85,2024-03-21 09.24.24.368,TARGET
86,2024-03-21 09.24.24.834,KEY PRESS
87,2024-03-21 09.24.25.897,STANDARD
88,2024-03-21 09.24.27.407,TARGET
89,2024-03-21 09.24.27.725,KEY PRESS
90,2024-03-21 09.24.28.932,STANDARD
91,2024-03-21 09.24.30.456,STANDARD
92,2024-03-21 09.24.31.981,STANDARD
93,2024-03-21 09.24.33.505,STANDARD
94,2024-03-21 09.24.35.035,STANDARD
95,2024-03-21 09.24.36.546,STANDARD
96,2024-03-21 09.24.38.061,STANDARD
97,2024-03-21 09.24.39.590,STANDARD
98,2024-03-21 09.24.41.119,STANDARD
99,2024-03-21 09.24.42.619,STANDARD
100,2024-03-21 09.24.44.143,STANDARD
101,2024-03-21 09.24.45.668,STANDARD
102,2024-03-21 09.24.47.184,STANDARD
103,2024-03-21 09.24.48.714,STANDARD
104,2024-03-21 09.24.50.231,STANDARD
105,2024-03-21 09.24.51.746,TARGET
106,2024-03-21 09.24.52.080,KEY PRESS
107,2024-03-21 09.24.53.269,TARGET
108,2024-03-21 09.24.53.717,KEY PRESS
109,2024-03-21 09.24.54.785,STANDARD
110,2024-03-21 09.24.56.298,STANDARD
111,2024-03-21 09.24.57.819,STANDARD
112,2024-03-21 09.24.59.346,STANDARD
