,datetimes,events
0,2024-03-22 15.35.13.599,START
1,2024-03-22 15.35.18.599,STANDARD
2,2024-03-22 15.35.19.613,STANDARD
3,2024-03-22 15.35.21.129,TARGET
4,2024-03-22 15.35.21.543,KEY PRESS
5,2024-03-22 15.35.22.650,TARGET
6,2024-03-22 15.35.23.214,KEY PRESS
7,2024-03-22 15.35.24.178,STANDARD
8,2024-03-22 15.35.25.695,STANDARD
9,2024-03-22 15.35.27.222,STANDARD
10,2024-03-22 15.35.28.749,STANDARD
11,2024-03-22 15.35.30.278,STANDARD
12,2024-03-22 15.35.31.793,STANDARD
13,2024-03-22 15.35.33.319,STANDARD
14,2024-03-22 15.35.34.849,STANDARD
15,2024-03-22 15.35.36.359,STANDARD
16,2024-03-22 15.35.37.874,TARGET
17,2024-03-22 15.35.38.285,KEY PRESS
18,2024-03-22 15.35.39.395,STANDARD
19,2024-03-22 15.35.40.912,STANDARD
20,2024-03-22 15.35.42.423,STANDARD
21,2024-03-22 15.35.43.951,STANDARD
22,2024-03-22 15.35.45.476,STANDARD
23,2024-03-22 15.35.47.002,TARGET
24,2024-03-22 15.35.47.433,KEY PRESS
25,2024-03-22 15.35.48.527,STANDARD
26,2024-03-22 15.35.50.051,STANDARD
27,2024-03-22 15.35.51.578,STANDARD
28,2024-03-22 15.35.53.104,TARGET
29,2024-03-22 15.35.53.555,KEY PRESS
30,2024-03-22 15.35.54.630,STANDARD
31,2024-03-22 15.35.56.129,STANDARD
32,2024-03-22 15.35.57.654,STANDARD
33,2024-03-22 15.35.59.177,STANDARD
34,2024-03-22 15.36.00.680,TARGET
35,2024-03-22 15.36.01.062,KEY PRESS
36,2024-03-22 15.36.02.206,STANDARD
37,2024-03-22 15.36.03.733,STANDARD
38,2024-03-22 15.36.05.245,TARGET
39,2024-03-22 15.36.05.708,KEY PRESS
40,2024-03-22 15.36.06.771,TARGET
41,2024-03-22 15.36.07.387,KEY PRESS
42,2024-03-22 15.36.08.282,STANDARD
43,2024-03-22 15.36.09.812,STANDARD
44,2024-03-22 15.36.11.337,STANDARD
45,2024-03-22 15.36.12.849,STANDARD
46,2024-03-22 15.36.14.360,STANDARD
47,2024-03-22 15.36.15.891,STANDARD
48,2024-03-22 15.36.17.415,STANDARD
49,2024-03-22 15.36.18.930,STANDARD
50,2024-03-22 15.36.20.452,STANDARD
51,2024-03-22 15.36.21.982,TARGET
52,2024-03-22 15.36.22.396,KEY PRESS
53,2024-03-22 15.36.23.498,STANDARD
54,2024-03-22 15.36.25.003,STANDARD
55,2024-03-22 15.36.26.516,TARGET
56,2024-03-22 15.36.27.015,KEY PRESS
57,2024-03-22 15.36.28.042,STANDARD
58,2024-03-22 15.36.29.568,STANDARD
59,2024-03-22 15.36.31.085,STANDARD
60,2024-03-22 15.36.32.613,STANDARD
61,2024-03-22 15.36.34.139,STANDARD
62,2024-03-22 15.36.35.644,STANDARD
63,2024-03-22 15.36.37.158,STANDARD
64,2024-03-22 15.36.38.676,STANDARD
65,2024-03-22 15.36.40.202,STANDARD
66,2024-03-22 15.36.41.731,TARGET
67,2024-03-22 15.36.42.147,KEY PRESS
68,2024-03-22 15.36.43.259,STANDARD
69,2024-03-22 15.36.44.772,STANDARD
70,2024-03-22 15.36.46.302,STANDARD
71,2024-03-22 15.36.47.828,TARGET
72,2024-03-22 15.36.48.341,KEY PRESS
73,2024-03-22 15.36.49.351,STANDARD
74,2024-03-22 15.36.50.867,TARGET
75,2024-03-22 15.36.51.317,KEY PRESS
76,2024-03-22 15.36.52.381,STANDARD
77,2024-03-22 15.36.53.896,STANDARD
78,2024-03-22 15.36.55.413,STANDARD
79,2024-03-22 15.36.56.927,STANDARD
80,2024-03-22 15.36.58.442,TARGET
81,2024-03-22 15.36.58.858,KEY PRESS
82,2024-03-22 15.36.59.955,STANDARD
83,2024-03-22 15.37.01.481,STANDARD
84,2024-03-22 15.37.03.009,STANDARD
85,2024-03-22 15.37.04.532,STANDARD
86,2024-03-22 15.37.06.056,STANDARD
87,2024-03-22 15.37.07.566,STANDARD
88,2024-03-22 15.37.09.091,TARGET
89,2024-03-22 15.37.09.571,KEY PRESS
90,2024-03-22 15.37.10.614,STANDARD
91,2024-03-22 15.37.12.124,STANDARD
92,2024-03-22 15.37.13.654,TARGET
93,2024-03-22 15.37.14.170,KEY PRESS
94,2024-03-22 15.37.15.170,STANDARD
95,2024-03-22 15.37.16.687,STANDARD
96,2024-03-22 15.37.18.193,STANDARD
97,2024-03-22 15.37.19.719,STANDARD
98,2024-03-22 15.37.21.247,STANDARD
99,2024-03-22 15.37.22.779,STANDARD
