,datetimes,events
0,2024-03-22 11.35.37.991,START
1,2024-03-22 11.35.42.990,STANDARD
2,2024-03-22 11.35.44.003,STANDARD
3,2024-03-22 11.35.45.523,STANDARD
4,2024-03-22 11.35.47.050,STANDARD
5,2024-03-22 11.35.48.567,STANDARD
6,2024-03-22 11.35.50.091,STANDARD
7,2024-03-22 11.35.51.614,STANDARD
8,2024-03-22 11.35.53.141,TARGET
9,2024-03-22 11.35.53.557,KEY PRESS
10,2024-03-22 11.35.54.657,TARGET
11,2024-03-22 11.35.55.088,KEY PRESS
12,2024-03-22 11.35.56.183,STANDARD
13,2024-03-22 11.35.57.711,STANDARD
14,2024-03-22 11.35.59.226,TARGET
15,2024-03-22 11.35.59.756,KEY PRESS
16,2024-03-22 11.36.00.751,STANDARD
17,2024-03-22 11.36.02.276,STANDARD
18,2024-03-22 11.36.03.806,STANDARD
19,2024-03-22 11.36.05.332,TARGET
20,2024-03-22 11.36.05.748,KEY PRESS
21,2024-03-22 11.36.06.859,STANDARD
22,2024-03-22 11.36.08.376,STANDARD
23,2024-03-22 11.36.09.903,STANDARD
24,2024-03-22 11.36.11.431,STANDARD
25,2024-03-22 11.36.12.940,STANDARD
26,2024-03-22 11.36.14.457,STANDARD
27,2024-03-22 11.36.15.969,STANDARD
28,2024-03-22 11.36.17.494,STANDARD
29,2024-03-22 11.36.19.023,STANDARD
30,2024-03-22 11.36.20.537,TARGET
31,2024-03-22 11.36.20.954,KEY PRESS
32,2024-03-22 11.36.22.065,TARGET
33,2024-03-22 11.36.22.415,KEY PRESS
34,2024-03-22 11.36.23.578,STANDARD
35,2024-03-22 11.36.25.107,STANDARD
36,2024-03-22 11.36.26.635,STANDARD
37,2024-03-22 11.36.28.151,STANDARD
38,2024-03-22 11.36.29.678,STANDARD
39,2024-03-22 11.36.31.206,STANDARD
40,2024-03-22 11.36.32.723,STANDARD
41,2024-03-22 11.36.34.249,STANDARD
42,2024-03-22 11.36.35.772,STANDARD
43,2024-03-22 11.36.37.292,TARGET
44,2024-03-22 11.36.37.776,KEY PRESS
45,2024-03-22 11.36.38.796,STANDARD
46,2024-03-22 11.36.40.320,STANDARD
47,2024-03-22 11.36.41.831,TARGET
48,2024-03-22 11.36.42.325,KEY PRESS
49,2024-03-22 11.36.43.353,STANDARD
50,2024-03-22 11.36.44.877,STANDARD
51,2024-03-22 11.36.46.397,STANDARD
52,2024-03-22 11.36.47.924,STANDARD
53,2024-03-22 11.36.49.446,TARGET
54,2024-03-22 11.36.49.861,KEY PRESS
55,2024-03-22 11.36.50.972,STANDARD
56,2024-03-22 11.36.52.501,TARGET
57,2024-03-22 11.36.52.899,KEY PRESS
58,2024-03-22 11.36.54.027,STANDARD
59,2024-03-22 11.36.55.551,STANDARD
60,2024-03-22 11.36.57.073,STANDARD
61,2024-03-22 11.36.58.598,STANDARD
62,2024-03-22 11.37.00.126,STANDARD
63,2024-03-22 11.37.01.636,STANDARD
64,2024-03-22 11.37.03.161,STANDARD
65,2024-03-22 11.37.04.688,STANDARD
66,2024-03-22 11.37.06.213,TARGET
67,2024-03-22 11.37.06.599,KEY PRESS
68,2024-03-22 11.37.07.728,STANDARD
69,2024-03-22 11.37.09.241,STANDARD
70,2024-03-22 11.37.10.749,STANDARD
71,2024-03-22 11.37.12.251,TARGET
72,2024-03-22 11.37.12.752,KEY PRESS
73,2024-03-22 11.37.13.752,STANDARD
74,2024-03-22 11.37.15.278,STANDARD
75,2024-03-22 11.37.16.806,STANDARD
76,2024-03-22 11.37.18.311,STANDARD
77,2024-03-22 11.37.19.832,STANDARD
78,2024-03-22 11.37.21.348,STANDARD
79,2024-03-22 11.37.22.877,TARGET
80,2024-03-22 11.37.23.326,KEY PRESS
81,2024-03-22 11.37.24.402,TARGET
82,2024-03-22 11.37.24.800,KEY PRESS
83,2024-03-22 11.37.25.926,STANDARD
84,2024-03-22 11.37.27.442,STANDARD
85,2024-03-22 11.37.28.967,STANDARD
86,2024-03-22 11.37.30.497,STANDARD
87,2024-03-22 11.37.32.020,TARGET
88,2024-03-22 11.37.32.466,KEY PRESS
89,2024-03-22 11.37.33.533,STANDARD
90,2024-03-22 11.37.35.055,TARGET
91,2024-03-22 11.37.35.488,KEY PRESS
92,2024-03-22 11.37.36.586,STANDARD
93,2024-03-22 11.37.38.115,STANDARD
94,2024-03-22 11.37.39.639,STANDARD
95,2024-03-22 11.37.41.152,STANDARD
96,2024-03-22 11.37.42.675,STANDARD
97,2024-03-22 11.37.44.202,STANDARD
98,2024-03-22 11.37.45.728,STANDARD
99,2024-03-22 11.37.47.243,STANDARD
100,2024-03-22 11.37.48.768,STANDARD
101,2024-03-22 11.37.50.283,STANDARD
102,2024-03-22 11.37.51.793,TARGET
103,2024-03-22 11.37.52.209,KEY PRESS
104,2024-03-22 11.37.53.307,STANDARD
105,2024-03-22 11.37.54.831,STANDARD
106,2024-03-22 11.37.56.343,STANDARD
107,2024-03-22 11.37.57.865,TARGET
108,2024-03-22 11.37.58.297,KEY PRESS
109,2024-03-22 11.37.59.389,STANDARD
110,2024-03-22 11.38.00.899,STANDARD
111,2024-03-22 11.38.02.416,STANDARD
112,2024-03-22 11.38.03.941,STANDARD
113,2024-03-22 11.38.05.470,STANDARD
114,2024-03-22 11.38.06.997,STANDARD
115,2024-03-22 11.38.08.525,TARGET
116,2024-03-22 11.38.08.975,KEY PRESS
117,2024-03-22 11.38.10.040,STANDARD
118,2024-03-22 11.38.11.566,TARGET
119,2024-03-22 11.38.12.014,KEY PRESS
120,2024-03-22 11.38.13.092,STANDARD
121,2024-03-22 11.38.14.617,END
