,datetimes,events
0,2024-03-29 11.07.33.346,START
1,2024-03-29 11.07.38.345,TARGET
2,2024-03-29 11.07.39.357,STANDARD
3,2024-03-29 11.07.40.871,STANDARD
4,2024-03-29 11.07.42.398,TARGET
5,2024-03-29 11.07.42.897,KEY PRESS
6,2024-03-29 11.07.43.915,STANDARD
7,2024-03-29 11.07.45.432,STANDARD
8,2024-03-29 11.07.46.952,STANDARD
9,2024-03-29 11.07.48.467,STANDARD
10,2024-03-29 11.07.49.993,STANDARD
11,2024-03-29 11.07.51.521,STANDARD
12,2024-03-29 11.07.53.049,STANDARD
13,2024-03-29 11.07.54.560,STANDARD
14,2024-03-29 11.07.56.074,STANDARD
15,2024-03-29 11.07.57.596,STANDARD
16,2024-03-29 11.07.59.123,TARGET
17,2024-03-29 11.07.59.568,KEY PRESS
18,2024-03-29 11.08.00.644,STANDARD
19,2024-03-29 11.08.02.157,TARGET
20,2024-03-29 11.08.02.637,KEY PRESS
21,2024-03-29 11.08.03.680,STANDARD
22,2024-03-29 11.08.05.202,STANDARD
23,2024-03-29 11.08.06.730,STANDARD
24,2024-03-29 11.08.08.244,TARGET
25,2024-03-29 11.08.08.624,KEY PRESS
26,2024-03-29 11.08.09.757,STANDARD
27,2024-03-29 11.08.11.278,STANDARD
28,2024-03-29 11.08.12.804,STANDARD
29,2024-03-29 11.08.14.331,STANDARD
30,2024-03-29 11.08.15.846,TARGET
31,2024-03-29 11.08.16.260,KEY PRESS
32,2024-03-29 11.08.17.374,STANDARD
33,2024-03-29 11.08.18.898,STANDARD
34,2024-03-29 11.08.20.425,STANDARD
35,2024-03-29 11.08.21.950,STANDARD
36,2024-03-29 11.08.23.468,STANDARD
37,2024-03-29 11.08.24.996,STANDARD
38,2024-03-29 11.08.26.521,STANDARD
39,2024-03-29 11.08.28.043,STANDARD
40,2024-03-29 11.08.29.567,TARGET
41,2024-03-29 11.08.29.986,KEY PRESS
42,2024-03-29 11.08.31.068,STANDARD
43,2024-03-29 11.08.32.584,TARGET
44,2024-03-29 11.08.32.933,KEY PRESS
45,2024-03-29 11.08.34.101,STANDARD
