,datetimes,events
0,2024-04-01 16.06.21.730,START
1,2024-04-01 16.06.26.730,STANDARD
2,2024-04-01 16.06.27.745,STANDARD
3,2024-04-01 16.06.29.258,STANDARD
4,2024-04-01 16.06.30.768,STANDARD
5,2024-04-01 16.06.32.288,STANDARD
6,2024-04-01 16.06.33.814,TARGET
7,2024-04-01 16.06.34.210,KEY PRESS
8,2024-04-01 16.06.35.330,STANDARD
9,2024-04-01 16.06.36.852,STANDARD
10,2024-04-01 16.06.38.370,TARGET
11,2024-04-01 16.06.38.802,KEY PRESS
12,2024-04-01 16.06.39.895,STANDARD
13,2024-04-01 16.06.41.416,STANDARD
14,2024-04-01 16.06.42.937,STANDARD
15,2024-04-01 16.06.44.458,STANDARD
16,2024-04-01 16.06.45.980,STANDARD
17,2024-04-01 16.06.47.502,STANDARD
18,2024-04-01 16.06.49.018,STANDARD
19,2024-04-01 16.06.50.540,STANDARD
20,2024-04-01 16.06.52.065,STANDARD
21,2024-04-01 16.06.53.575,TARGET
22,2024-04-01 16.06.54.006,KEY PRESS
23,2024-04-01 16.06.55.096,TARGET
24,2024-04-01 16.06.55.443,KEY PRESS
25,2024-04-01 16.06.56.614,STANDARD
26,2024-04-01 16.06.58.139,TARGET
27,2024-04-01 16.06.58.551,KEY PRESS
28,2024-04-01 16.06.59.663,TARGET
29,2024-04-01 16.07.00.043,KEY PRESS
30,2024-04-01 16.07.01.186,STANDARD
31,2024-04-01 16.07.02.710,STANDARD
32,2024-04-01 16.07.04.235,STANDARD
33,2024-04-01 16.07.05.742,STANDARD
34,2024-04-01 16.07.07.264,STANDARD
35,2024-04-01 16.07.08.778,STANDARD
36,2024-04-01 16.07.10.294,STANDARD
37,2024-04-01 16.07.11.802,STANDARD
38,2024-04-01 16.07.13.323,TARGET
39,2024-04-01 16.07.13.704,KEY PRESS
40,2024-04-01 16.07.14.846,TARGET
41,2024-04-01 16.07.15.243,KEY PRESS
42,2024-04-01 16.07.16.374,STANDARD
43,2024-04-01 16.07.17.896,STANDARD
44,2024-04-01 16.07.19.421,STANDARD
45,2024-04-01 16.07.20.938,STANDARD
46,2024-04-01 16.07.22.453,STANDARD
47,2024-04-01 16.07.23.966,STANDARD
48,2024-04-01 16.07.25.487,STANDARD
49,2024-04-01 16.07.27.013,TARGET
50,2024-04-01 16.07.27.444,KEY PRESS
51,2024-04-01 16.07.28.536,TARGET
52,2024-04-01 16.07.28.917,KEY PRESS
53,2024-04-01 16.07.30.057,STANDARD
54,2024-04-01 16.07.31.578,STANDARD
55,2024-04-01 16.07.33.109,STANDARD
56,2024-04-01 16.07.34.617,STANDARD
57,2024-04-01 16.07.36.130,STANDARD
58,2024-04-01 16.07.37.653,STANDARD
59,2024-04-01 16.07.39.178,STANDARD
60,2024-04-01 16.07.40.692,STANDARD
61,2024-04-01 16.07.42.222,STANDARD
62,2024-04-01 16.07.43.748,STANDARD
63,2024-04-01 16.07.45.274,STANDARD
64,2024-04-01 16.07.46.788,STANDARD
65,2024-04-01 16.07.48.307,TARGET
66,2024-04-01 16.07.48.755,KEY PRESS
67,2024-04-01 16.07.49.835,STANDARD
