,datetimes,events
0,2024-03-22 16.09.15.613,START
1,2024-03-22 16.09.20.612,STANDARD
2,2024-03-22 16.09.21.624,STANDARD
3,2024-03-22 16.09.23.152,STANDARD
4,2024-03-22 16.09.24.672,STANDARD
5,2024-03-22 16.09.26.185,TARGET
6,2024-03-22 16.09.26.662,KEY PRESS
7,2024-03-22 16.09.27.706,STANDARD
8,2024-03-22 16.09.29.231,TARGET
9,2024-03-22 16.09.29.646,KEY PRESS
10,2024-03-22 16.09.30.761,STANDARD
11,2024-03-22 16.09.32.285,STANDARD
12,2024-03-22 16.09.33.798,STANDARD
13,2024-03-22 16.09.35.328,STANDARD
14,2024-03-22 16.09.36.852,STANDARD
15,2024-03-22 16.09.38.372,STANDARD
16,2024-03-22 16.09.39.898,TARGET
17,2024-03-22 16.09.40.330,KEY PRESS
18,2024-03-22 16.09.41.423,STANDARD
19,2024-03-22 16.09.42.950,STANDARD
20,2024-03-22 16.09.44.478,STANDARD
21,2024-03-22 16.09.46.008,STANDARD
22,2024-03-22 16.09.47.536,STANDARD
23,2024-03-22 16.09.49.037,TARGET
24,2024-03-22 16.09.49.488,KEY PRESS
25,2024-03-22 16.09.50.551,STANDARD
26,2024-03-22 16.09.52.066,STANDARD
27,2024-03-22 16.09.53.573,STANDARD
28,2024-03-22 16.09.55.105,TARGET
29,2024-03-22 16.09.55.504,KEY PRESS
30,2024-03-22 16.09.56.635,STANDARD
31,2024-03-22 16.09.58.160,TARGET
32,2024-03-22 16.09.58.575,KEY PRESS
33,2024-03-22 16.09.59.691,STANDARD
34,2024-03-22 16.10.01.221,STANDARD
35,2024-03-22 16.10.02.747,STANDARD
36,2024-03-22 16.10.04.263,STANDARD
37,2024-03-22 16.10.05.777,STANDARD
38,2024-03-22 16.10.07.306,STANDARD
39,2024-03-22 16.10.08.818,STANDARD
40,2024-03-22 16.10.10.332,STANDARD
41,2024-03-22 16.10.11.848,STANDARD
42,2024-03-22 16.10.13.359,STANDARD
43,2024-03-22 16.10.14.885,STANDARD
44,2024-03-22 16.10.16.413,TARGET
45,2024-03-22 16.10.16.892,KEY PRESS
46,2024-03-22 16.10.17.938,STANDARD
47,2024-03-22 16.10.19.451,TARGET
