,datetimes,events
0,2024-04-05 11.02.38.774,START
1,2024-04-05 11.02.43.773,STANDARD
2,2024-04-05 11.02.44.788,STANDARD
3,2024-04-05 11.02.46.312,STANDARD
4,2024-04-05 11.02.47.837,STANDARD
5,2024-04-05 11.02.49.354,TARGET
6,2024-04-05 11.02.49.718,KEY PRESS
7,2024-04-05 11.02.50.876,STANDARD
8,2024-04-05 11.02.52.391,STANDARD
9,2024-04-05 11.02.53.919,STANDARD
10,2024-04-05 11.02.55.442,STANDARD
11,2024-04-05 11.02.56.957,TARGET
12,2024-04-05 11.02.57.405,KEY PRESS
13,2024-04-05 11.02.58.485,STANDARD
14,2024-04-05 11.03.00.000,STANDARD
15,2024-04-05 11.03.01.522,STANDARD
16,2024-04-05 11.03.03.035,STANDARD
17,2024-04-05 11.03.04.561,TARGET
18,2024-04-05 11.03.05.057,KEY PRESS
19,2024-04-05 11.03.06.079,TARGET
20,2024-04-05 11.03.06.661,KEY PRESS
21,2024-04-05 11.03.07.598,STANDARD
22,2024-04-05 11.03.09.113,STANDARD
23,2024-04-05 11.03.10.631,STANDARD
24,2024-04-05 11.03.12.147,STANDARD
25,2024-04-05 11.03.13.661,STANDARD
26,2024-04-05 11.03.15.173,STANDARD
27,2024-04-05 11.03.16.685,STANDARD
28,2024-04-05 11.03.18.203,STANDARD
29,2024-04-05 11.03.19.716,TARGET
30,2024-04-05 11.03.20.514,KEY PRESS
31,2024-04-05 11.03.21.245,STANDARD
32,2024-04-05 11.03.22.773,STANDARD
33,2024-04-05 11.03.24.299,STANDARD
34,2024-04-05 11.03.25.816,STANDARD
35,2024-04-05 11.03.27.347,TARGET
36,2024-04-05 11.03.27.763,KEY PRESS
37,2024-04-05 11.03.28.852,TARGET
38,2024-04-05 11.03.29.436,KEY PRESS
39,2024-04-05 11.03.30.366,TARGET
40,2024-04-05 11.03.30.947,KEY PRESS
41,2024-04-05 11.03.31.880,STANDARD
42,2024-04-05 11.03.33.405,STANDARD
43,2024-04-05 11.03.34.918,STANDARD
44,2024-04-05 11.03.36.433,STANDARD
45,2024-04-05 11.03.37.933,STANDARD
46,2024-04-05 11.03.39.451,STANDARD
47,2024-04-05 11.03.40.971,STANDARD
48,2024-04-05 11.03.42.498,STANDARD
49,2024-04-05 11.03.44.003,TARGET
50,2024-04-05 11.03.44.534,KEY PRESS
51,2024-04-05 11.03.45.518,STANDARD
52,2024-04-05 11.03.47.043,STANDARD
53,2024-04-05 11.03.48.545,TARGET
54,2024-04-05 11.03.49.111,KEY PRESS
55,2024-04-05 11.03.50.075,STANDARD
56,2024-04-05 11.03.51.598,STANDARD
57,2024-04-05 11.03.53.113,STANDARD
58,2024-04-05 11.03.54.634,STANDARD
59,2024-04-05 11.03.56.163,STANDARD
60,2024-04-05 11.03.57.688,STANDARD
61,2024-04-05 11.03.59.211,TARGET
62,2024-04-05 11.03.59.725,KEY PRESS
63,2024-04-05 11.04.00.740,STANDARD
64,2024-04-05 11.04.02.264,STANDARD
65,2024-04-05 11.04.03.794,STANDARD
66,2024-04-05 11.04.05.307,STANDARD
