,datetimes,events
0,2024-03-22 18.32.23.945,START
1,2024-03-22 18.32.28.944,TARGET
2,2024-03-22 18.32.29.962,STANDARD
3,2024-03-22 18.32.31.487,STANDARD
4,2024-03-22 18.32.33.008,STANDARD
5,2024-03-22 18.32.34.533,STANDARD
6,2024-03-22 18.32.36.058,STANDARD
7,2024-03-22 18.32.37.577,STANDARD
8,2024-03-22 18.32.39.097,STANDARD
9,2024-03-22 18.32.40.607,TARGET
10,2024-03-22 18.32.42.122,STANDARD
11,2024-03-22 18.32.43.645,STANDARD
12,2024-03-22 18.32.45.156,STANDARD
13,2024-03-22 18.32.46.681,TARGET
14,2024-03-22 18.32.48.210,STANDARD
15,2024-03-22 18.32.49.741,STANDARD
16,2024-03-22 18.32.51.259,STANDARD
17,2024-03-22 18.32.52.772,STANDARD
18,2024-03-22 18.32.54.298,STANDARD
19,2024-03-22 18.32.55.825,TARGET
20,2024-03-22 18.32.57.347,STANDARD
21,2024-03-22 18.32.58.864,STANDARD
22,2024-03-22 18.33.00.393,STANDARD
23,2024-03-22 18.33.01.908,STANDARD
24,2024-03-22 18.33.03.433,STANDARD
25,2024-03-22 18.33.04.960,STANDARD
26,2024-03-22 18.33.06.486,TARGET
27,2024-03-22 18.33.08.016,STANDARD
28,2024-03-22 18.33.09.538,STANDARD
29,2024-03-22 18.33.11.071,TARGET
30,2024-03-22 18.33.12.596,STANDARD
31,2024-03-22 18.33.14.109,STANDARD
32,2024-03-22 18.33.15.635,STANDARD
33,2024-03-22 18.33.17.159,TARGET
34,2024-03-22 18.33.18.660,STANDARD
35,2024-03-22 18.33.20.184,STANDARD
36,2024-03-22 18.33.21.708,STANDARD
37,2024-03-22 18.33.23.229,STANDARD
38,2024-03-22 18.33.24.752,STANDARD
39,2024-03-22 18.33.26.261,STANDARD
40,2024-03-22 18.33.27.781,TARGET
41,2024-03-22 18.33.29.304,STANDARD
42,2024-03-22 18.33.30.829,STANDARD
43,2024-03-22 18.33.32.354,STANDARD
44,2024-03-22 18.33.33.881,STANDARD
45,2024-03-22 18.33.35.408,STANDARD
46,2024-03-22 18.33.36.933,STANDARD
47,2024-03-22 18.33.38.445,STANDARD
48,2024-03-22 18.33.39.964,STANDARD
49,2024-03-22 18.33.41.491,TARGET
50,2024-03-22 18.33.43.010,TARGET
51,2024-03-22 18.33.44.524,TARGET
52,2024-03-22 18.33.46.038,STANDARD
53,2024-03-22 18.33.47.554,STANDARD
54,2024-03-22 18.33.49.077,STANDARD
55,2024-03-22 18.33.50.587,STANDARD
56,2024-03-22 18.33.52.104,STANDARD
57,2024-03-22 18.33.53.627,TARGET
58,2024-03-22 18.33.55.152,STANDARD
59,2024-03-22 18.33.56.667,STANDARD
60,2024-03-22 18.33.58.193,STANDARD
61,2024-03-22 18.33.59.702,STANDARD
62,2024-03-22 18.34.01.215,STANDARD
63,2024-03-22 18.34.02.744,STANDARD
64,2024-03-22 18.34.04.256,STANDARD
65,2024-03-22 18.34.05.777,STANDARD
66,2024-03-22 18.34.07.295,TARGET
67,2024-03-22 18.34.08.818,STANDARD
68,2024-03-22 18.34.10.324,STANDARD
69,2024-03-22 18.34.11.851,STANDARD
70,2024-03-22 18.34.13.373,TARGET
71,2024-03-22 18.34.14.898,STANDARD
72,2024-03-22 18.34.16.424,TARGET
73,2024-03-22 18.34.17.945,STANDARD
74,2024-03-22 18.34.19.466,STANDARD
75,2024-03-22 18.34.20.977,STANDARD
76,2024-03-22 18.34.22.502,STANDARD
77,2024-03-22 18.34.24.028,STANDARD
78,2024-03-22 18.34.25.538,STANDARD
79,2024-03-22 18.34.27.065,TARGET
80,2024-03-22 18.34.28.585,STANDARD
81,2024-03-22 18.34.30.109,TARGET
82,2024-03-22 18.34.31.638,STANDARD
83,2024-03-22 18.34.33.152,STANDARD
84,2024-03-22 18.34.34.681,STANDARD
85,2024-03-22 18.34.36.196,TARGET
86,2024-03-22 18.34.37.725,STANDARD
87,2024-03-22 18.34.39.248,STANDARD
88,2024-03-22 18.34.40.775,STANDARD
89,2024-03-22 18.34.42.307,STANDARD
90,2024-03-22 18.34.43.810,STANDARD
91,2024-03-22 18.34.45.313,TARGET
92,2024-03-22 18.34.46.841,STANDARD
93,2024-03-22 18.34.48.369,STANDARD
94,2024-03-22 18.34.49.883,STANDARD
95,2024-03-22 18.34.51.402,STANDARD
96,2024-03-22 18.34.52.925,STANDARD
97,2024-03-22 18.34.54.447,STANDARD
98,2024-03-22 18.34.55.973,STANDARD
99,2024-03-22 18.34.57.498,STANDARD
100,2024-03-22 18.34.59.023,TARGET
101,2024-03-22 18.35.00.550,END
