,datetimes,events
0,2024-03-29 14.49.58.144,START
1,2024-03-29 14.50.03.144,STANDARD
2,2024-03-29 14.50.04.161,STANDARD
3,2024-03-29 14.50.05.683,STANDARD
4,2024-03-29 14.50.07.187,STANDARD
5,2024-03-29 14.50.08.704,STANDARD
6,2024-03-29 14.50.10.234,TARGET
7,2024-03-29 14.50.10.633,KEY PRESS
8,2024-03-29 14.50.11.760,STANDARD
9,2024-03-29 14.50.13.285,STANDARD
10,2024-03-29 14.50.14.814,STANDARD
11,2024-03-29 14.50.16.328,TARGET
12,2024-03-29 14.50.16.760,KEY PRESS
13,2024-03-29 14.50.17.843,STANDARD
14,2024-03-29 14.50.19.365,TARGET
15,2024-03-29 14.50.19.764,KEY PRESS
16,2024-03-29 14.50.20.896,STANDARD
17,2024-03-29 14.50.22.408,TARGET
18,2024-03-29 14.50.22.824,KEY PRESS
19,2024-03-29 14.50.23.937,STANDARD
20,2024-03-29 14.50.25.454,STANDARD
21,2024-03-29 14.50.26.954,STANDARD
22,2024-03-29 14.50.28.482,STANDARD
23,2024-03-29 14.50.30.003,STANDARD
24,2024-03-29 14.50.31.522,STANDARD
25,2024-03-29 14.50.33.049,STANDARD
26,2024-03-29 14.50.34.576,STANDARD
27,2024-03-29 14.50.36.107,STANDARD
28,2024-03-29 14.50.37.637,STANDARD
29,2024-03-29 14.50.39.154,STANDARD
30,2024-03-29 14.50.40.684,STANDARD
31,2024-03-29 14.50.42.210,STANDARD
32,2024-03-29 14.50.43.739,TARGET
33,2024-03-29 14.50.44.120,KEY PRESS
34,2024-03-29 14.50.45.266,TARGET
35,2024-03-29 14.50.45.714,KEY PRESS
36,2024-03-29 14.50.46.783,STANDARD
37,2024-03-29 14.50.48.312,STANDARD
38,2024-03-29 14.50.49.843,STANDARD
39,2024-03-29 14.50.51.355,STANDARD
40,2024-03-29 14.50.52.882,TARGET
41,2024-03-29 14.50.53.247,KEY PRESS
42,2024-03-29 14.50.54.405,TARGET
43,2024-03-29 14.50.54.874,KEY PRESS
44,2024-03-29 14.50.55.921,STANDARD
45,2024-03-29 14.50.57.450,STANDARD
46,2024-03-29 14.50.58.978,STANDARD
47,2024-03-29 14.51.00.505,STANDARD
48,2024-03-29 14.51.02.021,STANDARD
49,2024-03-29 14.51.03.533,STANDARD
50,2024-03-29 14.51.05.056,STANDARD
51,2024-03-29 14.51.06.571,STANDARD
52,2024-03-29 14.51.08.087,TARGET
53,2024-03-29 14.51.08.484,KEY PRESS
54,2024-03-29 14.51.09.614,STANDARD
55,2024-03-29 14.51.11.145,STANDARD
56,2024-03-29 14.51.12.672,STANDARD
57,2024-03-29 14.51.14.202,STANDARD
58,2024-03-29 14.51.15.728,TARGET
59,2024-03-29 14.51.16.158,KEY PRESS
60,2024-03-29 14.51.17.253,STANDARD
61,2024-03-29 14.51.18.776,STANDARD
