,datetimes,events
0,2024-03-21 09.48.41.601,START
1,2024-03-21 09.48.46.600,STANDARD
2,2024-03-21 09.48.47.622,TARGET
3,2024-03-21 09.48.48.022,KEY PRESS
4,2024-03-21 09.48.49.146,STANDARD
5,2024-03-21 09.48.50.668,STANDARD
6,2024-03-21 09.48.52.191,STANDARD
7,2024-03-21 09.48.53.719,STANDARD
8,2024-03-21 09.48.55.247,STANDARD
9,2024-03-21 09.48.56.772,TARGET
10,2024-03-21 09.48.57.189,KEY PRESS
11,2024-03-21 09.48.58.303,STANDARD
12,2024-03-21 09.48.59.821,STANDARD
13,2024-03-21 09.49.01.349,STANDARD
14,2024-03-21 09.49.02.880,STANDARD
15,2024-03-21 09.49.04.383,TARGET
16,2024-03-21 09.49.04.803,KEY PRESS
17,2024-03-21 09.49.05.893,STANDARD
18,2024-03-21 09.49.07.416,TARGET
19,2024-03-21 09.49.07.798,KEY PRESS
20,2024-03-21 09.49.08.938,STANDARD
21,2024-03-21 09.49.10.451,STANDARD
22,2024-03-21 09.49.11.978,STANDARD
23,2024-03-21 09.49.13.490,STANDARD
24,2024-03-21 09.49.15.004,STANDARD
25,2024-03-21 09.49.16.532,STANDARD
26,2024-03-21 09.49.18.059,STANDARD
27,2024-03-21 09.49.19.572,STANDARD
28,2024-03-21 09.49.21.078,STANDARD
29,2024-03-21 09.49.22.602,STANDARD
30,2024-03-21 09.49.24.115,TARGET
31,2024-03-21 09.49.24.610,KEY PRESS
32,2024-03-21 09.49.25.640,STANDARD
33,2024-03-21 09.49.27.154,TARGET
34,2024-03-21 09.49.27.536,KEY PRESS
35,2024-03-21 09.49.28.682,STANDARD
36,2024-03-21 09.49.30.189,STANDARD
37,2024-03-21 09.49.31.689,STANDARD
38,2024-03-21 09.49.33.213,TARGET
39,2024-03-21 09.49.33.595,KEY PRESS
40,2024-03-21 09.49.34.740,STANDARD
41,2024-03-21 09.49.36.269,STANDARD
42,2024-03-21 09.49.37.792,STANDARD
43,2024-03-21 09.49.39.319,STANDARD
44,2024-03-21 09.49.40.820,TARGET
45,2024-03-21 09.49.41.216,KEY PRESS
46,2024-03-21 09.49.42.345,STANDARD
47,2024-03-21 09.49.43.855,STANDARD
48,2024-03-21 09.49.45.369,STANDARD
49,2024-03-21 09.49.46.884,TARGET
50,2024-03-21 09.49.47.236,KEY PRESS
51,2024-03-21 09.49.48.411,STANDARD
52,2024-03-21 09.49.49.936,STANDARD
53,2024-03-21 09.49.51.464,STANDARD
54,2024-03-21 09.49.52.981,TARGET
55,2024-03-21 09.49.53.363,KEY PRESS
56,2024-03-21 09.49.54.495,STANDARD
57,2024-03-21 09.49.56.022,STANDARD
58,2024-03-21 09.49.57.540,STANDARD
59,2024-03-21 09.49.59.056,STANDARD
60,2024-03-21 09.50.00.583,STANDARD
61,2024-03-21 09.50.02.098,TARGET
62,2024-03-21 09.50.02.495,KEY PRESS
63,2024-03-21 09.50.03.624,STANDARD
64,2024-03-21 09.50.05.153,STANDARD
65,2024-03-21 09.50.06.670,STANDARD
66,2024-03-21 09.50.08.184,STANDARD
67,2024-03-21 09.50.09.710,STANDARD
68,2024-03-21 09.50.11.226,TARGET
69,2024-03-21 09.50.11.575,KEY PRESS
70,2024-03-21 09.50.12.755,STANDARD
71,2024-03-21 09.50.14.274,STANDARD
72,2024-03-21 09.50.15.789,STANDARD
73,2024-03-21 09.50.17.314,STANDARD
74,2024-03-21 09.50.18.827,STANDARD
75,2024-03-21 09.50.20.351,STANDARD
76,2024-03-21 09.50.21.884,STANDARD
77,2024-03-21 09.50.23.400,TARGET
78,2024-03-21 09.50.23.950,KEY PRESS
79,2024-03-21 09.50.24.912,STANDARD
80,2024-03-21 09.50.26.421,STANDARD
81,2024-03-21 09.50.27.934,TARGET
82,2024-03-21 09.50.28.370,KEY PRESS
83,2024-03-21 09.50.29.435,STANDARD
84,2024-03-21 09.50.30.963,STANDARD
85,2024-03-21 09.50.32.473,STANDARD
86,2024-03-21 09.50.34.005,STANDARD
87,2024-03-21 09.50.35.530,STANDARD
88,2024-03-21 09.50.37.043,STANDARD
89,2024-03-21 09.50.38.555,TARGET
90,2024-03-21 09.50.39.003,KEY PRESS
91,2024-03-21 09.50.40.081,STANDARD
92,2024-03-21 09.50.41.609,STANDARD
93,2024-03-21 09.50.43.139,STANDARD
94,2024-03-21 09.50.44.660,STANDARD
95,2024-03-21 09.50.46.187,TARGET
96,2024-03-21 09.50.46.539,KEY PRESS
97,2024-03-21 09.50.47.701,STANDARD
98,2024-03-21 09.50.49.224,STANDARD
99,2024-03-21 09.50.50.751,STANDARD
100,2024-03-21 09.50.52.276,STANDARD
101,2024-03-21 09.50.53.801,STANDARD
102,2024-03-21 09.50.55.328,TARGET
103,2024-03-21 09.50.55.663,KEY PRESS
104,2024-03-21 09.50.56.847,STANDARD
105,2024-03-21 09.50.58.351,STANDARD
106,2024-03-21 09.50.59.863,STANDARD
107,2024-03-21 09.51.01.386,TARGET
108,2024-03-21 09.51.01.769,KEY PRESS
109,2024-03-21 09.51.02.913,TARGET
110,2024-03-21 09.51.03.296,KEY PRESS
111,2024-03-21 09.51.04.440,STANDARD
112,2024-03-21 09.51.05.968,STANDARD
113,2024-03-21 09.51.07.482,STANDARD
114,2024-03-21 09.51.08.991,TARGET
115,2024-03-21 09.51.09.521,KEY PRESS
116,2024-03-21 09.51.10.513,STANDARD
117,2024-03-21 09.51.12.026,STANDARD
118,2024-03-21 09.51.13.542,STANDARD
119,2024-03-21 09.51.15.068,STANDARD
120,2024-03-21 09.51.16.592,STANDARD
121,2024-03-21 09.51.18.105,END
