,datetimes,events
0,2024-03-25 13.07.46.103,START
1,2024-03-25 13.07.51.103,TARGET
2,2024-03-25 13.07.51.608,KEY PRESS
3,2024-03-25 13.07.52.123,STANDARD
4,2024-03-25 13.07.53.643,STANDARD
5,2024-03-25 13.07.55.173,STANDARD
6,2024-03-25 13.07.56.702,STANDARD
7,2024-03-25 13.07.58.221,TARGET
8,2024-03-25 13.07.58.571,KEY PRESS
9,2024-03-25 13.07.59.741,STANDARD
10,2024-03-25 13.08.01.273,STANDARD
11,2024-03-25 13.08.02.801,STANDARD
12,2024-03-25 13.08.04.323,STANDARD
13,2024-03-25 13.08.05.835,STANDARD
14,2024-03-25 13.08.07.363,STANDARD
15,2024-03-25 13.08.08.893,TARGET
16,2024-03-25 13.08.09.258,KEY PRESS
17,2024-03-25 13.08.10.404,TARGET
18,2024-03-25 13.08.10.868,KEY PRESS
19,2024-03-25 13.08.11.932,STANDARD
20,2024-03-25 13.08.13.453,STANDARD
21,2024-03-25 13.08.14.964,STANDARD
22,2024-03-25 13.08.16.480,STANDARD
23,2024-03-25 13.08.18.002,STANDARD
24,2024-03-25 13.08.19.515,STANDARD
25,2024-03-25 13.08.21.033,TARGET
26,2024-03-25 13.08.21.396,KEY PRESS
27,2024-03-25 13.08.22.549,STANDARD
28,2024-03-25 13.08.24.070,STANDARD
29,2024-03-25 13.08.25.574,STANDARD
30,2024-03-25 13.08.27.095,STANDARD
31,2024-03-25 13.08.28.623,TARGET
32,2024-03-25 13.08.28.985,KEY PRESS
33,2024-03-25 13.08.30.134,STANDARD
34,2024-03-25 13.08.31.654,STANDARD
35,2024-03-25 13.08.33.172,STANDARD
36,2024-03-25 13.08.34.692,STANDARD
37,2024-03-25 13.08.36.210,STANDARD
38,2024-03-25 13.08.37.737,STANDARD
39,2024-03-25 13.08.39.260,STANDARD
40,2024-03-25 13.08.40.782,TARGET
41,2024-03-25 13.08.41.193,KEY PRESS
42,2024-03-25 13.08.42.300,STANDARD
43,2024-03-25 13.08.43.822,STANDARD
44,2024-03-25 13.08.45.348,STANDARD
45,2024-03-25 13.08.46.865,TARGET
46,2024-03-25 13.08.47.230,KEY PRESS
47,2024-03-25 13.08.48.391,STANDARD
48,2024-03-25 13.08.49.918,STANDARD
49,2024-03-25 13.08.51.447,STANDARD
50,2024-03-25 13.08.52.957,TARGET
51,2024-03-25 13.08.53.392,KEY PRESS
52,2024-03-25 13.08.54.467,STANDARD
53,2024-03-25 13.08.55.997,STANDARD
54,2024-03-25 13.08.57.526,TARGET
55,2024-03-25 13.08.57.892,KEY PRESS
56,2024-03-25 13.08.59.041,STANDARD
57,2024-03-25 13.09.00.567,STANDARD
58,2024-03-25 13.09.02.081,STANDARD
59,2024-03-25 13.09.03.590,STANDARD
60,2024-03-25 13.09.05.111,STANDARD
61,2024-03-25 13.09.06.635,STANDARD
62,2024-03-25 13.09.08.159,STANDARD
63,2024-03-25 13.09.09.680,STANDARD
64,2024-03-25 13.09.11.207,TARGET
65,2024-03-25 13.09.11.621,KEY PRESS
66,2024-03-25 13.09.12.732,STANDARD
67,2024-03-25 13.09.14.254,STANDARD
68,2024-03-25 13.09.15.775,STANDARD
69,2024-03-25 13.09.17.285,TARGET
70,2024-03-25 13.09.17.669,KEY PRESS
71,2024-03-25 13.09.18.797,STANDARD
72,2024-03-25 13.09.20.306,STANDARD
73,2024-03-25 13.09.21.823,STANDARD
74,2024-03-25 13.09.23.347,STANDARD
75,2024-03-25 13.09.24.868,TARGET
76,2024-03-25 13.09.25.220,KEY PRESS
77,2024-03-25 13.09.26.378,STANDARD
78,2024-03-25 13.09.27.886,STANDARD
79,2024-03-25 13.09.29.398,STANDARD
80,2024-03-25 13.09.30.918,STANDARD
81,2024-03-25 13.09.32.434,TARGET
82,2024-03-25 13.09.32.801,KEY PRESS
83,2024-03-25 13.09.33.947,STANDARD
84,2024-03-25 13.09.35.463,STANDARD
85,2024-03-25 13.09.36.982,STANDARD
86,2024-03-25 13.09.38.501,STANDARD
87,2024-03-25 13.09.40.018,STANDARD
88,2024-03-25 13.09.41.534,TARGET
89,2024-03-25 13.09.41.879,KEY PRESS
90,2024-03-25 13.09.43.053,STANDARD
91,2024-03-25 13.09.44.575,STANDARD
92,2024-03-25 13.09.46.092,TARGET
93,2024-03-25 13.09.46.524,KEY PRESS
94,2024-03-25 13.09.47.617,STANDARD
95,2024-03-25 13.09.49.130,STANDARD
96,2024-03-25 13.09.50.647,STANDARD
97,2024-03-25 13.09.52.163,STANDARD
98,2024-03-25 13.09.53.679,STANDARD
99,2024-03-25 13.09.55.199,STANDARD
100,2024-03-25 13.09.56.720,STANDARD
101,2024-03-25 13.09.58.244,STANDARD
102,2024-03-25 13.09.59.760,TARGET
103,2024-03-25 13.10.00.106,KEY PRESS
104,2024-03-25 13.10.01.279,STANDARD
105,2024-03-25 13.10.02.803,TARGET
106,2024-03-25 13.10.03.284,KEY PRESS
107,2024-03-25 13.10.04.329,STANDARD
108,2024-03-25 13.10.05.844,STANDARD
109,2024-03-25 13.10.07.364,STANDARD
110,2024-03-25 13.10.08.882,STANDARD
111,2024-03-25 13.10.10.400,STANDARD
112,2024-03-25 13.10.11.928,STANDARD
113,2024-03-25 13.10.13.447,STANDARD
114,2024-03-25 13.10.14.965,STANDARD
115,2024-03-25 13.10.16.478,TARGET
116,2024-03-25 13.10.16.860,KEY PRESS
117,2024-03-25 13.10.17.996,TARGET
118,2024-03-25 13.10.18.555,KEY PRESS
119,2024-03-25 13.10.19.513,STANDARD
120,2024-03-25 13.10.21.033,STANDARD
121,2024-03-25 13.10.22.555,END
