,datetimes,events
0,2024-03-25 16.23.39.116,START
1,2024-03-25 16.23.44.115,STANDARD
2,2024-03-25 16.23.45.131,STANDARD
3,2024-03-25 16.23.46.645,STANDARD
4,2024-03-25 16.23.48.167,TARGET
5,2024-03-25 16.23.48.534,KEY PRESS
6,2024-03-25 16.23.49.696,TARGET
7,2024-03-25 16.23.50.010,KEY PRESS
8,2024-03-25 16.23.51.208,STANDARD
9,2024-03-25 16.23.52.727,STANDARD
10,2024-03-25 16.23.54.247,STANDARD
11,2024-03-25 16.23.55.768,STANDARD
12,2024-03-25 16.23.57.287,STANDARD
13,2024-03-25 16.23.58.808,STANDARD
14,2024-03-25 16.24.00.330,STANDARD
15,2024-03-25 16.24.01.848,STANDARD
16,2024-03-25 16.24.03.372,STANDARD
17,2024-03-25 16.24.04.892,STANDARD
18,2024-03-25 16.24.06.408,TARGET
19,2024-03-25 16.24.06.836,KEY PRESS
20,2024-03-25 16.24.07.926,STANDARD
21,2024-03-25 16.24.09.442,STANDARD
22,2024-03-25 16.24.10.961,TARGET
23,2024-03-25 16.24.11.341,KEY PRESS
24,2024-03-25 16.24.12.482,STANDARD
25,2024-03-25 16.24.14.003,STANDARD
26,2024-03-25 16.24.15.516,STANDARD
27,2024-03-25 16.24.17.030,STANDARD
28,2024-03-25 16.24.18.544,STANDARD
29,2024-03-25 16.24.20.069,STANDARD
30,2024-03-25 16.24.21.594,STANDARD
31,2024-03-25 16.24.23.124,STANDARD
32,2024-03-25 16.24.24.649,TARGET
33,2024-03-25 16.24.25.045,KEY PRESS
34,2024-03-25 16.24.26.171,STANDARD
35,2024-03-25 16.24.27.700,TARGET
36,2024-03-25 16.24.28.186,KEY PRESS
37,2024-03-25 16.24.29.216,TARGET
38,2024-03-25 16.24.29.547,KEY PRESS
39,2024-03-25 16.24.30.743,STANDARD
40,2024-03-25 16.24.32.271,STANDARD
41,2024-03-25 16.24.33.798,STANDARD
42,2024-03-25 16.24.35.324,STANDARD
43,2024-03-25 16.24.36.844,TARGET
44,2024-03-25 16.24.37.175,KEY PRESS
45,2024-03-25 16.24.38.369,STANDARD
