,datetimes,events
0,2024-03-29 16.53.42.000,START
1,2024-03-29 16.53.46.999,TARGET
2,2024-03-29 16.53.48.015,STANDARD
3,2024-03-29 16.53.49.539,STANDARD
4,2024-03-29 16.53.51.052,STANDARD
5,2024-03-29 16.53.52.579,TARGET
6,2024-03-29 16.53.52.931,KEY PRESS
7,2024-03-29 16.53.54.108,STANDARD
8,2024-03-29 16.53.55.632,STANDARD
9,2024-03-29 16.53.57.139,STANDARD
10,2024-03-29 16.53.58.653,STANDARD
11,2024-03-29 16.54.00.165,STANDARD
12,2024-03-29 16.54.01.680,STANDARD
13,2024-03-29 16.54.03.206,TARGET
14,2024-03-29 16.54.03.623,KEY PRESS
15,2024-03-29 16.54.04.715,TARGET
16,2024-03-29 16.54.05.164,KEY PRESS
17,2024-03-29 16.54.06.239,STANDARD
18,2024-03-29 16.54.07.755,STANDARD
19,2024-03-29 16.54.09.273,STANDARD
20,2024-03-29 16.54.10.783,STANDARD
21,2024-03-29 16.54.12.311,STANDARD
22,2024-03-29 16.54.13.838,STANDARD
23,2024-03-29 16.54.15.367,STANDARD
24,2024-03-29 16.54.16.897,STANDARD
25,2024-03-29 16.54.18.424,STANDARD
26,2024-03-29 16.54.19.948,STANDARD
27,2024-03-29 16.54.21.455,STANDARD
28,2024-03-29 16.54.22.970,TARGET
29,2024-03-29 16.54.23.301,KEY PRESS
30,2024-03-29 16.54.24.496,STANDARD
31,2024-03-29 16.54.26.008,STANDARD
32,2024-03-29 16.54.27.537,TARGET
33,2024-03-29 16.54.27.884,KEY PRESS
34,2024-03-29 16.54.29.059,STANDARD
35,2024-03-29 16.54.30.560,STANDARD
36,2024-03-29 16.54.32.073,STANDARD
37,2024-03-29 16.54.33.588,TARGET
38,2024-03-29 16.54.33.939,KEY PRESS
39,2024-03-29 16.54.35.103,STANDARD
40,2024-03-29 16.54.36.633,STANDARD
41,2024-03-29 16.54.38.143,STANDARD
42,2024-03-29 16.54.39.670,STANDARD
43,2024-03-29 16.54.41.190,TARGET
44,2024-03-29 16.54.41.507,KEY PRESS
45,2024-03-29 16.54.42.716,STANDARD
46,2024-03-29 16.54.44.243,STANDARD
47,2024-03-29 16.54.45.768,STANDARD
48,2024-03-29 16.54.47.293,STANDARD
49,2024-03-29 16.54.48.820,STANDARD
50,2024-03-29 16.54.50.350,TARGET
51,2024-03-29 16.54.50.668,KEY PRESS
52,2024-03-29 16.54.51.875,STANDARD
53,2024-03-29 16.54.53.388,STANDARD
54,2024-03-29 16.54.54.916,STANDARD
55,2024-03-29 16.54.56.440,STANDARD
56,2024-03-29 16.54.57.954,STANDARD
57,2024-03-29 16.54.59.480,STANDARD
58,2024-03-29 16.55.01.007,TARGET
59,2024-03-29 16.55.01.486,KEY PRESS
60,2024-03-29 16.55.02.533,TARGET
61,2024-03-29 16.55.02.985,KEY PRESS
62,2024-03-29 16.55.04.048,STANDARD
63,2024-03-29 16.55.05.579,TARGET
64,2024-03-29 16.55.05.961,KEY PRESS
65,2024-03-29 16.55.07.108,STANDARD
66,2024-03-29 16.55.08.633,STANDARD
67,2024-03-29 16.55.10.158,STANDARD
68,2024-03-29 16.55.11.683,STANDARD
69,2024-03-29 16.55.13.213,STANDARD
70,2024-03-29 16.55.14.729,STANDARD
71,2024-03-29 16.55.16.257,STANDARD
72,2024-03-29 16.55.17.787,STANDARD
73,2024-03-29 16.55.19.315,STANDARD
74,2024-03-29 16.55.20.845,STANDARD
75,2024-03-29 16.55.22.374,STANDARD
76,2024-03-29 16.55.23.874,STANDARD
