,datetimes,events
0,2024-04-01 15.31.17.459,START
1,2024-04-01 15.31.22.458,TARGET
2,2024-04-01 15.31.22.780,KEY PRESS
3,2024-04-01 15.31.23.476,STANDARD
4,2024-04-01 15.31.24.990,STANDARD
5,2024-04-01 15.31.26.514,STANDARD
6,2024-04-01 15.31.28.023,STANDARD
7,2024-04-01 15.31.29.537,STANDARD
8,2024-04-01 15.31.31.046,STANDARD
9,2024-04-01 15.31.32.577,STANDARD
10,2024-04-01 15.31.34.102,TARGET
11,2024-04-01 15.31.34.452,KEY PRESS
12,2024-04-01 15.31.35.626,STANDARD
13,2024-04-01 15.31.37.140,STANDARD
14,2024-04-01 15.31.38.659,STANDARD
15,2024-04-01 15.31.40.181,STANDARD
16,2024-04-01 15.31.41.697,STANDARD
17,2024-04-01 15.31.43.206,STANDARD
18,2024-04-01 15.31.44.729,TARGET
19,2024-04-01 15.31.45.078,KEY PRESS
20,2024-04-01 15.31.46.252,STANDARD
21,2024-04-01 15.31.47.773,STANDARD
22,2024-04-01 15.31.49.295,TARGET
23,2024-04-01 15.31.49.744,KEY PRESS
24,2024-04-01 15.31.50.820,STANDARD
25,2024-04-01 15.31.52.343,STANDARD
26,2024-04-01 15.31.53.866,STANDARD
27,2024-04-01 15.31.55.378,STANDARD
28,2024-04-01 15.31.56.907,STANDARD
29,2024-04-01 15.31.58.418,STANDARD
30,2024-04-01 15.31.59.936,STANDARD
31,2024-04-01 15.32.01.460,TARGET
32,2024-04-01 15.32.01.808,KEY PRESS
33,2024-04-01 15.32.02.986,TARGET
34,2024-04-01 15.32.03.451,KEY PRESS
35,2024-04-01 15.32.04.509,STANDARD
36,2024-04-01 15.32.06.035,STANDARD
37,2024-04-01 15.32.07.560,TARGET
38,2024-04-01 15.32.07.941,KEY PRESS
39,2024-04-01 15.32.09.086,TARGET
40,2024-04-01 15.32.09.452,KEY PRESS
41,2024-04-01 15.32.10.598,STANDARD
42,2024-04-01 15.32.12.112,STANDARD
43,2024-04-01 15.32.13.643,STANDARD
44,2024-04-01 15.32.15.170,STANDARD
45,2024-04-01 15.32.16.685,STANDARD
46,2024-04-01 15.32.18.210,STANDARD
47,2024-04-01 15.32.19.720,STANDARD
48,2024-04-01 15.32.21.243,STANDARD
49,2024-04-01 15.32.22.754,TARGET
50,2024-04-01 15.32.23.138,KEY PRESS
51,2024-04-01 15.32.24.267,STANDARD
52,2024-04-01 15.32.25.796,TARGET
53,2024-04-01 15.32.26.228,KEY PRESS
54,2024-04-01 15.32.27.328,STANDARD
55,2024-04-01 15.32.28.840,STANDARD
56,2024-04-01 15.32.30.361,STANDARD
57,2024-04-01 15.32.31.861,STANDARD
58,2024-04-01 15.32.33.392,STANDARD
59,2024-04-01 15.32.34.905,STANDARD
60,2024-04-01 15.32.36.418,STANDARD
61,2024-04-01 15.32.37.945,TARGET
62,2024-04-01 15.32.38.360,KEY PRESS
63,2024-04-01 15.32.39.471,STANDARD
64,2024-04-01 15.32.40.997,STANDARD
65,2024-04-01 15.32.42.512,STANDARD
66,2024-04-01 15.32.44.028,STANDARD
67,2024-04-01 15.32.45.554,STANDARD
68,2024-04-01 15.32.47.081,STANDARD
69,2024-04-01 15.32.48.605,TARGET
70,2024-04-01 15.32.49.121,KEY PRESS
71,2024-04-01 15.32.50.132,STANDARD
72,2024-04-01 15.32.51.644,STANDARD
73,2024-04-01 15.32.53.176,TARGET
74,2024-04-01 15.32.53.574,KEY PRESS
75,2024-04-01 15.32.54.706,STANDARD
76,2024-04-01 15.32.56.220,STANDARD
77,2024-04-01 15.32.57.739,STANDARD
78,2024-04-01 15.32.59.264,STANDARD
79,2024-04-01 15.33.00.784,STANDARD
80,2024-04-01 15.33.02.289,TARGET
81,2024-04-01 15.33.02.687,KEY PRESS
82,2024-04-01 15.33.03.808,STANDARD
83,2024-04-01 15.33.05.333,STANDARD
84,2024-04-01 15.33.06.847,STANDARD
85,2024-04-01 15.33.08.368,TARGET
86,2024-04-01 15.33.08.765,KEY PRESS
87,2024-04-01 15.33.09.896,STANDARD
88,2024-04-01 15.33.11.424,STANDARD
89,2024-04-01 15.33.12.938,STANDARD
90,2024-04-01 15.33.14.467,STANDARD
91,2024-04-01 15.33.15.980,STANDARD
92,2024-04-01 15.33.17.496,STANDARD
93,2024-04-01 15.33.19.022,STANDARD
94,2024-04-01 15.33.20.548,STANDARD
95,2024-04-01 15.33.22.077,TARGET
96,2024-04-01 15.33.22.441,KEY PRESS
97,2024-04-01 15.33.23.604,STANDARD
98,2024-04-01 15.33.25.130,STANDARD
99,2024-04-01 15.33.26.656,STANDARD
100,2024-04-01 15.33.28.176,STANDARD
101,2024-04-01 15.33.29.688,TARGET
102,2024-04-01 15.33.30.017,KEY PRESS
103,2024-04-01 15.33.31.205,STANDARD
104,2024-04-01 15.33.32.730,STANDARD
105,2024-04-01 15.33.34.254,TARGET
106,2024-04-01 15.33.34.635,KEY PRESS
107,2024-04-01 15.33.35.781,STANDARD
108,2024-04-01 15.33.37.297,STANDARD
109,2024-04-01 15.33.38.822,STANDARD
110,2024-04-01 15.33.40.335,TARGET
111,2024-04-01 15.33.40.735,KEY PRESS
112,2024-04-01 15.33.41.866,STANDARD
113,2024-04-01 15.33.43.392,STANDARD
114,2024-04-01 15.33.44.919,STANDARD
115,2024-04-01 15.33.46.446,TARGET
116,2024-04-01 15.33.46.827,KEY PRESS
117,2024-04-01 15.33.47.969,STANDARD
118,2024-04-01 15.33.49.497,STANDARD
119,2024-04-01 15.33.51.024,STANDARD
120,2024-04-01 15.33.52.537,STANDARD
121,2024-04-01 15.33.54.059,END
