,datetimes,events
0,2024-03-25 16.51.20.718,START
1,2024-03-25 16.51.25.717,TARGET
2,2024-03-25 16.51.26.737,STANDARD
3,2024-03-25 16.51.28.260,STANDARD
4,2024-03-25 16.51.29.771,STANDARD
5,2024-03-25 16.51.31.296,STANDARD
6,2024-03-25 16.51.32.811,TARGET
7,2024-03-25 16.51.33.177,KEY PRESS
8,2024-03-25 16.51.34.340,STANDARD
9,2024-03-25 16.51.35.872,STANDARD
10,2024-03-25 16.51.37.398,STANDARD
11,2024-03-25 16.51.38.912,STANDARD
12,2024-03-25 16.51.40.426,TARGET
13,2024-03-25 16.51.40.743,KEY PRESS
14,2024-03-25 16.51.41.953,STANDARD
15,2024-03-25 16.51.43.452,TARGET
16,2024-03-25 16.51.43.837,KEY PRESS
17,2024-03-25 16.51.44.969,STANDARD
18,2024-03-25 16.51.46.492,STANDARD
19,2024-03-25 16.51.48.020,STANDARD
20,2024-03-25 16.51.49.548,STANDARD
21,2024-03-25 16.51.51.074,STANDARD
22,2024-03-25 16.51.52.602,STANDARD
23,2024-03-25 16.51.54.119,STANDARD
24,2024-03-25 16.51.55.644,STANDARD
25,2024-03-25 16.51.57.173,STANDARD
26,2024-03-25 16.51.58.674,STANDARD
27,2024-03-25 16.52.00.199,STANDARD
28,2024-03-25 16.52.01.709,STANDARD
29,2024-03-25 16.52.03.229,TARGET
30,2024-03-25 16.52.03.591,KEY PRESS
31,2024-03-25 16.52.04.750,TARGET
32,2024-03-25 16.52.05.114,KEY PRESS
33,2024-03-25 16.52.06.264,STANDARD
34,2024-03-25 16.52.07.780,STANDARD
35,2024-03-25 16.52.09.294,STANDARD
36,2024-03-25 16.52.10.813,STANDARD
37,2024-03-25 16.52.12.325,TARGET
38,2024-03-25 16.52.12.654,KEY PRESS
39,2024-03-25 16.52.13.847,STANDARD
40,2024-03-25 16.52.15.363,STANDARD
41,2024-03-25 16.52.16.888,STANDARD
42,2024-03-25 16.52.18.414,STANDARD
43,2024-03-25 16.52.19.928,STANDARD
44,2024-03-25 16.52.21.444,STANDARD
45,2024-03-25 16.52.22.967,TARGET
46,2024-03-25 16.52.23.347,KEY PRESS
47,2024-03-25 16.52.24.489,STANDARD
48,2024-03-25 16.52.26.009,STANDARD
49,2024-03-25 16.52.27.530,STANDARD
50,2024-03-25 16.52.29.046,STANDARD
51,2024-03-25 16.52.30.562,STANDARD
52,2024-03-25 16.52.32.087,STANDARD
53,2024-03-25 16.52.33.614,STANDARD
54,2024-03-25 16.52.35.130,TARGET
55,2024-03-25 16.52.35.598,KEY PRESS
56,2024-03-25 16.52.36.648,STANDARD
57,2024-03-25 16.52.38.174,STANDARD
58,2024-03-25 16.52.39.703,TARGET
59,2024-03-25 16.52.40.113,KEY PRESS
60,2024-03-25 16.52.41.223,TARGET
61,2024-03-25 16.52.41.657,KEY PRESS
62,2024-03-25 16.52.42.754,STANDARD
63,2024-03-25 16.52.44.277,STANDARD
64,2024-03-25 16.52.45.794,TARGET
65,2024-03-25 16.52.46.145,KEY PRESS
66,2024-03-25 16.52.47.324,STANDARD
67,2024-03-25 16.52.48.836,STANDARD
68,2024-03-25 16.52.50.360,STANDARD
69,2024-03-25 16.52.51.886,STANDARD
70,2024-03-25 16.52.53.400,STANDARD
71,2024-03-25 16.52.54.921,STANDARD
72,2024-03-25 16.52.56.446,STANDARD
73,2024-03-25 16.52.57.957,TARGET
74,2024-03-25 16.52.58.309,KEY PRESS
75,2024-03-25 16.52.59.470,STANDARD
76,2024-03-25 16.53.01.001,STANDARD
77,2024-03-25 16.53.02.514,TARGET
78,2024-03-25 16.53.02.964,KEY PRESS
79,2024-03-25 16.53.04.042,STANDARD
80,2024-03-25 16.53.05.565,STANDARD
81,2024-03-25 16.53.07.090,STANDARD
82,2024-03-25 16.53.08.612,STANDARD
83,2024-03-25 16.53.10.138,STANDARD
84,2024-03-25 16.53.11.649,TARGET
85,2024-03-25 16.53.11.998,KEY PRESS
86,2024-03-25 16.53.13.164,STANDARD
87,2024-03-25 16.53.14.681,STANDARD
88,2024-03-25 16.53.16.208,STANDARD
89,2024-03-25 16.53.17.736,STANDARD
90,2024-03-25 16.53.19.250,TARGET
91,2024-03-25 16.53.19.599,KEY PRESS
92,2024-03-25 16.53.20.780,STANDARD
93,2024-03-25 16.53.22.310,STANDARD
94,2024-03-25 16.53.23.824,STANDARD
95,2024-03-25 16.53.25.351,STANDARD
96,2024-03-25 16.53.26.875,STANDARD
97,2024-03-25 16.53.28.403,TARGET
98,2024-03-25 16.53.28.836,KEY PRESS
99,2024-03-25 16.53.29.934,TARGET
100,2024-03-25 16.53.30.633,KEY PRESS
101,2024-03-25 16.53.31.462,STANDARD
102,2024-03-25 16.53.32.978,STANDARD
103,2024-03-25 16.53.34.493,STANDARD
104,2024-03-25 16.53.36.017,STANDARD
105,2024-03-25 16.53.37.527,STANDARD
106,2024-03-25 16.53.39.057,STANDARD
107,2024-03-25 16.53.40.585,STANDARD
108,2024-03-25 16.53.42.116,TARGET
109,2024-03-25 16.53.42.546,KEY PRESS
110,2024-03-25 16.53.43.633,STANDARD
111,2024-03-25 16.53.45.153,STANDARD
112,2024-03-25 16.53.46.676,STANDARD
113,2024-03-25 16.53.48.193,STANDARD
114,2024-03-25 16.53.49.706,STANDARD
115,2024-03-25 16.53.51.218,STANDARD
116,2024-03-25 16.53.52.739,STANDARD
117,2024-03-25 16.53.54.267,STANDARD
118,2024-03-25 16.53.55.791,TARGET
119,2024-03-25 16.53.56.237,KEY PRESS
