datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-02-27 14.36.01.307,2588.0,-63.11088943481445,-326.8470153808594,-152.90707397460938,
2024-02-27 14.36.01.307,2589.0,-103.91183471679688,-298.5050964355469,-149.12750244140625,
2024-02-27 14.36.01.311,2590.0,-138.7664031982422,-228.5177459716797,-117.72787475585938,
2024-02-27 14.36.01.314,2591.0,-159.73638916015625,-130.7559356689453,-67.96965026855469,
2024-02-27 14.36.01.320,2592.0,-158.90084838867188,-26.74444961547852,-7.760078430175781,
2024-02-27 14.36.01.326,2593.0,-130.51513671875,62.61043548583984,58.217811584472656,
2024-02-27 14.36.01.331,2594.0,-72.97734069824219,126.46310424804688,124.1171417236328,
2024-02-27 14.36.01.336,2595.0,8.718070983886719,165.719970703125,184.32118225097656,
2024-02-27 14.36.01.338,2596.0,102.8462371826172,191.0650634765625,230.8653564453125,
2024-02-27 14.36.01.348,2597.0,193.49317932128903,220.85189819335935,258.146484375,
2024-02-27 14.36.01.350,2598.0,265.9854736328125,268.077880859375,262.8818664550781,
2024-02-27 14.36.01.354,2599.0,311.63262939453125,336.2855224609375,245.668212890625,
2024-02-27 14.36.01.359,2600.0,331.68170166015625,422.281005859375,218.33544921875,
2024-02-27 14.36.01.363,2601.0,337.2020874023437,512.0614013671875,195.83401489257807,
2024-02-27 14.36.01.369,2602.0,344.3698425292969,592.4200439453125,190.885498046875,
2024-02-27 14.36.01.374,2603.0,367.39593505859375,651.7813110351562,211.40289306640625,
2024-02-27 14.36.01.379,2604.0,411.540283203125,685.777587890625,256.8256530761719,
2024-02-27 14.36.01.383,2605.0,470.4681091308594,695.1035766601562,315.0557861328125,
2024-02-27 14.36.01.387,2606.0,528.0809326171875,679.4730224609375,368.3407897949219,
2024-02-27 14.36.01.393,2607.0,564.9105224609375,637.7164306640625,398.9158935546875,
2024-02-27 14.36.01.398,2608.0,567.3107299804688,568.399169921875,396.4859313964844,
2024-02-27 14.36.01.403,2609.0,532.8130493164062,469.7615356445313,355.4904479980469,
2024-02-27 14.36.01.408,2610.0,471.7787780761719,344.9673767089844,280.220458984375,
2024-02-27 14.36.01.411,2611.0,402.4291687011719,208.06578063964844,180.78057861328125,
2024-02-27 14.36.01.417,2612.0,342.47998046875,79.0828628540039,68.16511535644531,
2024-02-27 14.36.01.422,2613.0,300.7826232910156,-16.939342498779297,-45.01600646972656,
2024-02-27 14.36.01.427,2614.0,274.1239929199219,-58.45074081420898,-149.4556427001953,
2024-02-27 14.36.01.432,2615.0,249.91656494140625,-38.4632682800293,-233.0026397705078,
2024-02-27 14.36.01.435,2616.0,213.2470550537109,36.050254821777344,-284.1620483398437,
2024-02-27 14.36.01.442,2617.0,155.52098083496094,139.71975708007812,-295.39373779296875,
2024-02-27 14.36.01.446,2618.0,80.12813568115234,238.70590209960935,-262.14013671875,
2024-02-27 14.36.01.451,2619.0,1.970020294189453,298.07745361328125,-191.7430419921875,
2024-02-27 14.36.01.456,2620.0,-58.431758880615234,293.8752746582031,-100.78518676757812,
2024-02-27 14.36.01.459,2621.0,-83.87815856933594,224.34637451171875,-16.019996643066406,
2024-02-27 14.36.01.466,2622.0,-68.25236511230469,107.63392639160156,36.095314025878906,
2024-02-27 14.36.01.471,2623.0,-21.04296493530273,-23.55115127563477,39.69941711425781,
2024-02-27 14.36.01.476,2624.0,36.21837615966797,-133.84768676757812,-7.234622955322266,
2024-02-27 14.36.01.480,2625.0,78.2455062866211,-194.48236083984372,-87.67552947998047,
2024-02-27 14.36.01.484,2626.0,85.9129638671875,-196.857666015625,-171.9927215576172,
2024-02-27 14.36.01.490,2627.0,53.62859725952149,-151.15106201171875,-227.07638549804688,
2024-02-27 14.36.01.495,2628.0,-8.082603454589844,-83.15728759765625,-229.50881958007807,
2024-02-27 14.36.01.500,2629.0,-77.83517456054688,-22.724994659423828,-172.36720275878906,
2024-02-27 14.36.01.505,2630.0,-132.54598999023438,7.080741882324219,-65.8868408203125,
2024-02-27 14.36.01.508,2631.0,-155.94747924804688,-1.589496612548828,66.69271087646484,
2024-02-27 14.36.01.515,2632.0,-143.2342987060547,-38.37849044799805,198.80430603027344,
2024-02-27 14.36.01.519,2633.0,-100.77279663085938,-81.07026672363281,311.38446044921875,
2024-02-27 14.36.01.524,2634.0,-41.01430892944336,-102.14695739746094,397.3102416992188,
2024-02-27 14.36.01.529,2635.0,24.341522216796875,-80.38502502441406,459.1814575195313,
2024-02-27 14.36.01.532,2636.0,89.00157165527344,-10.17780303955078,502.2003784179688,
2024-02-27 14.36.01.539,2637.0,152.16998291015625,98.29278564453124,529.9696655273438,
2024-02-27 14.36.01.543,2638.0,215.4227600097656,221.6777801513672,538.5511474609375,
2024-02-27 14.36.01.549,2639.0,278.1320495605469,330.50592041015625,516.8040161132812,
2024-02-27 14.36.01.552,2640.0,334.0478515625,403.63616943359375,457.79486083984375,
2024-02-27 14.36.01.557,2641.0,371.1365051269531,431.2289733886719,362.1025085449219,
2024-02-27 14.36.01.563,2642.0,375.83154296875,416.1189575195313,243.4199981689453,
2024-02-27 14.36.01.568,2643.0,337.4947204589844,372.3437805175781,125.7965850830078,
2024-02-27 14.36.01.573,2644.0,253.83819580078125,317.64361572265625,34.012943267822266,
