,datetimes,events
0,2024-03-29 14.28.36.015,START
1,2024-03-29 14.28.41.016,STANDARD
2,2024-03-29 14.28.42.019,TARGET
3,2024-03-29 14.28.42.716,KEY PRESS
4,2024-03-29 14.28.43.545,STANDARD
5,2024-03-29 14.28.45.069,STANDARD
6,2024-03-29 14.28.46.594,STANDARD
7,2024-03-29 14.28.48.120,STANDARD
8,2024-03-29 14.28.49.646,STANDARD
9,2024-03-29 14.28.51.173,TARGET
10,2024-03-29 14.28.51.574,KEY PRESS
11,2024-03-29 14.28.52.685,STANDARD
12,2024-03-29 14.28.54.211,STANDARD
13,2024-03-29 14.28.55.738,TARGET
14,2024-03-29 14.28.56.092,KEY PRESS
15,2024-03-29 14.28.57.259,STANDARD
16,2024-03-29 14.28.58.789,STANDARD
17,2024-03-29 14.29.00.305,STANDARD
18,2024-03-29 14.29.01.832,STANDARD
19,2024-03-29 14.29.03.356,STANDARD
20,2024-03-29 14.29.04.884,STANDARD
21,2024-03-29 14.29.06.398,STANDARD
22,2024-03-29 14.29.07.920,TARGET
23,2024-03-29 14.29.08.370,KEY PRESS
24,2024-03-29 14.29.09.449,STANDARD
25,2024-03-29 14.29.10.974,STANDARD
26,2024-03-29 14.29.12.486,STANDARD
27,2024-03-29 14.29.14.016,STANDARD
28,2024-03-29 14.29.15.546,STANDARD
29,2024-03-29 14.29.17.070,TARGET
30,2024-03-29 14.29.17.535,KEY PRESS
31,2024-03-29 14.29.18.596,STANDARD
32,2024-03-29 14.29.20.106,STANDARD
33,2024-03-29 14.29.21.625,STANDARD
34,2024-03-29 14.29.23.145,STANDARD
35,2024-03-29 14.29.24.664,TARGET
36,2024-03-29 14.29.25.097,KEY PRESS
37,2024-03-29 14.29.26.164,STANDARD
38,2024-03-29 14.29.27.691,STANDARD
39,2024-03-29 14.29.29.215,STANDARD
40,2024-03-29 14.29.30.733,STANDARD
41,2024-03-29 14.29.32.244,STANDARD
42,2024-03-29 14.29.33.756,STANDARD
43,2024-03-29 14.29.35.283,TARGET
44,2024-03-29 14.29.35.696,KEY PRESS
45,2024-03-29 14.29.36.810,STANDARD
46,2024-03-29 14.29.38.311,STANDARD
47,2024-03-29 14.29.39.835,TARGET
48,2024-03-29 14.29.40.252,KEY PRESS
49,2024-03-29 14.29.41.344,STANDARD
50,2024-03-29 14.29.42.854,STANDARD
51,2024-03-29 14.29.44.367,STANDARD
52,2024-03-29 14.29.45.899,TARGET
53,2024-03-29 14.29.46.251,KEY PRESS
54,2024-03-29 14.29.47.409,STANDARD
55,2024-03-29 14.29.48.923,STANDARD
56,2024-03-29 14.29.50.441,STANDARD
57,2024-03-29 14.29.51.960,STANDARD
58,2024-03-29 14.29.53.473,STANDARD
59,2024-03-29 14.29.54.998,TARGET
60,2024-03-29 14.29.55.465,KEY PRESS
61,2024-03-29 14.29.56.509,STANDARD
62,2024-03-29 14.29.58.023,STANDARD
63,2024-03-29 14.29.59.549,STANDARD
64,2024-03-29 14.30.01.058,TARGET
65,2024-03-29 14.30.01.488,KEY PRESS
66,2024-03-29 14.30.02.584,STANDARD
