,datetimes,events
47,2024-02-23 11.44.48.646,TARGET
48,2024-02-23 11.44.49.128,KEY PRESS
49,2024-02-23 11.44.50.162,TARGET
50,2024-02-23 11.44.50.743,KEY PRESS
51,2024-02-23 11.44.51.676,STANDARD
52,2024-02-23 11.44.53.195,STANDARD
53,2024-02-23 11.44.54.726,STANDARD
54,2024-02-23 11.44.56.251,STANDARD
55,2024-02-23 11.44.57.780,STANDARD
56,2024-02-23 11.44.59.296,STANDARD
57,2024-02-23 11.45.00.795,TARGET
58,2024-02-23 11.45.01.262,KEY PRESS
59,2024-02-23 11.45.02.327,STANDARD
60,2024-02-23 11.45.03.851,STANDARD
61,2024-02-23 11.45.05.367,TARGET
62,2024-02-23 11.45.05.899,KEY PRESS
63,2024-02-23 11.45.06.883,STANDARD
64,2024-02-23 11.45.08.399,STANDARD
65,2024-02-23 11.45.09.914,STANDARD
66,2024-02-23 11.45.11.424,STANDARD
67,2024-02-23 11.45.12.950,STANDARD
68,2024-02-23 11.45.14.469,STANDARD
69,2024-02-23 11.45.15.994,STANDARD
70,2024-02-23 11.45.17.519,STANDARD
71,2024-02-23 11.45.19.033,TARGET
72,2024-02-23 11.45.19.713,KEY PRESS
73,2024-02-23 11.45.20.561,STANDARD
74,2024-02-23 11.45.22.079,STANDARD
75,2024-02-23 11.45.23.598,STANDARD
76,2024-02-23 11.45.25.118,STANDARD
77,2024-02-23 11.45.26.645,STANDARD
78,2024-02-23 11.45.28.166,STANDARD
79,2024-02-23 11.45.29.690,STANDARD
80,2024-02-23 11.45.31.200,TARGET
81,2024-02-23 11.45.31.667,KEY PRESS
82,2024-02-23 11.45.32.706,TARGET
83,2024-02-23 11.45.33.315,KEY PRESS
84,2024-02-23 11.45.34.220,STANDARD
85,2024-02-23 11.45.35.739,STANDARD
86,2024-02-23 11.45.37.255,STANDARD
87,2024-02-23 11.45.38.775,TARGET
88,2024-02-23 11.45.39.291,KEY PRESS
89,2024-02-23 11.45.40.303,STANDARD
90,2024-02-23 11.45.41.827,STANDARD
91,2024-02-23 11.45.43.340,TARGET
92,2024-02-23 11.45.43.818,KEY PRESS
93,2024-02-23 11.45.44.861,STANDARD
94,2024-02-23 11.45.46.380,STANDARD
95,2024-02-23 11.45.47.903,STANDARD
96,2024-02-23 11.45.49.419,STANDARD
97,2024-02-23 11.45.50.950,STANDARD
98,2024-02-23 11.45.52.467,STANDARD
99,2024-02-23 11.45.53.990,STANDARD
100,2024-02-23 11.45.55.508,TARGET
101,2024-02-23 11.45.55.972,KEY PRESS
102,2024-02-23 11.45.57.035,STANDARD
103,2024-02-23 11.45.58.559,STANDARD
104,2024-02-23 11.46.00.082,TARGET
105,2024-02-23 11.46.00.626,KEY PRESS
106,2024-02-23 11.46.01.609,STANDARD
107,2024-02-23 11.46.03.134,STANDARD
108,2024-02-23 11.46.04.661,STANDARD
109,2024-02-23 11.46.06.185,TARGET
110,2024-02-23 11.46.06.636,KEY PRESS
111,2024-02-23 11.46.07.697,STANDARD
112,2024-02-23 11.46.09.222,STANDARD
113,2024-02-23 11.46.10.747,STANDARD
114,2024-02-23 11.46.12.275,STANDARD
115,2024-02-23 11.46.13.802,STANDARD
116,2024-02-23 11.46.15.317,TARGET
117,2024-02-23 11.46.15.779,KEY PRESS
118,2024-02-23 11.46.16.841,STANDARD
119,2024-02-23 11.46.18.363,STANDARD
120,2024-02-23 11.46.19.887,STANDARD
121,2024-02-23 11.46.21.397,END
