datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-02-27 12.09.30.364,2930.0,129.66021728515625,-73.89389038085938,-187.58413696289065,
2024-02-27 12.09.30.368,2931.0,190.70864868164065,63.01551055908203,-166.96961975097656,
2024-02-27 12.09.30.373,2932.0,221.32550048828125,132.05270385742188,-126.37045288085938,
2024-02-27 12.09.30.377,2933.0,205.4183349609375,143.3993682861328,-73.69490051269531,
2024-02-27 12.09.30.381,2934.0,141.7872772216797,126.76130676269533,-22.35149383544922,
2024-02-27 12.09.30.388,2935.0,46.669227600097656,116.56819915771484,14.603435516357422,
2024-02-27 12.09.30.392,2936.0,-51.54170989990234,136.6089630126953,30.73809051513672,
2024-02-27 12.09.30.398,2937.0,-123.48318481445312,189.73008728027344,28.68833541870117,
2024-02-27 12.09.30.402,2938.0,-149.99612426757812,260.5732421875,18.666275024414062,
2024-02-27 12.09.30.405,2939.0,-128.80718994140625,320.66473388671875,13.768291473388672,
2024-02-27 12.09.30.411,2940.0,-74.40185546875,343.472412109375,26.016860961914062,
2024-02-27 12.09.30.416,2941.0,-11.819652557373049,312.69500732421875,60.25890350341797,
2024-02-27 12.09.30.421,2942.0,34.201778411865234,230.30975341796875,112.19190979003906,
2024-02-27 12.09.30.426,2943.0,48.38668823242188,115.24447631835938,170.8957061767578,
2024-02-27 12.09.30.429,2944.0,29.97513961791992,-7.059776306152344,222.72174072265625,
2024-02-27 12.09.30.435,2945.0,-8.457992553710938,-111.3000946044922,256.22174072265625,
2024-02-27 12.09.30.441,2946.0,-47.894508361816406,-182.5422515869141,264.27618408203125,
2024-02-27 12.09.30.446,2947.0,-72.40855407714844,-218.0396270751953,245.98880004882807,
2024-02-27 12.09.30.450,2948.0,-75.34561157226562,-223.19091796875,205.6366271972656,
2024-02-27 12.09.30.454,2949.0,-60.04716110229492,-209.24734497070312,147.1520233154297,
2024-02-27 12.09.30.461,2950.0,-34.95987701416016,-182.9781188964844,77.57633972167969,
2024-02-27 12.09.30.465,2951.0,-8.358200073242188,-146.30844116210938,2.742225646972656,
2024-02-27 12.09.30.470,2952.0,17.390453338623047,-98.26130676269533,-71.75116729736328,
2024-02-27 12.09.30.475,2953.0,45.63413238525391,-32.400291442871094,-139.12710571289062,
2024-02-27 12.09.30.478,2954.0,81.62545776367188,52.6343002319336,-190.0006103515625,
2024-02-27 12.09.30.484,2955.0,127.0703125,153.58335876464844,-215.711669921875,
2024-02-27 12.09.30.490,2956.0,176.5855255126953,260.89556884765625,-208.90077209472656,
2024-02-27 12.09.30.505,2957.0,216.7005615234375,359.3089904785156,-167.01478576660156,
2024-02-27 12.09.30.505,2958.0,230.7618408203125,437.0960083007813,-96.55363464355467,
2024-02-27 12.09.30.505,2959.0,207.6460418701172,483.6708984375,-8.42254638671875,
2024-02-27 12.09.30.509,2960.0,149.2637481689453,495.8933410644531,80.1507568359375,
2024-02-27 12.09.30.513,2961.0,72.80975341796875,476.3925476074219,153.45260620117188,
2024-02-27 12.09.30.518,2962.0,6.544410705566406,430.4443359375,200.43214416503903,
2024-02-27 12.09.30.524,2963.0,-20.419116973876957,366.2511596679688,216.15626525878903,
2024-02-27 12.09.30.527,2964.0,8.345348358154297,292.0091247558594,205.1597442626953,
2024-02-27 12.09.30.533,2965.0,87.55004119873047,214.23953247070312,176.5036163330078,
2024-02-27 12.09.30.538,2966.0,189.8347930908203,138.92884826660156,140.63754272460938,
2024-02-27 12.09.30.543,2967.0,275.06475830078125,75.43409729003906,105.9723129272461,
2024-02-27 12.09.30.547,2968.0,305.4542541503906,24.90392303466797,76.3145751953125,
2024-02-27 12.09.30.551,2969.0,261.4450378417969,-10.474369049072266,50.55974197387695,
2024-02-27 12.09.30.558,2970.0,150.91786193847656,-31.75108337402344,24.985336303710938,
2024-02-27 12.09.30.563,2971.0,7.404014587402344,-46.9509162902832,-4.592044830322266,
2024-02-27 12.09.30.566,2972.0,-121.50494384765624,-62.47649765014648,-41.82675552368164,
2024-02-27 12.09.30.571,2973.0,-192.1282958984375,-83.85076904296875,-83.48304748535156,
2024-02-27 12.09.30.575,2974.0,-181.63665771484372,-113.20982360839844,-125.11834716796876,
2024-02-27 12.09.30.582,2975.0,-97.12918090820312,-145.9603729248047,-159.99253845214844,
2024-02-27 12.09.30.586,2976.0,27.73910903930664,-169.84503173828125,-179.8524627685547,
2024-02-27 12.09.30.592,2977.0,146.4578399658203,-171.90756225585938,-180.2514495849609,
2024-02-27 12.09.30.597,2978.0,217.7350616455078,-140.68377685546875,-158.82199096679688,
2024-02-27 12.09.30.599,2979.0,220.69320678710935,-74.05387878417969,-116.10357666015624,
2024-02-27 12.09.30.605,2980.0,162.00204467773438,18.59803009033203,-56.38796615600586,
2024-02-27 12.09.30.610,2981.0,70.56599426269531,119.58905029296876,12.28464126586914,
2024-02-27 12.09.30.615,2982.0,-16.126625061035156,206.0008850097656,79.63353729248047,
2024-02-27 12.09.30.621,2983.0,-68.10934448242188,260.7273254394531,135.9991912841797,
2024-02-27 12.09.30.624,2984.0,-74.54424285888672,276.8931884765625,173.12216186523438,
2024-02-27 12.09.30.629,2985.0,-46.40299987792969,259.0517883300781,185.02757263183597,
2024-02-27 12.09.30.634,2986.0,-8.323860168457031,223.93002319335935,172.31101989746094,
2024-02-27 12.09.30.640,2987.0,14.390899658203123,186.95748901367188,141.37722778320312,
2024-02-27 12.09.30.645,2988.0,8.601005554199219,161.12881469726562,99.53550720214844,
2024-02-27 12.09.30.648,2989.0,-20.620830535888672,148.09567260742188,58.22990036010742,
