datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-02-27 11.45.31.535,7495.0,25.855377197265625,-40.54708099365234,104.94705200195312,
2024-02-27 11.45.31.538,7496.0,-57.63738250732422,-97.50904846191406,23.01502990722656,
2024-02-27 11.45.31.542,7497.0,-116.32230377197266,-178.2330322265625,-65.44416809082031,
2024-02-27 11.45.31.548,7498.0,-131.24110412597656,-246.5099029541016,-139.89630126953125,
2024-02-27 11.45.31.552,7499.0,-99.36189270019533,-271.5072021484375,-178.46006774902344,
2024-02-27 11.45.31.558,7500.0,-35.49029922485352,-240.64801025390625,-165.6431121826172,
2024-02-27 11.45.31.563,7501.0,32.49338150024414,-169.812744140625,-103.6868133544922,
2024-02-27 11.45.31.568,7502.0,74.40079498291016,-96.35006713867188,-7.587451934814453,
2024-02-27 11.45.31.572,7503.0,69.3094482421875,-62.12250900268555,94.88603973388672,
2024-02-27 11.45.31.576,7504.0,14.46805191040039,-95.01571655273438,171.25875854492188,
2024-02-27 11.45.31.583,7505.0,-72.6455307006836,-190.56735229492188,199.6168670654297,
2024-02-27 11.45.31.587,7506.0,-160.6345672607422,-316.13201904296875,171.28431701660156,
2024-02-27 11.45.31.592,7507.0,-216.32888793945312,-422.3642272949219,96.97127532958984,
2024-02-27 11.45.31.597,7508.0,-217.64337158203125,-462.4399719238281,5.0260009765625,
2024-02-27 11.45.31.600,7509.0,-161.8936767578125,-416.6026916503906,-72.7149429321289,
2024-02-27 11.45.31.606,7510.0,-66.63557434082031,-299.85333251953125,-107.30052947998048,
2024-02-27 11.45.31.612,7511.0,36.50190353393555,-155.58370971679688,-85.56391906738281,
2024-02-27 11.45.31.616,7512.0,113.54401397705078,-40.60446548461914,-15.373542785644531,
2024-02-27 11.45.31.621,7513.0,140.0986785888672,-2.8975982666015625,78.17681884765625,
2024-02-27 11.45.31.624,7514.0,109.69114685058594,-57.2017707824707,160.95843505859375,
2024-02-27 11.45.31.631,7515.0,35.4438591003418,-181.7559509277344,204.0105133056641,
2024-02-27 11.45.31.635,7516.0,-55.22000503540039,-328.9555053710937,192.21029663085935,
2024-02-27 11.45.31.640,7517.0,-131.1982879638672,-441.1103515625,131.34156799316406,
2024-02-27 11.45.31.646,7518.0,-168.60519409179688,-474.6744384765625,45.11001968383789,
2024-02-27 11.45.31.649,7519.0,-158.50314331054688,-419.4273071289063,-33.82627487182617,
2024-02-27 11.45.31.655,7520.0,-107.87847137451172,-297.2409973144531,-77.82957458496094,
2024-02-27 11.45.31.660,7521.0,-35.55685806274414,-151.43319702148438,-72.81698608398438,
2024-02-27 11.45.31.665,7522.0,36.18925094604492,-30.107467651367188,-21.95933532714844,
2024-02-27 11.45.31.669,7523.0,89.15022277832031,33.19380569458008,52.44620513916016,
2024-02-27 11.45.31.672,7524.0,114.1225357055664,27.35677719116211,122.01708984375,
2024-02-27 11.45.31.679,7525.0,111.39070129394533,-30.402973175048828,164.1234588623047,
2024-02-27 11.45.31.685,7526.0,88.03501892089844,-109.13424682617188,167.67529296875,
2024-02-27 11.45.31.689,7527.0,53.00603485107422,-177.04483032226562,140.6285400390625,
2024-02-27 11.45.31.694,7528.0,13.667327880859377,-210.374755859375,102.31668090820312,
