,datetimes,events
53,2024-02-27 15.05.06.374,STANDARD
54,2024-02-27 15.05.07.906,TARGET
55,2024-02-27 15.05.08.500,KEY PRESS
56,2024-02-27 15.05.09.431,STANDARD
57,2024-02-27 15.05.10.956,STANDARD
58,2024-02-27 15.05.12.480,STANDARD
59,2024-02-27 15.05.14.004,STANDARD
60,2024-02-27 15.05.15.526,STANDARD
61,2024-02-27 15.05.17.037,STANDARD
62,2024-02-27 15.05.18.559,STANDARD
63,2024-02-27 15.05.20.077,TARGET
64,2024-02-27 15.05.20.479,KEY PRESS
65,2024-02-27 15.05.21.580,STANDARD
66,2024-02-27 15.05.23.089,TARGET
67,2024-02-27 15.05.23.456,KEY PRESS
68,2024-02-27 15.05.24.594,STANDARD
69,2024-02-27 15.05.26.109,STANDARD
70,2024-02-27 15.05.27.626,STANDARD
71,2024-02-27 15.05.29.141,STANDARD
72,2024-02-27 15.05.30.672,STANDARD
73,2024-02-27 15.05.32.198,STANDARD
74,2024-02-27 15.05.33.721,TARGET
75,2024-02-27 15.05.34.137,KEY PRESS
76,2024-02-27 15.05.35.251,STANDARD
77,2024-02-27 15.05.36.780,STANDARD
78,2024-02-27 15.05.38.294,STANDARD
79,2024-02-27 15.05.39.822,STANDARD
80,2024-02-27 15.05.41.354,STANDARD
81,2024-02-27 15.05.42.878,TARGET
82,2024-02-27 15.05.43.340,KEY PRESS
83,2024-02-27 15.05.44.402,STANDARD
84,2024-02-27 15.05.45.913,STANDARD
85,2024-02-27 15.05.47.441,TARGET
86,2024-02-27 15.05.47.789,KEY PRESS
87,2024-02-27 15.05.48.965,STANDARD
88,2024-02-27 15.05.50.489,STANDARD
89,2024-02-27 15.05.52.012,STANDARD
90,2024-02-27 15.05.53.541,STANDARD
91,2024-02-27 15.05.55.056,STANDARD
92,2024-02-27 15.05.56.583,TARGET
93,2024-02-27 15.05.56.932,KEY PRESS
94,2024-02-27 15.05.58.108,STANDARD
95,2024-02-27 15.05.59.635,STANDARD
96,2024-02-27 15.06.01.162,STANDARD
97,2024-02-27 15.06.02.687,TARGET
98,2024-02-27 15.06.03.088,KEY PRESS
99,2024-02-27 15.06.04.216,STANDARD
100,2024-02-27 15.06.05.744,STANDARD
101,2024-02-27 15.06.07.257,STANDARD
102,2024-02-27 15.06.08.784,TARGET
103,2024-02-27 15.06.09.214,KEY PRESS
104,2024-02-27 15.06.10.312,STANDARD
105,2024-02-27 15.06.11.827,STANDARD
106,2024-02-27 15.06.13.340,STANDARD
107,2024-02-27 15.06.14.869,STANDARD
108,2024-02-27 15.06.16.396,STANDARD
109,2024-02-27 15.06.17.923,TARGET
110,2024-02-27 15.06.18.322,KEY PRESS
111,2024-02-27 15.06.19.451,STANDARD
112,2024-02-27 15.06.20.959,STANDARD
113,2024-02-27 15.06.22.480,STANDARD
114,2024-02-27 15.06.23.996,STANDARD
115,2024-02-27 15.06.25.515,STANDARD
116,2024-02-27 15.06.27.030,STANDARD
117,2024-02-27 15.06.28.548,STANDARD
118,2024-02-27 15.06.30.063,TARGET
119,2024-02-27 15.06.30.457,KEY PRESS
120,2024-02-27 15.06.31.580,STANDARD
121,2024-02-27 15.06.33.105,END
