,datetimes,events
0,2024-04-03 14.50.23.438,START
1,2024-04-03 14.50.28.438,STANDARD
2,2024-04-03 14.50.29.456,STANDARD
3,2024-04-03 14.50.30.980,STANDARD
4,2024-04-03 14.50.32.506,TARGET
5,2024-04-03 14.50.32.904,KEY PRESS
6,2024-04-03 14.50.34.031,STANDARD
7,2024-04-03 14.50.35.556,STANDARD
8,2024-04-03 14.50.37.082,STANDARD
9,2024-04-03 14.50.38.605,STANDARD
10,2024-04-03 14.50.40.126,TARGET
11,2024-04-03 14.50.40.525,KEY PRESS
12,2024-04-03 14.50.41.635,STANDARD
13,2024-04-03 14.50.43.158,TARGET
14,2024-04-03 14.50.43.539,KEY PRESS
15,2024-04-03 14.50.44.685,STANDARD
16,2024-04-03 14.50.46.214,TARGET
17,2024-04-03 14.50.46.610,KEY PRESS
18,2024-04-03 14.50.46.691,KEY PRESS
19,2024-04-03 14.50.47.725,STANDARD
20,2024-04-03 14.50.49.241,STANDARD
21,2024-04-03 14.50.50.760,STANDARD
22,2024-04-03 14.50.52.278,STANDARD
23,2024-04-03 14.50.53.798,STANDARD
24,2024-04-03 14.50.55.310,STANDARD
25,2024-04-03 14.50.56.834,STANDARD
26,2024-04-03 14.50.58.364,TARGET
27,2024-04-03 14.50.58.814,KEY PRESS
28,2024-04-03 14.50.59.879,STANDARD
29,2024-04-03 14.51.01.410,TARGET
30,2024-04-03 14.51.01.794,KEY PRESS
31,2024-04-03 14.51.02.911,STANDARD
32,2024-04-03 14.51.04.435,STANDARD
33,2024-04-03 14.51.05.961,STANDARD
34,2024-04-03 14.51.07.488,STANDARD
35,2024-04-03 14.51.09.010,STANDARD
36,2024-04-03 14.51.10.524,STANDARD
37,2024-04-03 14.51.12.052,STANDARD
38,2024-04-03 14.51.13.580,STANDARD
39,2024-04-03 14.51.15.101,STANDARD
40,2024-04-03 14.51.16.615,TARGET
41,2024-04-03 14.51.17.028,KEY PRESS
42,2024-04-03 14.51.18.134,STANDARD
43,2024-04-03 14.51.19.656,TARGET
44,2024-04-03 14.51.20.022,KEY PRESS
45,2024-04-03 14.51.21.170,STANDARD
46,2024-04-03 14.51.22.688,STANDARD
47,2024-04-03 14.51.24.216,STANDARD
48,2024-04-03 14.51.25.746,STANDARD
49,2024-04-03 14.51.27.258,STANDARD
50,2024-04-03 14.51.28.784,STANDARD
51,2024-04-03 14.51.30.309,TARGET
52,2024-04-03 14.51.30.724,KEY PRESS
53,2024-04-03 14.51.31.835,STANDARD
54,2024-04-03 14.51.33.365,TARGET
55,2024-04-03 14.51.33.763,KEY PRESS
56,2024-04-03 14.51.34.895,STANDARD
57,2024-04-03 14.51.36.423,STANDARD
58,2024-04-03 14.51.37.936,STANDARD
59,2024-04-03 14.51.39.463,STANDARD
60,2024-04-03 14.51.40.986,STANDARD
61,2024-04-03 14.51.42.511,STANDARD
62,2024-04-03 14.51.44.027,STANDARD
63,2024-04-03 14.51.45.556,STANDARD
64,2024-04-03 14.51.47.083,STANDARD
65,2024-04-03 14.51.48.592,STANDARD
66,2024-04-03 14.51.50.122,STANDARD
67,2024-04-03 14.51.51.649,STANDARD
68,2024-04-03 14.51.53.177,STANDARD
69,2024-04-03 14.51.54.703,TARGET
70,2024-04-03 14.51.55.084,KEY PRESS
71,2024-04-03 14.51.56.227,STANDARD
72,2024-04-03 14.51.57.739,TARGET
73,2024-04-03 14.51.58.121,KEY PRESS
74,2024-04-03 14.51.59.252,STANDARD
75,2024-04-03 14.52.00.782,TARGET
76,2024-04-03 14.52.01.217,KEY PRESS
77,2024-04-03 14.52.02.295,STANDARD
78,2024-04-03 14.52.03.806,STANDARD
79,2024-04-03 14.52.05.329,STANDARD
80,2024-04-03 14.52.06.851,TARGET
81,2024-04-03 14.52.07.217,KEY PRESS
82,2024-04-03 14.52.08.368,STANDARD
83,2024-04-03 14.52.09.881,STANDARD
84,2024-04-03 14.52.11.406,STANDARD
85,2024-04-03 14.52.12.918,STANDARD
86,2024-04-03 14.52.14.442,STANDARD
87,2024-04-03 14.52.15.968,TARGET
88,2024-04-03 14.52.16.401,KEY PRESS
89,2024-04-03 14.52.17.482,TARGET
90,2024-04-03 14.52.17.963,KEY PRESS
91,2024-04-03 14.52.19.000,STANDARD
92,2024-04-03 14.52.20.520,STANDARD
93,2024-04-03 14.52.22.047,STANDARD
94,2024-04-03 14.52.23.574,STANDARD
95,2024-04-03 14.52.25.100,STANDARD
96,2024-04-03 14.52.26.628,STANDARD
97,2024-04-03 14.52.28.152,STANDARD
98,2024-04-03 14.52.29.679,STANDARD
99,2024-04-03 14.52.31.207,STANDARD
100,2024-04-03 14.52.32.735,STANDARD
101,2024-04-03 14.52.34.261,STANDARD
102,2024-04-03 14.52.35.771,STANDARD
103,2024-04-03 14.52.37.290,STANDARD
104,2024-04-03 14.52.38.805,TARGET
105,2024-04-03 14.52.39.154,KEY PRESS
106,2024-04-03 14.52.40.334,STANDARD
107,2024-04-03 14.52.41.837,TARGET
108,2024-04-03 14.52.42.205,KEY PRESS
109,2024-04-03 14.52.43.364,STANDARD
110,2024-04-03 14.52.44.876,STANDARD
111,2024-04-03 14.52.46.405,STANDARD
112,2024-04-03 14.52.47.928,TARGET
113,2024-04-03 14.52.48.359,KEY PRESS
114,2024-04-03 14.52.49.454,STANDARD
115,2024-04-03 14.52.50.982,STANDARD
116,2024-04-03 14.52.52.506,STANDARD
117,2024-04-03 14.52.54.031,STANDARD
118,2024-04-03 14.52.55.540,STANDARD
119,2024-04-03 14.52.57.052,STANDARD
120,2024-04-03 14.52.58.578,TARGET
121,2024-04-03 14.52.58.993,KEY PRESS
122,2024-04-03 14.53.00.103,END
