,datetimes,events
0,2024-04-01 16.48.21.725,START
1,2024-04-01 16.48.26.725,TARGET
2,2024-04-01 16.48.27.345,KEY PRESS
3,2024-04-01 16.48.27.742,STANDARD
4,2024-04-01 16.48.29.269,STANDARD
5,2024-04-01 16.48.30.784,TARGET
6,2024-04-01 16.48.31.215,KEY PRESS
7,2024-04-01 16.48.32.316,STANDARD
8,2024-04-01 16.48.33.824,STANDARD
9,2024-04-01 16.48.35.354,STANDARD
10,2024-04-01 16.48.36.884,STANDARD
11,2024-04-01 16.48.38.394,STANDARD
12,2024-04-01 16.48.39.908,STANDARD
13,2024-04-01 16.48.41.423,TARGET
14,2024-04-01 16.48.41.887,KEY PRESS
15,2024-04-01 16.48.42.948,STANDARD
16,2024-04-01 16.48.44.471,TARGET
17,2024-04-01 16.48.44.924,KEY PRESS
18,2024-04-01 16.48.45.989,STANDARD
19,2024-04-01 16.48.47.517,STANDARD
20,2024-04-01 16.48.49.044,STANDARD
21,2024-04-01 16.48.50.569,STANDARD
22,2024-04-01 16.48.52.098,STANDARD
23,2024-04-01 16.48.53.613,STANDARD
24,2024-04-01 16.48.55.114,STANDARD
25,2024-04-01 16.48.56.629,STANDARD
26,2024-04-01 16.48.58.133,TARGET
27,2024-04-01 16.48.58.530,KEY PRESS
28,2024-04-01 16.48.59.659,STANDARD
29,2024-04-01 16.49.01.184,STANDARD
30,2024-04-01 16.49.02.705,STANDARD
31,2024-04-01 16.49.04.233,TARGET
32,2024-04-01 16.49.04.731,KEY PRESS
33,2024-04-01 16.49.05.755,STANDARD
34,2024-04-01 16.49.07.283,STANDARD
35,2024-04-01 16.49.08.798,STANDARD
36,2024-04-01 16.49.10.315,STANDARD
37,2024-04-01 16.49.11.846,STANDARD
38,2024-04-01 16.49.13.362,STANDARD
39,2024-04-01 16.49.14.877,STANDARD
40,2024-04-01 16.49.16.392,STANDARD
41,2024-04-01 16.49.17.921,STANDARD
42,2024-04-01 16.49.19.438,TARGET
43,2024-04-01 16.49.19.819,KEY PRESS
44,2024-04-01 16.49.20.967,STANDARD
45,2024-04-01 16.49.22.496,STANDARD
46,2024-04-01 16.49.24.024,TARGET
47,2024-04-01 16.49.24.470,KEY PRESS
48,2024-04-01 16.49.25.547,STANDARD
49,2024-04-01 16.49.27.063,STANDARD
50,2024-04-01 16.49.28.587,STANDARD
51,2024-04-01 16.49.30.116,TARGET
52,2024-04-01 16.49.30.550,KEY PRESS
53,2024-04-01 16.49.31.625,STANDARD
54,2024-04-01 16.49.33.152,STANDARD
55,2024-04-01 16.49.34.677,STANDARD
56,2024-04-01 16.49.36.204,STANDARD
57,2024-04-01 16.49.37.715,STANDARD
58,2024-04-01 16.49.39.242,STANDARD
59,2024-04-01 16.49.40.755,TARGET
60,2024-04-01 16.49.41.218,KEY PRESS
61,2024-04-01 16.49.42.279,TARGET
62,2024-04-01 16.49.42.979,KEY PRESS
63,2024-04-01 16.49.43.787,TARGET
64,2024-04-01 16.49.44.221,KEY PRESS
65,2024-04-01 16.49.45.296,STANDARD
66,2024-04-01 16.49.46.813,STANDARD
67,2024-04-01 16.49.48.337,STANDARD
68,2024-04-01 16.49.49.858,STANDARD
69,2024-04-01 16.49.51.384,STANDARD
70,2024-04-01 16.49.52.891,STANDARD
71,2024-04-01 16.49.54.416,STANDARD
72,2024-04-01 16.49.55.946,STANDARD
73,2024-04-01 16.49.57.477,STANDARD
74,2024-04-01 16.49.58.988,STANDARD
75,2024-04-01 16.50.00.518,STANDARD
76,2024-04-01 16.50.02.046,STANDARD
77,2024-04-01 16.50.03.572,TARGET
78,2024-04-01 16.50.04.102,KEY PRESS
79,2024-04-01 16.50.05.100,STANDARD
80,2024-04-01 16.50.06.614,STANDARD
81,2024-04-01 16.50.08.127,STANDARD
82,2024-04-01 16.50.09.655,TARGET
83,2024-04-01 16.50.10.040,KEY PRESS
84,2024-04-01 16.50.11.166,STANDARD
85,2024-04-01 16.50.12.692,STANDARD
86,2024-04-01 16.50.14.205,STANDARD
87,2024-04-01 16.50.15.722,TARGET
88,2024-04-01 16.50.16.339,KEY PRESS
89,2024-04-01 16.50.17.230,TARGET
90,2024-04-01 16.50.17.913,KEY PRESS
91,2024-04-01 16.50.18.761,STANDARD
92,2024-04-01 16.50.20.285,STANDARD
93,2024-04-01 16.50.21.798,STANDARD
94,2024-04-01 16.50.23.309,STANDARD
95,2024-04-01 16.50.24.821,STANDARD
96,2024-04-01 16.50.26.325,STANDARD
97,2024-04-01 16.50.27.849,STANDARD
98,2024-04-01 16.50.29.375,STANDARD
99,2024-04-01 16.50.30.906,TARGET
100,2024-04-01 16.50.31.609,KEY PRESS
101,2024-04-01 16.50.32.426,STANDARD
102,2024-04-01 16.50.33.941,STANDARD
103,2024-04-01 16.50.35.455,STANDARD
104,2024-04-01 16.50.36.979,STANDARD
105,2024-04-01 16.50.38.509,TARGET
106,2024-04-01 16.50.38.926,KEY PRESS
107,2024-04-01 16.50.40.022,STANDARD
108,2024-04-01 16.50.41.540,STANDARD
109,2024-04-01 16.50.43.055,TARGET
110,2024-04-01 16.50.43.520,KEY PRESS
111,2024-04-01 16.50.44.581,STANDARD
112,2024-04-01 16.50.46.108,STANDARD
113,2024-04-01 16.50.47.619,STANDARD
114,2024-04-01 16.50.49.143,STANDARD
115,2024-04-01 16.50.50.665,TARGET
116,2024-04-01 16.50.51.247,KEY PRESS
117,2024-04-01 16.50.52.178,STANDARD
118,2024-04-01 16.50.53.706,STANDARD
119,2024-04-01 16.50.55.236,STANDARD
120,2024-04-01 16.50.56.758,STANDARD
121,2024-04-01 16.50.58.283,END
