,datetimes,events
0,2024-04-05 15.35.28.806,START
1,2024-04-05 15.35.33.807,TARGET
2,2024-04-05 15.35.34.825,STANDARD
3,2024-04-05 15.35.36.334,STANDARD
4,2024-04-05 15.35.37.848,TARGET
5,2024-04-05 15.35.38.333,KEY PRESS
6,2024-04-05 15.35.39.373,STANDARD
7,2024-04-05 15.35.40.900,STANDARD
8,2024-04-05 15.35.42.424,STANDARD
9,2024-04-05 15.35.43.954,STANDARD
10,2024-04-05 15.35.45.482,STANDARD
11,2024-04-05 15.35.47.012,STANDARD
12,2024-04-05 15.35.48.539,STANDARD
13,2024-04-05 15.35.50.055,STANDARD
14,2024-04-05 15.35.51.569,TARGET
15,2024-04-05 15.35.52.035,KEY PRESS
16,2024-04-05 15.35.53.098,STANDARD
17,2024-04-05 15.35.54.628,STANDARD
18,2024-04-05 15.35.56.157,STANDARD
19,2024-04-05 15.35.57.683,STANDARD
20,2024-04-05 15.35.59.199,STANDARD
21,2024-04-05 15.36.00.726,TARGET
22,2024-04-05 15.36.01.159,KEY PRESS
23,2024-04-05 15.36.02.228,STANDARD
24,2024-04-05 15.36.03.745,STANDARD
25,2024-04-05 15.36.05.272,STANDARD
26,2024-04-05 15.36.06.772,STANDARD
27,2024-04-05 15.36.08.282,TARGET
28,2024-04-05 15.36.08.744,KEY PRESS
29,2024-04-05 15.36.09.803,STANDARD
30,2024-04-05 15.36.11.330,STANDARD
31,2024-04-05 15.36.12.851,STANDARD
32,2024-04-05 15.36.14.373,STANDARD
33,2024-04-05 15.36.15.902,TARGET
34,2024-04-05 15.36.16.512,KEY PRESS
35,2024-04-05 15.36.17.417,STANDARD
36,2024-04-05 15.36.18.934,STANDARD
37,2024-04-05 15.36.20.434,TARGET
38,2024-04-05 15.36.21.019,KEY PRESS
39,2024-04-05 15.36.21.950,STANDARD
40,2024-04-05 15.36.23.452,STANDARD
41,2024-04-05 15.36.24.966,STANDARD
42,2024-04-05 15.36.26.491,STANDARD
43,2024-04-05 15.36.28.016,STANDARD
44,2024-04-05 15.36.29.529,STANDARD
45,2024-04-05 15.36.31.055,STANDARD
46,2024-04-05 15.36.32.570,TARGET
47,2024-04-05 15.36.33.052,KEY PRESS
48,2024-04-05 15.36.34.095,STANDARD
49,2024-04-05 15.36.35.610,TARGET
50,2024-04-05 15.36.36.189,KEY PRESS
51,2024-04-05 15.36.37.133,STANDARD
52,2024-04-05 15.36.38.660,TARGET
53,2024-04-05 15.36.39.173,KEY PRESS
54,2024-04-05 15.36.40.187,STANDARD
55,2024-04-05 15.36.41.715,STANDARD
56,2024-04-05 15.36.43.244,STANDARD
57,2024-04-05 15.36.44.772,STANDARD
58,2024-04-05 15.36.46.288,STANDARD
59,2024-04-05 15.36.47.798,STANDARD
60,2024-04-05 15.36.49.325,STANDARD
61,2024-04-05 15.36.50.851,STANDARD
62,2024-04-05 15.36.52.374,TARGET
63,2024-04-05 15.36.52.854,KEY PRESS
64,2024-04-05 15.36.53.889,STANDARD
65,2024-04-05 15.36.55.407,STANDARD
66,2024-04-05 15.36.56.930,STANDARD
67,2024-04-05 15.36.58.453,STANDARD
68,2024-04-05 15.36.59.980,STANDARD
69,2024-04-05 15.37.01.508,STANDARD
70,2024-04-05 15.37.03.037,TARGET
71,2024-04-05 15.37.03.485,KEY PRESS
72,2024-04-05 15.37.04.565,STANDARD
73,2024-04-05 15.37.06.078,STANDARD
74,2024-04-05 15.37.07.598,STANDARD
75,2024-04-05 15.37.09.114,STANDARD
76,2024-04-05 15.37.10.632,TARGET
77,2024-04-05 15.37.11.197,KEY PRESS
78,2024-04-05 15.37.12.161,STANDARD
79,2024-04-05 15.37.13.688,TARGET
80,2024-04-05 15.37.14.252,KEY PRESS
81,2024-04-05 15.37.15.201,STANDARD
82,2024-04-05 15.37.16.728,STANDARD
83,2024-04-05 15.37.18.255,STANDARD
84,2024-04-05 15.37.19.782,STANDARD
85,2024-04-05 15.37.21.289,STANDARD
86,2024-04-05 15.37.22.790,STANDARD
87,2024-04-05 15.37.24.317,STANDARD
88,2024-04-05 15.37.25.819,STANDARD
89,2024-04-05 15.37.27.346,STANDARD
90,2024-04-05 15.37.28.866,TARGET
91,2024-04-05 15.37.29.316,KEY PRESS
92,2024-04-05 15.37.30.394,TARGET
93,2024-04-05 15.37.31.026,KEY PRESS
94,2024-04-05 15.37.31.906,STANDARD
95,2024-04-05 15.37.33.434,STANDARD
96,2024-04-05 15.37.34.949,STANDARD
97,2024-04-05 15.37.36.476,TARGET
98,2024-04-05 15.37.36.992,KEY PRESS
99,2024-04-05 15.37.38.004,STANDARD
100,2024-04-05 15.37.39.518,STANDARD
101,2024-04-05 15.37.41.034,TARGET
102,2024-04-05 15.37.41.663,KEY PRESS
103,2024-04-05 15.37.42.543,STANDARD
104,2024-04-05 15.37.44.069,STANDARD
105,2024-04-05 15.37.45.571,STANDARD
106,2024-04-05 15.37.47.097,STANDARD
107,2024-04-05 15.37.48.625,STANDARD
108,2024-04-05 15.37.50.150,TARGET
109,2024-04-05 15.37.50.599,KEY PRESS
110,2024-04-05 15.37.51.678,STANDARD
111,2024-04-05 15.37.53.206,STANDARD
112,2024-04-05 15.37.54.708,STANDARD
113,2024-04-05 15.37.56.223,STANDARD
114,2024-04-05 15.37.57.726,STANDARD
115,2024-04-05 15.37.59.248,STANDARD
116,2024-04-05 15.38.00.773,STANDARD
117,2024-04-05 15.38.02.303,TARGET
118,2024-04-05 15.38.02.782,KEY PRESS
119,2024-04-05 15.38.03.831,STANDARD
120,2024-04-05 15.38.05.345,END
