,datetimes,events
0,2024-03-29 17.21.58.949,START
1,2024-03-29 17.22.03.948,STANDARD
2,2024-03-29 17.22.04.966,STANDARD
3,2024-03-29 17.22.06.492,STANDARD
4,2024-03-29 17.22.08.017,STANDARD
5,2024-03-29 17.22.09.542,TARGET
6,2024-03-29 17.22.09.904,KEY PRESS
7,2024-03-29 17.22.11.065,TARGET
8,2024-03-29 17.22.11.480,KEY PRESS
9,2024-03-29 17.22.12.589,STANDARD
10,2024-03-29 17.22.14.103,STANDARD
11,2024-03-29 17.22.15.631,STANDARD
12,2024-03-29 17.22.17.146,STANDARD
13,2024-03-29 17.22.18.666,STANDARD
14,2024-03-29 17.22.20.183,STANDARD
15,2024-03-29 17.22.21.710,STANDARD
16,2024-03-29 17.22.23.225,STANDARD
17,2024-03-29 17.22.24.740,STANDARD
18,2024-03-29 17.22.26.252,TARGET
19,2024-03-29 17.22.26.616,KEY PRESS
20,2024-03-29 17.22.27.777,STANDARD
21,2024-03-29 17.22.29.286,TARGET
22,2024-03-29 17.22.29.719,KEY PRESS
23,2024-03-29 17.22.30.814,STANDARD
24,2024-03-29 17.22.32.329,STANDARD
25,2024-03-29 17.22.33.853,STANDARD
26,2024-03-29 17.22.35.380,STANDARD
27,2024-03-29 17.22.36.909,STANDARD
28,2024-03-29 17.22.38.438,STANDARD
29,2024-03-29 17.22.39.964,STANDARD
30,2024-03-29 17.22.41.486,STANDARD
31,2024-03-29 17.22.43.000,STANDARD
32,2024-03-29 17.22.44.524,TARGET
33,2024-03-29 17.22.44.889,KEY PRESS
34,2024-03-29 17.22.46.039,STANDARD
35,2024-03-29 17.22.47.551,TARGET
36,2024-03-29 17.22.47.979,KEY PRESS
37,2024-03-29 17.22.49.069,TARGET
38,2024-03-29 17.22.49.482,KEY PRESS
39,2024-03-29 17.22.50.585,TARGET
40,2024-03-29 17.22.50.986,KEY PRESS
41,2024-03-29 17.22.52.115,STANDARD
42,2024-03-29 17.22.53.643,STANDARD
43,2024-03-29 17.22.55.171,STANDARD
44,2024-03-29 17.22.56.698,STANDARD
45,2024-03-29 17.22.58.224,STANDARD
46,2024-03-29 17.22.59.748,STANDARD
47,2024-03-29 17.23.01.258,STANDARD
48,2024-03-29 17.23.02.772,STANDARD
49,2024-03-29 17.23.04.298,STANDARD
50,2024-03-29 17.23.05.816,TARGET
51,2024-03-29 17.23.06.213,KEY PRESS
52,2024-03-29 17.23.07.331,STANDARD
53,2024-03-29 17.23.08.842,STANDARD
54,2024-03-29 17.23.10.369,TARGET
55,2024-03-29 17.23.10.734,KEY PRESS
56,2024-03-29 17.23.11.893,STANDARD
57,2024-03-29 17.23.13.400,STANDARD
58,2024-03-29 17.23.14.925,STANDARD
59,2024-03-29 17.23.16.439,STANDARD
60,2024-03-29 17.23.17.952,STANDARD
61,2024-03-29 17.23.19.480,STANDARD
62,2024-03-29 17.23.21.005,STANDARD
63,2024-03-29 17.23.22.529,STANDARD
64,2024-03-29 17.23.24.057,STANDARD
65,2024-03-29 17.23.25.571,STANDARD
66,2024-03-29 17.23.27.096,STANDARD
67,2024-03-29 17.23.28.607,STANDARD
68,2024-03-29 17.23.30.129,TARGET
