,datetimes,events
0,2024-04-01 15.41.17.171,START
1,2024-04-01 15.41.22.171,STANDARD
2,2024-04-01 15.41.23.182,STANDARD
3,2024-04-01 15.41.24.696,STANDARD
4,2024-04-01 15.41.26.215,STANDARD
5,2024-04-01 15.41.27.736,STANDARD
6,2024-04-01 15.41.29.257,STANDARD
7,2024-04-01 15.41.30.780,TARGET
8,2024-04-01 15.41.31.193,KEY PRESS
9,2024-04-01 15.41.32.304,STANDARD
10,2024-04-01 15.41.33.816,TARGET
11,2024-04-01 15.41.34.282,KEY PRESS
12,2024-04-01 15.41.35.339,STANDARD
13,2024-04-01 15.41.36.859,STANDARD
14,2024-04-01 15.41.38.380,STANDARD
15,2024-04-01 15.41.39.892,TARGET
16,2024-04-01 15.41.40.254,KEY PRESS
17,2024-04-01 15.41.41.417,STANDARD
18,2024-04-01 15.41.42.933,STANDARD
19,2024-04-01 15.41.44.456,STANDARD
20,2024-04-01 15.41.45.978,STANDARD
21,2024-04-01 15.41.47.497,STANDARD
22,2024-04-01 15.41.49.014,STANDARD
23,2024-04-01 15.41.50.541,TARGET
24,2024-04-01 15.41.50.988,KEY PRESS
25,2024-04-01 15.41.52.066,STANDARD
26,2024-04-01 15.41.53.582,TARGET
27,2024-04-01 15.41.54.033,KEY PRESS
28,2024-04-01 15.41.55.090,TARGET
29,2024-04-01 15.41.55.555,KEY PRESS
30,2024-04-01 15.41.56.614,STANDARD
31,2024-04-01 15.41.58.137,STANDARD
32,2024-04-01 15.41.59.657,STANDARD
33,2024-04-01 15.42.01.181,STANDARD
34,2024-04-01 15.42.02.703,STANDARD
35,2024-04-01 15.42.04.227,STANDARD
36,2024-04-01 15.42.05.749,STANDARD
37,2024-04-01 15.42.07.275,TARGET
38,2024-04-01 15.42.07.706,KEY PRESS
39,2024-04-01 15.42.08.799,STANDARD
40,2024-04-01 15.42.10.326,TARGET
41,2024-04-01 15.42.10.811,KEY PRESS
42,2024-04-01 15.42.11.842,STANDARD
43,2024-04-01 15.42.13.362,STANDARD
44,2024-04-01 15.42.14.884,STANDARD
45,2024-04-01 15.42.16.399,STANDARD
46,2024-04-01 15.42.17.927,STANDARD
47,2024-04-01 15.42.19.446,STANDARD
48,2024-04-01 15.42.20.971,STANDARD
49,2024-04-01 15.42.22.491,TARGET
50,2024-04-01 15.42.23.142,KEY PRESS
51,2024-04-01 15.42.24.005,STANDARD
52,2024-04-01 15.42.25.529,STANDARD
53,2024-04-01 15.42.27.057,STANDARD
54,2024-04-01 15.42.28.585,STANDARD
55,2024-04-01 15.42.30.107,STANDARD
56,2024-04-01 15.42.31.622,STANDARD
57,2024-04-01 15.42.33.131,TARGET
58,2024-04-01 15.42.33.627,KEY PRESS
59,2024-04-01 15.42.34.646,STANDARD
60,2024-04-01 15.42.36.172,STANDARD
61,2024-04-01 15.42.37.689,STANDARD
62,2024-04-01 15.42.39.202,TARGET
63,2024-04-01 15.42.39.602,KEY PRESS
64,2024-04-01 15.42.40.716,STANDARD
65,2024-04-01 15.42.42.246,STANDARD
66,2024-04-01 15.42.43.772,STANDARD
67,2024-04-01 15.42.45.290,STANDARD
68,2024-04-01 15.42.46.812,STANDARD
69,2024-04-01 15.42.48.332,STANDARD
70,2024-04-01 15.42.49.860,TARGET
71,2024-04-01 15.42.50.275,KEY PRESS
72,2024-04-01 15.42.51.384,STANDARD
73,2024-04-01 15.42.52.906,TARGET
74,2024-04-01 15.42.53.336,KEY PRESS
75,2024-04-01 15.42.54.427,STANDARD
76,2024-04-01 15.42.55.953,STANDARD
77,2024-04-01 15.42.57.477,STANDARD
78,2024-04-01 15.42.59.000,STANDARD
79,2024-04-01 15.43.00.526,STANDARD
80,2024-04-01 15.43.02.039,TARGET
