,datetimes,events
0,2024-04-01 16.09.23.007,START
1,2024-04-01 16.09.28.007,STANDARD
2,2024-04-01 16.09.29.025,TARGET
3,2024-04-01 16.09.29.493,KEY PRESS
4,2024-04-01 16.09.30.550,STANDARD
5,2024-04-01 16.09.32.062,STANDARD
6,2024-04-01 16.09.33.583,STANDARD
7,2024-04-01 16.09.35.109,STANDARD
8,2024-04-01 16.09.36.623,STANDARD
9,2024-04-01 16.09.38.137,STANDARD
10,2024-04-01 16.09.39.655,STANDARD
11,2024-04-01 16.09.41.173,TARGET
12,2024-04-01 16.09.41.558,KEY PRESS
13,2024-04-01 16.09.42.689,STANDARD
14,2024-04-01 16.09.44.203,STANDARD
15,2024-04-01 16.09.45.711,TARGET
16,2024-04-01 16.09.46.105,KEY PRESS
17,2024-04-01 16.09.47.233,STANDARD
18,2024-04-01 16.09.48.748,STANDARD
19,2024-04-01 16.09.50.272,STANDARD
20,2024-04-01 16.09.51.794,STANDARD
21,2024-04-01 16.09.53.326,TARGET
22,2024-04-01 16.09.53.694,KEY PRESS
23,2024-04-01 16.09.54.835,STANDARD
24,2024-04-01 16.09.56.335,STANDARD
25,2024-04-01 16.09.57.854,STANDARD
26,2024-04-01 16.09.59.376,STANDARD
27,2024-04-01 16.10.00.906,TARGET
28,2024-04-01 16.10.01.288,KEY PRESS
29,2024-04-01 16.10.02.431,STANDARD
30,2024-04-01 16.10.03.953,STANDARD
31,2024-04-01 16.10.05.483,STANDARD
32,2024-04-01 16.10.07.010,STANDARD
33,2024-04-01 16.10.08.522,STANDARD
34,2024-04-01 16.10.10.041,TARGET
35,2024-04-01 16.10.10.425,KEY PRESS
36,2024-04-01 16.10.11.545,STANDARD
37,2024-04-01 16.10.13.070,TARGET
38,2024-04-01 16.10.13.567,KEY PRESS
39,2024-04-01 16.10.14.600,STANDARD
40,2024-04-01 16.10.16.114,STANDARD
41,2024-04-01 16.10.17.627,STANDARD
42,2024-04-01 16.10.19.140,STANDARD
43,2024-04-01 16.10.20.671,STANDARD
44,2024-04-01 16.10.22.201,TARGET
45,2024-04-01 16.10.22.534,KEY PRESS
46,2024-04-01 16.10.23.730,STANDARD
47,2024-04-01 16.10.25.256,STANDARD
48,2024-04-01 16.10.26.771,STANDARD
49,2024-04-01 16.10.28.296,STANDARD
50,2024-04-01 16.10.29.820,STANDARD
51,2024-04-01 16.10.31.336,STANDARD
52,2024-04-01 16.10.32.850,TARGET
53,2024-04-01 16.10.33.233,KEY PRESS
54,2024-04-01 16.10.34.363,STANDARD
