,datetimes,events
0,2024-04-03 16.22.33.135,START
1,2024-04-03 16.22.38.135,STANDARD
2,2024-04-03 16.22.39.148,STANDARD
3,2024-04-03 16.22.40.676,TARGET
4,2024-04-03 16.22.41.192,KEY PRESS
5,2024-04-03 16.22.42.201,STANDARD
6,2024-04-03 16.22.43.709,STANDARD
7,2024-04-03 16.22.45.232,STANDARD
8,2024-04-03 16.22.46.760,STANDARD
9,2024-04-03 16.22.48.284,STANDARD
10,2024-04-03 16.22.49.813,STANDARD
11,2024-04-03 16.22.51.320,TARGET
12,2024-04-03 16.22.51.837,KEY PRESS
13,2024-04-03 16.22.52.829,STANDARD
14,2024-04-03 16.22.54.344,STANDARD
15,2024-04-03 16.22.55.870,STANDARD
16,2024-04-03 16.22.57.392,STANDARD
17,2024-04-03 16.22.58.911,STANDARD
18,2024-04-03 16.23.00.431,STANDARD
19,2024-04-03 16.23.01.962,TARGET
20,2024-04-03 16.23.02.392,KEY PRESS
21,2024-04-03 16.23.03.488,TARGET
22,2024-04-03 16.23.04.119,KEY PRESS
23,2024-04-03 16.23.05.006,STANDARD
24,2024-04-03 16.23.06.523,STANDARD
25,2024-04-03 16.23.08.040,STANDARD
26,2024-04-03 16.23.09.544,TARGET
27,2024-04-03 16.23.09.975,KEY PRESS
28,2024-04-03 16.23.11.069,STANDARD
29,2024-04-03 16.23.12.596,STANDARD
30,2024-04-03 16.23.14.118,STANDARD
31,2024-04-03 16.23.15.644,TARGET
32,2024-04-03 16.23.16.159,KEY PRESS
33,2024-04-03 16.23.17.160,STANDARD
34,2024-04-03 16.23.18.686,STANDARD
35,2024-04-03 16.23.20.208,STANDARD
36,2024-04-03 16.23.21.732,STANDARD
37,2024-04-03 16.23.23.232,STANDARD
38,2024-04-03 16.23.24.741,STANDARD
39,2024-04-03 16.23.26.271,TARGET
40,2024-04-03 16.23.26.765,KEY PRESS
41,2024-04-03 16.23.27.793,STANDARD
42,2024-04-03 16.23.29.303,STANDARD
43,2024-04-03 16.23.30.832,STANDARD
44,2024-04-03 16.23.32.354,STANDARD
45,2024-04-03 16.23.33.874,STANDARD
46,2024-04-03 16.23.35.395,TARGET
47,2024-04-03 16.23.35.810,KEY PRESS
48,2024-04-03 16.23.36.904,STANDARD
49,2024-04-03 16.23.38.425,STANDARD
50,2024-04-03 16.23.39.942,TARGET
