,datetimes,events
0,2024-03-21 09.45.18.569,START
1,2024-03-21 09.45.23.568,TARGET
2,2024-03-21 09.45.24.587,STANDARD
3,2024-03-21 09.45.26.093,STANDARD
4,2024-03-21 09.45.27.609,STANDARD
5,2024-03-21 09.45.29.137,STANDARD
6,2024-03-21 09.45.30.660,TARGET
7,2024-03-21 09.45.31.007,KEY PRESS
8,2024-03-21 09.45.32.184,STANDARD
9,2024-03-21 09.45.33.709,STANDARD
10,2024-03-21 09.45.35.234,STANDARD
11,2024-03-21 09.45.36.763,STANDARD
12,2024-03-21 09.45.38.292,STANDARD
13,2024-03-21 09.45.39.817,STANDARD
14,2024-03-21 09.45.41.330,STANDARD
15,2024-03-21 09.45.42.855,STANDARD
16,2024-03-21 09.45.44.381,STANDARD
17,2024-03-21 09.45.45.897,TARGET
18,2024-03-21 09.45.46.347,KEY PRESS
19,2024-03-21 09.45.47.422,STANDARD
20,2024-03-21 09.45.48.945,STANDARD
21,2024-03-21 09.45.50.470,STANDARD
22,2024-03-21 09.45.51.997,TARGET
23,2024-03-21 09.45.52.398,KEY PRESS
24,2024-03-21 09.45.53.498,STANDARD
25,2024-03-21 09.45.55.027,STANDARD
26,2024-03-21 09.45.56.530,STANDARD
27,2024-03-21 09.45.58.058,STANDARD
28,2024-03-21 09.45.59.581,STANDARD
29,2024-03-21 09.46.01.092,STANDARD
30,2024-03-21 09.46.02.614,TARGET
31,2024-03-21 09.46.03.042,KEY PRESS
32,2024-03-21 09.46.04.132,TARGET
33,2024-03-21 09.46.04.629,KEY PRESS
34,2024-03-21 09.46.05.646,STANDARD
35,2024-03-21 09.46.07.162,STANDARD
36,2024-03-21 09.46.08.685,STANDARD
37,2024-03-21 09.46.10.196,STANDARD
38,2024-03-21 09.46.11.723,STANDARD
39,2024-03-21 09.46.13.246,TARGET
40,2024-03-21 09.46.13.663,KEY PRESS
41,2024-03-21 09.46.14.761,STANDARD
42,2024-03-21 09.46.16.290,STANDARD
43,2024-03-21 09.46.17.818,STANDARD
44,2024-03-21 09.46.19.340,TARGET
45,2024-03-21 09.46.19.805,KEY PRESS
46,2024-03-21 09.46.20.869,STANDARD
47,2024-03-21 09.46.22.400,STANDARD
48,2024-03-21 09.46.23.913,STANDARD
49,2024-03-21 09.46.25.426,STANDARD
50,2024-03-21 09.46.26.945,STANDARD
51,2024-03-21 09.46.28.474,STANDARD
52,2024-03-21 09.46.30.003,STANDARD
53,2024-03-21 09.46.31.517,TARGET
54,2024-03-21 09.46.31.915,KEY PRESS
55,2024-03-21 09.46.33.042,STANDARD
56,2024-03-21 09.46.34.569,STANDARD
57,2024-03-21 09.46.36.099,TARGET
58,2024-03-21 09.46.36.514,KEY PRESS
59,2024-03-21 09.46.37.628,STANDARD
60,2024-03-21 09.46.39.153,TARGET
61,2024-03-21 09.46.39.520,KEY PRESS
