,datetimes,events
0,2024-03-21 09.41.50.454,START
1,2024-03-21 09.41.55.454,STANDARD
2,2024-03-21 09.41.56.469,STANDARD
3,2024-03-21 09.41.57.981,TARGET
4,2024-03-21 09.41.58.409,KEY PRESS
5,2024-03-21 09.41.59.493,TARGET
6,2024-03-21 09.41.59.943,KEY PRESS
7,2024-03-21 09.42.01.009,STANDARD
8,2024-03-21 09.42.02.536,STANDARD
9,2024-03-21 09.42.04.060,STANDARD
10,2024-03-21 09.42.05.586,STANDARD
11,2024-03-21 09.42.07.115,STANDARD
12,2024-03-21 09.42.08.627,STANDARD
13,2024-03-21 09.42.10.158,STANDARD
14,2024-03-21 09.42.11.672,TARGET
15,2024-03-21 09.42.12.087,KEY PRESS
16,2024-03-21 09.42.13.201,STANDARD
17,2024-03-21 09.42.14.714,STANDARD
18,2024-03-21 09.42.16.239,STANDARD
19,2024-03-21 09.42.17.768,STANDARD
20,2024-03-21 09.42.19.278,STANDARD
21,2024-03-21 09.42.20.805,TARGET
22,2024-03-21 09.42.21.254,KEY PRESS
23,2024-03-21 09.42.22.333,STANDARD
24,2024-03-21 09.42.23.853,STANDARD
25,2024-03-21 09.42.25.354,STANDARD
26,2024-03-21 09.42.26.883,STANDARD
27,2024-03-21 09.42.28.415,STANDARD
28,2024-03-21 09.42.29.920,STANDARD
29,2024-03-21 09.42.31.435,TARGET
30,2024-03-21 09.42.31.835,KEY PRESS
31,2024-03-21 09.42.32.965,STANDARD
32,2024-03-21 09.42.34.489,STANDARD
33,2024-03-21 09.42.36.000,STANDARD
34,2024-03-21 09.42.37.530,TARGET
35,2024-03-21 09.42.38.044,KEY PRESS
36,2024-03-21 09.42.39.046,STANDARD
37,2024-03-21 09.42.40.561,TARGET
38,2024-03-21 09.42.41.010,KEY PRESS
39,2024-03-21 09.42.42.083,STANDARD
40,2024-03-21 09.42.43.611,STANDARD
41,2024-03-21 09.42.45.138,STANDARD
42,2024-03-21 09.42.46.659,STANDARD
43,2024-03-21 09.42.48.159,TARGET
44,2024-03-21 09.42.48.624,KEY PRESS
45,2024-03-21 09.42.49.671,STANDARD
46,2024-03-21 09.42.51.200,STANDARD
47,2024-03-21 09.42.52.726,STANDARD
48,2024-03-21 09.42.54.239,STANDARD
49,2024-03-21 09.42.55.767,STANDARD
50,2024-03-21 09.42.57.294,STANDARD
51,2024-03-21 09.42.58.809,STANDARD
52,2024-03-21 09.43.00.318,TARGET
53,2024-03-21 09.43.00.701,KEY PRESS
54,2024-03-21 09.43.01.837,STANDARD
55,2024-03-21 09.43.03.353,STANDARD
56,2024-03-21 09.43.04.883,STANDARD
57,2024-03-21 09.43.06.400,TARGET
58,2024-03-21 09.43.06.780,KEY PRESS
59,2024-03-21 09.43.07.924,STANDARD
60,2024-03-21 09.43.09.452,STANDARD
61,2024-03-21 09.43.10.965,STANDARD
62,2024-03-21 09.43.12.480,STANDARD
63,2024-03-21 09.43.14.005,STANDARD
64,2024-03-21 09.43.15.528,STANDARD
65,2024-03-21 09.43.17.052,STANDARD
66,2024-03-21 09.43.18.566,STANDARD
67,2024-03-21 09.43.20.080,STANDARD
68,2024-03-21 09.43.21.609,TARGET
69,2024-03-21 09.43.22.056,KEY PRESS
70,2024-03-21 09.43.23.133,STANDARD
71,2024-03-21 09.43.24.651,TARGET
72,2024-03-21 09.43.25.118,KEY PRESS
73,2024-03-21 09.43.26.175,STANDARD
74,2024-03-21 09.43.27.697,STANDARD
75,2024-03-21 09.43.29.216,STANDARD
76,2024-03-21 09.43.30.731,STANDARD
77,2024-03-21 09.43.32.256,STANDARD
78,2024-03-21 09.43.33.782,STANDARD
79,2024-03-21 09.43.35.300,TARGET
80,2024-03-21 09.43.35.716,KEY PRESS
81,2024-03-21 09.43.36.809,STANDARD
82,2024-03-21 09.43.38.324,STANDARD
83,2024-03-21 09.43.39.848,TARGET
84,2024-03-21 09.43.40.317,KEY PRESS
85,2024-03-21 09.43.41.358,STANDARD
86,2024-03-21 09.43.42.886,STANDARD
87,2024-03-21 09.43.44.401,STANDARD
88,2024-03-21 09.43.45.915,STANDARD
89,2024-03-21 09.43.47.443,TARGET
90,2024-03-21 09.43.47.826,KEY PRESS
91,2024-03-21 09.43.48.969,STANDARD
92,2024-03-21 09.43.50.481,STANDARD
93,2024-03-21 09.43.51.995,STANDARD
94,2024-03-21 09.43.53.512,TARGET
95,2024-03-21 09.43.53.878,KEY PRESS
96,2024-03-21 09.43.55.028,STANDARD
97,2024-03-21 09.43.56.543,STANDARD
98,2024-03-21 09.43.58.056,STANDARD
99,2024-03-21 09.43.59.580,STANDARD
100,2024-03-21 09.44.01.093,STANDARD
101,2024-03-21 09.44.02.607,STANDARD
102,2024-03-21 09.44.04.123,TARGET
103,2024-03-21 09.44.04.506,KEY PRESS
104,2024-03-21 09.44.05.651,TARGET
105,2024-03-21 09.44.06.036,KEY PRESS
106,2024-03-21 09.44.07.168,STANDARD
107,2024-03-21 09.44.08.690,STANDARD
108,2024-03-21 09.44.10.218,STANDARD
109,2024-03-21 09.44.11.742,TARGET
110,2024-03-21 09.44.12.107,KEY PRESS
111,2024-03-21 09.44.13.268,STANDARD
112,2024-03-21 09.44.14.796,STANDARD
113,2024-03-21 09.44.16.320,STANDARD
114,2024-03-21 09.44.17.845,STANDARD
115,2024-03-21 09.44.19.353,STANDARD
116,2024-03-21 09.44.20.879,TARGET
117,2024-03-21 09.44.21.263,KEY PRESS
118,2024-03-21 09.44.22.391,STANDARD
119,2024-03-21 09.44.23.911,STANDARD
120,2024-03-21 09.44.25.435,STANDARD
121,2024-03-21 09.44.26.938,END
