,datetimes,events
0,2024-03-22 15.38.26.986,START
1,2024-03-22 15.38.31.986,STANDARD
2,2024-03-22 15.38.32.991,STANDARD
3,2024-03-22 15.38.34.507,TARGET
4,2024-03-22 15.38.34.955,KEY PRESS
5,2024-03-22 15.38.36.031,STANDARD
6,2024-03-22 15.38.37.556,STANDARD
7,2024-03-22 15.38.39.071,STANDARD
8,2024-03-22 15.38.40.602,STANDARD
9,2024-03-22 15.38.42.127,TARGET
10,2024-03-22 15.38.42.511,KEY PRESS
11,2024-03-22 15.38.43.628,STANDARD
12,2024-03-22 15.38.45.140,STANDARD
13,2024-03-22 15.38.46.669,STANDARD
14,2024-03-22 15.38.48.182,STANDARD
15,2024-03-22 15.38.49.710,STANDARD
16,2024-03-22 15.38.51.234,STANDARD
17,2024-03-22 15.38.52.745,TARGET
18,2024-03-22 15.38.53.191,KEY PRESS
19,2024-03-22 15.38.54.272,STANDARD
20,2024-03-22 15.38.55.799,TARGET
21,2024-03-22 15.38.56.280,KEY PRESS
22,2024-03-22 15.38.57.324,STANDARD
23,2024-03-22 15.38.58.849,STANDARD
24,2024-03-22 15.39.00.369,STANDARD
25,2024-03-22 15.39.01.890,STANDARD
26,2024-03-22 15.39.03.407,STANDARD
27,2024-03-22 15.39.04.920,STANDARD
28,2024-03-22 15.39.06.449,STANDARD
29,2024-03-22 15.39.07.967,STANDARD
30,2024-03-22 15.39.09.490,TARGET
31,2024-03-22 15.39.09.985,KEY PRESS
32,2024-03-22 15.39.11.017,STANDARD
33,2024-03-22 15.39.12.546,TARGET
34,2024-03-22 15.39.13.093,KEY PRESS
35,2024-03-22 15.39.14.074,STANDARD
36,2024-03-22 15.39.15.600,STANDARD
37,2024-03-22 15.39.17.124,STANDARD
38,2024-03-22 15.39.18.652,STANDARD
39,2024-03-22 15.39.20.180,STANDARD
40,2024-03-22 15.39.21.697,STANDARD
41,2024-03-22 15.39.23.226,STANDARD
42,2024-03-22 15.39.24.750,TARGET
43,2024-03-22 15.39.25.264,KEY PRESS
44,2024-03-22 15.39.26.263,TARGET
45,2024-03-22 15.39.26.778,KEY PRESS
46,2024-03-22 15.39.27.785,STANDARD
47,2024-03-22 15.39.29.285,STANDARD
48,2024-03-22 15.39.30.813,STANDARD
49,2024-03-22 15.39.32.342,TARGET
50,2024-03-22 15.39.32.820,KEY PRESS
51,2024-03-22 15.39.33.871,TARGET
52,2024-03-22 15.39.34.323,KEY PRESS
53,2024-03-22 15.39.35.386,STANDARD
54,2024-03-22 15.39.36.909,STANDARD
55,2024-03-22 15.39.38.435,STANDARD
56,2024-03-22 15.39.39.949,STANDARD
57,2024-03-22 15.39.41.473,STANDARD
58,2024-03-22 15.39.42.999,STANDARD
59,2024-03-22 15.39.44.512,STANDARD
60,2024-03-22 15.39.46.042,STANDARD
61,2024-03-22 15.39.47.558,STANDARD
62,2024-03-22 15.39.49.085,STANDARD
63,2024-03-22 15.39.50.613,STANDARD
64,2024-03-22 15.39.52.131,STANDARD
65,2024-03-22 15.39.53.632,STANDARD
66,2024-03-22 15.39.55.158,STANDARD
67,2024-03-22 15.39.56.684,STANDARD
68,2024-03-22 15.39.58.201,STANDARD
69,2024-03-22 15.39.59.722,TARGET
70,2024-03-22 15.40.00.156,KEY PRESS
71,2024-03-22 15.40.01.238,TARGET
72,2024-03-22 15.40.01.670,KEY PRESS
73,2024-03-22 15.40.02.749,STANDARD
74,2024-03-22 15.40.04.249,STANDARD
75,2024-03-22 15.40.05.779,STANDARD
76,2024-03-22 15.40.07.291,STANDARD
77,2024-03-22 15.40.08.804,STANDARD
78,2024-03-22 15.40.10.316,STANDARD
79,2024-03-22 15.40.11.845,TARGET
80,2024-03-22 15.40.12.293,KEY PRESS
81,2024-03-22 15.40.13.371,STANDARD
82,2024-03-22 15.40.14.885,TARGET
83,2024-03-22 15.40.15.445,KEY PRESS
84,2024-03-22 15.40.16.410,STANDARD
85,2024-03-22 15.40.17.935,STANDARD
86,2024-03-22 15.40.19.446,STANDARD
87,2024-03-22 15.40.20.973,STANDARD
88,2024-03-22 15.40.22.488,STANDARD
89,2024-03-22 15.40.24.004,STANDARD
90,2024-03-22 15.40.25.530,TARGET
91,2024-03-22 15.40.26.011,KEY PRESS
92,2024-03-22 15.40.27.050,STANDARD
93,2024-03-22 15.40.28.561,STANDARD
94,2024-03-22 15.40.30.086,TARGET
95,2024-03-22 15.40.30.518,KEY PRESS
96,2024-03-22 15.40.31.615,STANDARD
97,2024-03-22 15.40.33.138,TARGET
98,2024-03-22 15.40.33.625,KEY PRESS
99,2024-03-22 15.40.34.650,STANDARD
100,2024-03-22 15.40.36.172,STANDARD
101,2024-03-22 15.40.37.692,STANDARD
102,2024-03-22 15.40.39.215,STANDARD
103,2024-03-22 15.40.40.740,TARGET
104,2024-03-22 15.40.41.188,KEY PRESS
