,datetimes,events
0,2024-02-27 14.46.53.732,START
1,2024-02-27 14.46.58.732,7.50 Hz START
2,2024-02-27 14.47.06.799,7.50 Hz END
3,2024-02-27 14.47.21.801,8.57 Hz START
4,2024-02-27 14.47.29.833,8.57 Hz END
5,2024-02-27 14.47.44.835,10.00 Hz START
6,2024-02-27 14.47.52.870,10.00 Hz END
7,2024-02-27 14.48.07.871,12.00 Hz START
8,2024-02-27 14.48.15.912,12.00 Hz END
9,2024-02-27 14.48.30.913,END
