,datetimes,events
0,2024-03-22 11.32.30.382,START
1,2024-03-22 11.32.35.383,STANDARD
2,2024-03-22 11.32.36.400,STANDARD
3,2024-03-22 11.32.37.915,TARGET
4,2024-03-22 11.32.38.496,KEY PRESS
5,2024-03-22 11.32.39.442,STANDARD
6,2024-03-22 11.32.40.968,STANDARD
7,2024-03-22 11.32.42.479,STANDARD
8,2024-03-22 11.32.43.996,STANDARD
9,2024-03-22 11.32.45.507,TARGET
10,2024-03-22 11.32.45.872,KEY PRESS
11,2024-03-22 11.32.47.022,STANDARD
12,2024-03-22 11.32.48.534,STANDARD
13,2024-03-22 11.32.50.049,STANDARD
14,2024-03-22 11.32.51.576,STANDARD
15,2024-03-22 11.32.53.099,STANDARD
16,2024-03-22 11.32.54.627,STANDARD
17,2024-03-22 11.32.56.150,TARGET
18,2024-03-22 11.32.56.600,KEY PRESS
19,2024-03-22 11.32.57.662,STANDARD
20,2024-03-22 11.32.59.175,STANDARD
21,2024-03-22 11.33.00.699,TARGET
22,2024-03-22 11.33.01.149,KEY PRESS
23,2024-03-22 11.33.02.215,STANDARD
24,2024-03-22 11.33.03.730,STANDARD
25,2024-03-22 11.33.05.251,STANDARD
26,2024-03-22 11.33.06.765,STANDARD
27,2024-03-22 11.33.08.281,TARGET
28,2024-03-22 11.33.08.746,KEY PRESS
29,2024-03-22 11.33.09.808,TARGET
30,2024-03-22 11.33.10.789,KEY PRESS
31,2024-03-22 11.33.11.339,STANDARD
32,2024-03-22 11.33.12.853,STANDARD
33,2024-03-22 11.33.14.383,STANDARD
34,2024-03-22 11.33.15.896,STANDARD
35,2024-03-22 11.33.17.426,STANDARD
36,2024-03-22 11.33.18.937,STANDARD
37,2024-03-22 11.33.20.461,STANDARD
38,2024-03-22 11.33.21.960,STANDARD
39,2024-03-22 11.33.23.489,STANDARD
40,2024-03-22 11.33.25.008,STANDARD
41,2024-03-22 11.33.26.538,STANDARD
42,2024-03-22 11.33.28.052,STANDARD
43,2024-03-22 11.33.29.580,STANDARD
44,2024-03-22 11.33.31.098,TARGET
45,2024-03-22 11.33.31.529,KEY PRESS
46,2024-03-22 11.33.32.613,STANDARD
47,2024-03-22 11.33.34.137,TARGET
48,2024-03-22 11.33.34.670,KEY PRESS
49,2024-03-22 11.33.35.648,STANDARD
50,2024-03-22 11.33.37.174,STANDARD
51,2024-03-22 11.33.38.686,STANDARD
52,2024-03-22 11.33.40.188,TARGET
53,2024-03-22 11.33.40.569,KEY PRESS
54,2024-03-22 11.33.41.713,STANDARD
55,2024-03-22 11.33.43.230,STANDARD
56,2024-03-22 11.33.44.757,STANDARD
57,2024-03-22 11.33.46.272,STANDARD
58,2024-03-22 11.33.47.786,STANDARD
59,2024-03-22 11.33.49.316,TARGET
60,2024-03-22 11.33.49.734,KEY PRESS
61,2024-03-22 11.33.50.827,STANDARD
62,2024-03-22 11.33.52.356,TARGET
63,2024-03-22 11.33.52.839,KEY PRESS
64,2024-03-22 11.33.53.869,STANDARD
65,2024-03-22 11.33.55.398,TARGET
66,2024-03-22 11.33.55.827,KEY PRESS
67,2024-03-22 11.33.56.923,STANDARD
68,2024-03-22 11.33.58.425,STANDARD
69,2024-03-22 11.33.59.952,STANDARD
70,2024-03-22 11.34.01.482,STANDARD
71,2024-03-22 11.34.03.009,STANDARD
72,2024-03-22 11.34.04.537,STANDARD
73,2024-03-22 11.34.06.066,STANDARD
74,2024-03-22 11.34.07.580,STANDARD
75,2024-03-22 11.34.09.111,TARGET
76,2024-03-22 11.34.09.490,KEY PRESS
77,2024-03-22 11.34.10.639,TARGET
78,2024-03-22 11.34.11.219,KEY PRESS
79,2024-03-22 11.34.12.166,STANDARD
80,2024-03-22 11.34.13.696,STANDARD
81,2024-03-22 11.34.15.220,STANDARD
82,2024-03-22 11.34.16.733,STANDARD
83,2024-03-22 11.34.18.260,STANDARD
84,2024-03-22 11.34.19.787,STANDARD
