,datetimes,events
0,2024-04-05 15.26.15.698,START
1,2024-04-05 15.26.20.699,STANDARD
2,2024-04-05 15.26.21.716,TARGET
3,2024-04-05 15.26.22.291,KEY PRESS
4,2024-04-05 15.26.23.236,STANDARD
5,2024-04-05 15.26.24.763,TARGET
6,2024-04-05 15.26.25.061,KEY PRESS
7,2024-04-05 15.26.26.286,STANDARD
8,2024-04-05 15.26.27.814,STANDARD
9,2024-04-05 15.26.28.146,KEY PRESS
10,2024-04-05 15.26.29.341,STANDARD
11,2024-04-05 15.26.30.842,STANDARD
12,2024-04-05 15.26.32.371,STANDARD
13,2024-04-05 15.26.33.890,STANDARD
14,2024-04-05 15.26.35.417,STANDARD
15,2024-04-05 15.26.36.948,STANDARD
16,2024-04-05 15.26.38.473,TARGET
17,2024-04-05 15.26.38.959,KEY PRESS
18,2024-04-05 15.26.39.976,STANDARD
19,2024-04-05 15.26.41.480,STANDARD
20,2024-04-05 15.26.42.990,STANDARD
21,2024-04-05 15.26.44.505,STANDARD
22,2024-04-05 15.26.46.028,TARGET
23,2024-04-05 15.26.46.695,KEY PRESS
24,2024-04-05 15.26.47.532,STANDARD
25,2024-04-05 15.26.49.042,STANDARD
26,2024-04-05 15.26.50.567,TARGET
27,2024-04-05 15.26.51.229,KEY PRESS
28,2024-04-05 15.26.52.094,STANDARD
29,2024-04-05 15.26.53.608,STANDARD
30,2024-04-05 15.26.55.124,STANDARD
31,2024-04-05 15.26.56.650,STANDARD
32,2024-04-05 15.26.58.178,STANDARD
33,2024-04-05 15.26.59.700,STANDARD
34,2024-04-05 15.27.01.216,STANDARD
35,2024-04-05 15.27.02.731,STANDARD
36,2024-04-05 15.27.04.243,TARGET
37,2024-04-05 15.27.04.674,KEY PRESS
38,2024-04-05 15.27.05.768,STANDARD
39,2024-04-05 15.27.07.298,STANDARD
40,2024-04-05 15.27.08.826,STANDARD
41,2024-04-05 15.27.10.352,TARGET
42,2024-04-05 15.27.10.770,KEY PRESS
43,2024-04-05 15.27.11.858,STANDARD
44,2024-04-05 15.27.13.387,STANDARD
45,2024-04-05 15.27.14.888,STANDARD
46,2024-04-05 15.27.16.416,STANDARD
47,2024-04-05 15.27.17.942,STANDARD
48,2024-04-05 15.27.19.457,TARGET
49,2024-04-05 15.27.19.890,KEY PRESS
50,2024-04-05 15.27.20.968,STANDARD
51,2024-04-05 15.27.22.480,STANDARD
52,2024-04-05 15.27.24.009,STANDARD
53,2024-04-05 15.27.25.534,STANDARD
54,2024-04-05 15.27.27.047,TARGET
55,2024-04-05 15.27.27.579,KEY PRESS
56,2024-04-05 15.27.28.574,STANDARD
57,2024-04-05 15.27.30.102,STANDARD
58,2024-04-05 15.27.31.629,STANDARD
59,2024-04-05 15.27.33.143,TARGET
