,datetimes,events
0,2024-04-03 14.24.54.584,START
1,2024-04-03 14.24.59.585,STANDARD
2,2024-04-03 14.25.00.603,STANDARD
3,2024-04-03 14.25.02.129,STANDARD
4,2024-04-03 14.25.03.657,STANDARD
5,2024-04-03 14.25.05.187,TARGET
6,2024-04-03 14.25.05.553,KEY PRESS
7,2024-04-03 14.25.06.713,TARGET
8,2024-04-03 14.25.07.077,KEY PRESS
9,2024-04-03 14.25.08.241,STANDARD
10,2024-04-03 14.25.09.767,STANDARD
11,2024-04-03 14.25.11.285,STANDARD
12,2024-04-03 14.25.12.798,STANDARD
13,2024-04-03 14.25.14.313,STANDARD
14,2024-04-03 14.25.15.818,STANDARD
15,2024-04-03 14.25.17.341,STANDARD
16,2024-04-03 14.25.18.861,TARGET
17,2024-04-03 14.25.19.244,KEY PRESS
18,2024-04-03 14.25.20.369,STANDARD
19,2024-04-03 14.25.21.897,STANDARD
20,2024-04-03 14.25.23.407,STANDARD
21,2024-04-03 14.25.24.937,STANDARD
22,2024-04-03 14.25.26.463,TARGET
23,2024-04-03 14.25.26.843,KEY PRESS
24,2024-04-03 14.25.27.989,STANDARD
25,2024-04-03 14.25.29.501,STANDARD
26,2024-04-03 14.25.31.014,STANDARD
27,2024-04-03 14.25.32.542,STANDARD
28,2024-04-03 14.25.34.073,STANDARD
29,2024-04-03 14.25.35.598,STANDARD
30,2024-04-03 14.25.37.125,STANDARD
31,2024-04-03 14.25.38.639,TARGET
32,2024-04-03 14.25.39.057,KEY PRESS
33,2024-04-03 14.25.40.154,STANDARD
34,2024-04-03 14.25.41.677,TARGET
35,2024-04-03 14.25.42.057,KEY PRESS
36,2024-04-03 14.25.43.205,STANDARD
37,2024-04-03 14.25.44.735,TARGET
38,2024-04-03 14.25.45.084,KEY PRESS
39,2024-04-03 14.25.46.260,STANDARD
40,2024-04-03 14.25.47.775,STANDARD
41,2024-04-03 14.25.49.289,STANDARD
42,2024-04-03 14.25.50.807,STANDARD
43,2024-04-03 14.25.52.331,STANDARD
44,2024-04-03 14.25.53.859,TARGET
45,2024-04-03 14.25.54.220,KEY PRESS
46,2024-04-03 14.25.55.386,STANDARD
47,2024-04-03 14.25.56.915,STANDARD
48,2024-04-03 14.25.58.435,STANDARD
49,2024-04-03 14.25.59.951,STANDARD
50,2024-04-03 14.26.01.476,STANDARD
51,2024-04-03 14.26.02.996,STANDARD
52,2024-04-03 14.26.04.524,TARGET
53,2024-04-03 14.26.04.888,KEY PRESS
54,2024-04-03 14.26.06.042,STANDARD
55,2024-04-03 14.26.07.561,STANDARD
56,2024-04-03 14.26.09.081,TARGET
57,2024-04-03 14.26.09.546,KEY PRESS
58,2024-04-03 14.26.10.603,STANDARD
59,2024-04-03 14.26.12.126,STANDARD
60,2024-04-03 14.26.13.646,STANDARD
