,datetimes,events
0,2024-03-22 12.01.15.828,START
1,2024-03-22 12.01.20.828,STANDARD
2,2024-03-22 12.01.21.842,STANDARD
3,2024-03-22 12.01.23.370,TARGET
4,2024-03-22 12.01.23.816,KEY PRESS
5,2024-03-22 12.01.24.887,TARGET
6,2024-03-22 12.01.25.316,KEY PRESS
7,2024-03-22 12.01.26.409,STANDARD
8,2024-03-22 12.01.27.928,STANDARD
9,2024-03-22 12.01.29.449,STANDARD
10,2024-03-22 12.01.30.964,STANDARD
11,2024-03-22 12.01.32.481,STANDARD
12,2024-03-22 12.01.34.007,STANDARD
13,2024-03-22 12.01.35.536,STANDARD
14,2024-03-22 12.01.37.056,STANDARD
15,2024-03-22 12.01.38.572,STANDARD
16,2024-03-22 12.01.40.092,STANDARD
17,2024-03-22 12.01.41.614,TARGET
18,2024-03-22 12.01.41.995,KEY PRESS
19,2024-03-22 12.01.43.129,STANDARD
20,2024-03-22 12.01.44.633,TARGET
21,2024-03-22 12.01.44.980,KEY PRESS
22,2024-03-22 12.01.46.154,STANDARD
23,2024-03-22 12.01.47.675,STANDARD
24,2024-03-22 12.01.49.195,STANDARD
25,2024-03-22 12.01.50.724,STANDARD
26,2024-03-22 12.01.52.247,STANDARD
27,2024-03-22 12.01.53.757,TARGET
28,2024-03-22 12.01.54.173,KEY PRESS
29,2024-03-22 12.01.55.284,STANDARD
30,2024-03-22 12.01.56.806,STANDARD
31,2024-03-22 12.01.58.330,STANDARD
32,2024-03-22 12.01.59.845,STANDARD
33,2024-03-22 12.02.01.357,STANDARD
34,2024-03-22 12.02.02.872,TARGET
35,2024-03-22 12.02.03.219,KEY PRESS
36,2024-03-22 12.02.04.399,STANDARD
37,2024-03-22 12.02.05.921,STANDARD
38,2024-03-22 12.02.07.451,TARGET
39,2024-03-22 12.02.07.832,KEY PRESS
40,2024-03-22 12.02.08.975,STANDARD
41,2024-03-22 12.02.10.487,STANDARD
42,2024-03-22 12.02.11.987,STANDARD
43,2024-03-22 12.02.13.488,STANDARD
44,2024-03-22 12.02.14.990,STANDARD
45,2024-03-22 12.02.16.505,TARGET
46,2024-03-22 12.02.16.971,KEY PRESS
47,2024-03-22 12.02.18.034,STANDARD
48,2024-03-22 12.02.19.562,STANDARD
49,2024-03-22 12.02.21.084,TARGET
50,2024-03-22 12.02.21.482,KEY PRESS
51,2024-03-22 12.02.22.611,STANDARD
52,2024-03-22 12.02.24.139,STANDARD
53,2024-03-22 12.02.25.664,STANDARD
54,2024-03-22 12.02.27.175,STANDARD
55,2024-03-22 12.02.28.700,STANDARD
56,2024-03-22 12.02.30.214,STANDARD
57,2024-03-22 12.02.31.739,STANDARD
58,2024-03-22 12.02.33.254,TARGET
59,2024-03-22 12.02.33.619,KEY PRESS
60,2024-03-22 12.02.34.783,STANDARD
61,2024-03-22 12.02.36.295,STANDARD
62,2024-03-22 12.02.37.811,STANDARD
63,2024-03-22 12.02.39.337,TARGET
64,2024-03-22 12.02.39.700,KEY PRESS
65,2024-03-22 12.02.40.859,STANDARD
66,2024-03-22 12.02.42.387,STANDARD
67,2024-03-22 12.02.43.914,STANDARD
68,2024-03-22 12.02.45.430,STANDARD
69,2024-03-22 12.02.46.946,TARGET
70,2024-03-22 12.02.47.361,KEY PRESS
71,2024-03-22 12.02.48.472,STANDARD
72,2024-03-22 12.02.49.989,STANDARD
73,2024-03-22 12.02.51.502,TARGET
74,2024-03-22 12.02.51.918,KEY PRESS
75,2024-03-22 12.02.53.028,STANDARD
76,2024-03-22 12.02.54.553,STANDARD
77,2024-03-22 12.02.56.069,STANDARD
78,2024-03-22 12.02.57.594,STANDARD
79,2024-03-22 12.02.59.120,STANDARD
80,2024-03-22 12.03.00.643,STANDARD
81,2024-03-22 12.03.02.171,STANDARD
82,2024-03-22 12.03.03.696,TARGET
83,2024-03-22 12.03.04.165,KEY PRESS
84,2024-03-22 12.03.05.212,STANDARD
85,2024-03-22 12.03.06.725,STANDARD
86,2024-03-22 12.03.08.252,STANDARD
87,2024-03-22 12.03.09.776,STANDARD
88,2024-03-22 12.03.11.307,TARGET
89,2024-03-22 12.03.11.754,KEY PRESS
90,2024-03-22 12.03.12.833,STANDARD
91,2024-03-22 12.03.14.364,TARGET
92,2024-03-22 12.03.14.775,KEY PRESS
93,2024-03-22 12.03.15.888,STANDARD
94,2024-03-22 12.03.17.419,STANDARD
95,2024-03-22 12.03.18.933,STANDARD
96,2024-03-22 12.03.20.446,STANDARD
97,2024-03-22 12.03.21.971,TARGET
98,2024-03-22 12.03.22.388,KEY PRESS
99,2024-03-22 12.03.23.481,STANDARD
100,2024-03-22 12.03.25.010,STANDARD
101,2024-03-22 12.03.26.521,STANDARD
102,2024-03-22 12.03.28.047,STANDARD
103,2024-03-22 12.03.29.562,TARGET
104,2024-03-22 12.03.30.062,KEY PRESS
105,2024-03-22 12.03.31.089,STANDARD
106,2024-03-22 12.03.32.617,STANDARD
107,2024-03-22 12.03.34.129,STANDARD
108,2024-03-22 12.03.35.642,STANDARD
109,2024-03-22 12.03.37.160,TARGET
110,2024-03-22 12.03.37.692,KEY PRESS
111,2024-03-22 12.03.38.676,STANDARD
112,2024-03-22 12.03.40.200,STANDARD
113,2024-03-22 12.03.41.716,STANDARD
114,2024-03-22 12.03.43.244,STANDARD
115,2024-03-22 12.03.44.773,STANDARD
116,2024-03-22 12.03.46.302,STANDARD
117,2024-03-22 12.03.47.829,STANDARD
118,2024-03-22 12.03.49.329,TARGET
119,2024-03-22 12.03.49.777,KEY PRESS
120,2024-03-22 12.03.50.852,STANDARD
121,2024-03-22 12.03.52.383,END
