,datetimes,events
0,2024-02-27 11.52.57.862,START
1,2024-02-27 11.53.02.863,12.00 Hz START
2,2024-02-27 11.53.10.892,12.00 Hz END
3,2024-02-27 11.53.25.894,10.00 Hz START
4,2024-02-27 11.53.33.941,10.00 Hz END
5,2024-02-27 11.53.48.943,8.57 Hz START
6,2024-02-27 11.53.56.968,8.57 Hz END
7,2024-02-27 11.54.11.970,7.50 Hz START
8,2024-02-27 11.54.20.029,7.50 Hz END
9,2024-02-27 11.54.35.031,END
