,datetimes,events
0,2024-03-29 10.32.24.981,START
1,2024-03-29 10.32.29.981,STANDARD
2,2024-03-29 10.32.30.998,TARGET
3,2024-03-29 10.32.31.445,KEY PRESS
4,2024-03-29 10.32.32.520,STANDARD
5,2024-03-29 10.32.32.937,KEY PRESS
6,2024-03-29 10.32.34.043,STANDARD
7,2024-03-29 10.32.34.378,KEY PRESS
8,2024-03-29 10.32.35.559,STANDARD
9,2024-03-29 10.32.35.839,KEY PRESS
10,2024-03-29 10.32.37.073,STANDARD
11,2024-03-29 10.32.37.404,KEY PRESS
12,2024-03-29 10.32.38.601,STANDARD
13,2024-03-29 10.32.38.919,KEY PRESS
14,2024-03-29 10.32.40.112,STANDARD
15,2024-03-29 10.32.40.429,KEY PRESS
16,2024-03-29 10.32.41.639,TARGET
17,2024-03-29 10.32.41.986,KEY PRESS
18,2024-03-29 10.32.43.166,STANDARD
19,2024-03-29 10.32.44.694,STANDARD
20,2024-03-29 10.32.46.207,STANDARD
21,2024-03-29 10.32.47.732,TARGET
22,2024-03-29 10.32.48.181,KEY PRESS
23,2024-03-29 10.32.49.256,STANDARD
24,2024-03-29 10.32.50.780,STANDARD
25,2024-03-29 10.32.52.306,TARGET
26,2024-03-29 10.32.52.670,KEY PRESS
27,2024-03-29 10.32.53.832,STANDARD
28,2024-03-29 10.32.55.362,STANDARD
29,2024-03-29 10.32.56.885,STANDARD
30,2024-03-29 10.32.58.408,STANDARD
31,2024-03-29 10.32.59.939,STANDARD
32,2024-03-29 10.33.01.465,TARGET
33,2024-03-29 10.33.01.866,KEY PRESS
34,2024-03-29 10.33.02.976,STANDARD
35,2024-03-29 10.33.04.488,STANDARD
36,2024-03-29 10.33.06.006,STANDARD
37,2024-03-29 10.33.07.529,STANDARD
38,2024-03-29 10.33.09.045,TARGET
39,2024-03-29 10.33.09.413,KEY PRESS
40,2024-03-29 10.33.10.576,STANDARD
41,2024-03-29 10.33.12.100,STANDARD
42,2024-03-29 10.33.13.628,STANDARD
43,2024-03-29 10.33.15.143,STANDARD
44,2024-03-29 10.33.16.663,STANDARD
45,2024-03-29 10.33.18.188,STANDARD
46,2024-03-29 10.33.19.702,TARGET
47,2024-03-29 10.33.20.083,KEY PRESS
48,2024-03-29 10.33.21.229,TARGET
49,2024-03-29 10.33.21.862,KEY PRESS
50,2024-03-29 10.33.22.758,STANDARD
51,2024-03-29 10.33.24.283,STANDARD
52,2024-03-29 10.33.25.784,STANDARD
53,2024-03-29 10.33.27.313,STANDARD
54,2024-03-29 10.33.28.842,STANDARD
55,2024-03-29 10.33.30.372,STANDARD
56,2024-03-29 10.33.31.899,STANDARD
57,2024-03-29 10.33.33.401,STANDARD
58,2024-03-29 10.33.34.911,STANDARD
59,2024-03-29 10.33.36.433,TARGET
60,2024-03-29 10.33.36.861,KEY PRESS
61,2024-03-29 10.33.37.947,TARGET
62,2024-03-29 10.33.38.375,KEY PRESS
63,2024-03-29 10.33.39.465,STANDARD
64,2024-03-29 10.33.40.981,STANDARD
65,2024-03-29 10.33.42.493,STANDARD
66,2024-03-29 10.33.44.010,STANDARD
67,2024-03-29 10.33.45.522,STANDARD
68,2024-03-29 10.33.47.049,STANDARD
69,2024-03-29 10.33.48.576,STANDARD
70,2024-03-29 10.33.50.102,STANDARD
71,2024-03-29 10.33.51.616,STANDARD
72,2024-03-29 10.33.53.148,TARGET
73,2024-03-29 10.33.53.562,KEY PRESS
74,2024-03-29 10.33.54.674,STANDARD
75,2024-03-29 10.33.56.199,STANDARD
76,2024-03-29 10.33.57.725,TARGET
77,2024-03-29 10.33.58.141,KEY PRESS
