,datetimes,events
0,2024-03-25 16.57.34.206,START
1,2024-03-25 16.57.39.205,TARGET
2,2024-03-25 16.57.39.645,KEY PRESS
3,2024-03-25 16.57.40.224,STANDARD
4,2024-03-25 16.57.41.737,STANDARD
5,2024-03-25 16.57.43.262,STANDARD
6,2024-03-25 16.57.44.790,STANDARD
7,2024-03-25 16.57.46.314,STANDARD
8,2024-03-25 16.57.47.836,STANDARD
9,2024-03-25 16.57.49.357,STANDARD
10,2024-03-25 16.57.50.875,TARGET
11,2024-03-25 16.57.51.241,KEY PRESS
12,2024-03-25 16.57.52.399,STANDARD
13,2024-03-25 16.57.53.914,TARGET
14,2024-03-25 16.57.54.215,KEY PRESS
15,2024-03-25 16.57.55.416,STANDARD
16,2024-03-25 16.57.56.940,STANDARD
17,2024-03-25 16.57.58.462,TARGET
18,2024-03-25 16.57.58.827,KEY PRESS
19,2024-03-25 16.57.59.983,STANDARD
20,2024-03-25 16.58.01.485,STANDARD
21,2024-03-25 16.58.02.985,STANDARD
22,2024-03-25 16.58.04.500,STANDARD
23,2024-03-25 16.58.06.017,STANDARD
24,2024-03-25 16.58.07.536,STANDARD
25,2024-03-25 16.58.09.052,STANDARD
26,2024-03-25 16.58.10.576,TARGET
27,2024-03-25 16.58.10.942,KEY PRESS
28,2024-03-25 16.58.12.095,STANDARD
29,2024-03-25 16.58.13.604,STANDARD
30,2024-03-25 16.58.15.132,STANDARD
31,2024-03-25 16.58.16.645,STANDARD
32,2024-03-25 16.58.18.163,STANDARD
33,2024-03-25 16.58.19.693,STANDARD
34,2024-03-25 16.58.21.208,STANDARD
35,2024-03-25 16.58.22.734,TARGET
36,2024-03-25 16.58.23.153,KEY PRESS
37,2024-03-25 16.58.24.252,STANDARD
38,2024-03-25 16.58.25.763,STANDARD
39,2024-03-25 16.58.27.276,STANDARD
40,2024-03-25 16.58.28.776,TARGET
41,2024-03-25 16.58.29.177,KEY PRESS
42,2024-03-25 16.58.30.278,STANDARD
43,2024-03-25 16.58.31.799,STANDARD
44,2024-03-25 16.58.33.321,STANDARD
45,2024-03-25 16.58.34.840,TARGET
46,2024-03-25 16.58.35.286,KEY PRESS
47,2024-03-25 16.58.36.365,STANDARD
48,2024-03-25 16.58.37.886,STANDARD
49,2024-03-25 16.58.39.403,STANDARD
50,2024-03-25 16.58.40.920,STANDARD
51,2024-03-25 16.58.42.435,TARGET
52,2024-03-25 16.58.42.951,KEY PRESS
53,2024-03-25 16.58.43.961,TARGET
54,2024-03-25 16.58.44.375,KEY PRESS
55,2024-03-25 16.58.45.481,STANDARD
56,2024-03-25 16.58.46.989,STANDARD
57,2024-03-25 16.58.48.518,STANDARD
58,2024-03-25 16.58.50.044,STANDARD
59,2024-03-25 16.58.51.573,STANDARD
60,2024-03-25 16.58.53.093,STANDARD
61,2024-03-25 16.58.54.616,STANDARD
62,2024-03-25 16.58.56.143,STANDARD
63,2024-03-25 16.58.57.670,STANDARD
64,2024-03-25 16.58.59.199,STANDARD
65,2024-03-25 16.59.00.715,STANDARD
66,2024-03-25 16.59.02.239,STANDARD
67,2024-03-25 16.59.03.742,STANDARD
68,2024-03-25 16.59.05.266,TARGET
69,2024-03-25 16.59.05.716,KEY PRESS
70,2024-03-25 16.59.06.781,TARGET
71,2024-03-25 16.59.07.229,KEY PRESS
72,2024-03-25 16.59.08.306,STANDARD
73,2024-03-25 16.59.09.823,STANDARD
74,2024-03-25 16.59.11.349,STANDARD
75,2024-03-25 16.59.12.880,STANDARD
76,2024-03-25 16.59.14.406,STANDARD
77,2024-03-25 16.59.15.933,STANDARD
78,2024-03-25 16.59.17.463,TARGET
79,2024-03-25 16.59.17.864,KEY PRESS
80,2024-03-25 16.59.18.976,STANDARD
81,2024-03-25 16.59.20.501,STANDARD
82,2024-03-25 16.59.22.031,TARGET
83,2024-03-25 16.59.22.345,KEY PRESS
84,2024-03-25 16.59.23.545,STANDARD
85,2024-03-25 16.59.25.055,STANDARD
86,2024-03-25 16.59.26.577,STANDARD
87,2024-03-25 16.59.28.103,STANDARD
88,2024-03-25 16.59.29.606,STANDARD
89,2024-03-25 16.59.31.127,STANDARD
90,2024-03-25 16.59.32.657,TARGET
91,2024-03-25 16.59.33.153,KEY PRESS
92,2024-03-25 16.59.34.182,TARGET
93,2024-03-25 16.59.34.514,KEY PRESS
94,2024-03-25 16.59.35.705,STANDARD
95,2024-03-25 16.59.37.225,STANDARD
96,2024-03-25 16.59.38.744,STANDARD
97,2024-03-25 16.59.40.264,STANDARD
98,2024-03-25 16.59.41.786,TARGET
99,2024-03-25 16.59.42.266,KEY PRESS
100,2024-03-25 16.59.43.307,TARGET
101,2024-03-25 16.59.43.667,KEY PRESS
102,2024-03-25 16.59.44.824,STANDARD
103,2024-03-25 16.59.46.339,STANDARD
104,2024-03-25 16.59.47.860,STANDARD
105,2024-03-25 16.59.49.373,STANDARD
106,2024-03-25 16.59.50.899,STANDARD
107,2024-03-25 16.59.52.423,STANDARD
108,2024-03-25 16.59.53.952,STANDARD
109,2024-03-25 16.59.55.467,STANDARD
110,2024-03-25 16.59.56.999,STANDARD
111,2024-03-25 16.59.58.521,TARGET
112,2024-03-25 16.59.58.922,KEY PRESS
113,2024-03-25 17.00.00.034,STANDARD
114,2024-03-25 17.00.01.559,STANDARD
115,2024-03-25 17.00.03.084,TARGET
116,2024-03-25 17.00.03.465,KEY PRESS
117,2024-03-25 17.00.04.610,STANDARD
