,datetimes,events
0,2024-03-25 13.37.52.659,START
1,2024-03-25 13.37.57.659,STANDARD
2,2024-03-25 13.37.58.671,STANDARD
3,2024-03-25 13.38.00.198,STANDARD
4,2024-03-25 13.38.01.705,TARGET
5,2024-03-25 13.38.02.051,KEY PRESS
6,2024-03-25 13.38.03.231,STANDARD
7,2024-03-25 13.38.04.745,STANDARD
8,2024-03-25 13.38.06.269,STANDARD
9,2024-03-25 13.38.07.791,TARGET
10,2024-03-25 13.38.08.136,KEY PRESS
11,2024-03-25 13.38.09.301,STANDARD
12,2024-03-25 13.38.10.823,STANDARD
13,2024-03-25 13.38.12.338,STANDARD
14,2024-03-25 13.38.13.864,STANDARD
15,2024-03-25 13.38.15.377,STANDARD
16,2024-03-25 13.38.16.888,STANDARD
17,2024-03-25 13.38.18.399,STANDARD
18,2024-03-25 13.38.19.907,STANDARD
19,2024-03-25 13.38.21.422,STANDARD
20,2024-03-25 13.38.22.946,STANDARD
21,2024-03-25 13.38.24.456,TARGET
22,2024-03-25 13.38.24.768,KEY PRESS
23,2024-03-25 13.38.25.970,TARGET
24,2024-03-25 13.38.26.565,KEY PRESS
25,2024-03-25 13.38.27.487,STANDARD
26,2024-03-25 13.38.28.996,STANDARD
27,2024-03-25 13.38.30.509,STANDARD
28,2024-03-25 13.38.32.019,STANDARD
29,2024-03-25 13.38.33.535,TARGET
30,2024-03-25 13.38.33.864,KEY PRESS
31,2024-03-25 13.38.35.046,TARGET
32,2024-03-25 13.38.35.394,KEY PRESS
33,2024-03-25 13.38.36.564,STANDARD
34,2024-03-25 13.38.38.078,STANDARD
35,2024-03-25 13.38.39.592,STANDARD
36,2024-03-25 13.38.41.104,STANDARD
37,2024-03-25 13.38.42.617,STANDARD
38,2024-03-25 13.38.44.131,STANDARD
39,2024-03-25 13.38.45.651,TARGET
40,2024-03-25 13.38.46.162,KEY PRESS
41,2024-03-25 13.38.47.166,STANDARD
42,2024-03-25 13.38.48.675,STANDARD
43,2024-03-25 13.38.50.201,STANDARD
44,2024-03-25 13.38.51.717,STANDARD
45,2024-03-25 13.38.53.228,STANDARD
46,2024-03-25 13.38.54.740,TARGET
47,2024-03-25 13.38.55.135,KEY PRESS
48,2024-03-25 13.38.56.251,STANDARD
49,2024-03-25 13.38.57.764,STANDARD
50,2024-03-25 13.38.59.283,STANDARD
51,2024-03-25 13.39.00.791,STANDARD
52,2024-03-25 13.39.02.306,STANDARD
53,2024-03-25 13.39.03.822,TARGET
54,2024-03-25 13.39.04.202,KEY PRESS
55,2024-03-25 13.39.05.342,TARGET
56,2024-03-25 13.39.05.655,KEY PRESS
57,2024-03-25 13.39.06.859,STANDARD
58,2024-03-25 13.39.08.373,STANDARD
59,2024-03-25 13.39.09.886,STANDARD
60,2024-03-25 13.39.11.397,STANDARD
61,2024-03-25 13.39.12.918,STANDARD
62,2024-03-25 13.39.14.433,STANDARD
63,2024-03-25 13.39.15.954,STANDARD
64,2024-03-25 13.39.17.469,STANDARD
65,2024-03-25 13.39.18.990,STANDARD
66,2024-03-25 13.39.20.510,STANDARD
67,2024-03-25 13.39.22.029,STANDARD
68,2024-03-25 13.39.23.543,STANDARD
69,2024-03-25 13.39.25.057,TARGET
70,2024-03-25 13.39.25.398,KEY PRESS
71,2024-03-25 13.39.26.570,TARGET
72,2024-03-25 13.39.26.916,KEY PRESS
73,2024-03-25 13.39.28.086,TARGET
74,2024-03-25 13.39.28.464,KEY PRESS
75,2024-03-25 13.39.29.601,STANDARD
76,2024-03-25 13.39.31.112,STANDARD
77,2024-03-25 13.39.32.623,STANDARD
78,2024-03-25 13.39.34.137,STANDARD
79,2024-03-25 13.39.35.654,STANDARD
80,2024-03-25 13.39.37.165,TARGET
81,2024-03-25 13.39.37.561,KEY PRESS
82,2024-03-25 13.39.38.684,STANDARD
83,2024-03-25 13.39.40.195,STANDARD
84,2024-03-25 13.39.41.710,STANDARD
85,2024-03-25 13.39.43.218,STANDARD
86,2024-03-25 13.39.44.731,STANDARD
87,2024-03-25 13.39.46.247,STANDARD
88,2024-03-25 13.39.47.761,STANDARD
89,2024-03-25 13.39.49.276,STANDARD
90,2024-03-25 13.39.50.786,STANDARD
91,2024-03-25 13.39.52.296,STANDARD
92,2024-03-25 13.39.53.809,TARGET
93,2024-03-25 13.39.54.153,KEY PRESS
94,2024-03-25 13.39.55.325,STANDARD
95,2024-03-25 13.39.56.837,TARGET
96,2024-03-25 13.39.57.234,KEY PRESS
97,2024-03-25 13.39.58.352,TARGET
98,2024-03-25 13.39.58.748,KEY PRESS
99,2024-03-25 13.39.59.870,STANDARD
100,2024-03-25 13.40.01.384,STANDARD
101,2024-03-25 13.40.02.899,STANDARD
102,2024-03-25 13.40.04.405,STANDARD
103,2024-03-25 13.40.05.923,TARGET
104,2024-03-25 13.40.06.316,KEY PRESS
105,2024-03-25 13.40.07.446,STANDARD
106,2024-03-25 13.40.08.966,STANDARD
107,2024-03-25 13.40.10.477,STANDARD
108,2024-03-25 13.40.11.990,STANDARD
109,2024-03-25 13.40.13.506,STANDARD
110,2024-03-25 13.40.15.024,TARGET
111,2024-03-25 13.40.15.354,KEY PRESS
112,2024-03-25 13.40.16.536,STANDARD
113,2024-03-25 13.40.18.055,TARGET
114,2024-03-25 13.40.18.418,KEY PRESS
115,2024-03-25 13.40.19.577,STANDARD
116,2024-03-25 13.40.21.090,STANDARD
117,2024-03-25 13.40.22.607,STANDARD
118,2024-03-25 13.40.24.125,STANDARD
119,2024-03-25 13.40.25.643,STANDARD
120,2024-03-25 13.40.27.171,STANDARD
121,2024-03-25 13.40.28.684,END
