,datetimes,events
0,2024-03-29 14.52.58.637,START
1,2024-03-29 14.53.03.638,STANDARD
2,2024-03-29 14.53.04.659,TARGET
3,2024-03-29 14.53.05.143,KEY PRESS
4,2024-03-29 14.53.06.185,STANDARD
5,2024-03-29 14.53.07.710,STANDARD
6,2024-03-29 14.53.09.224,STANDARD
7,2024-03-29 14.53.10.752,STANDARD
8,2024-03-29 14.53.12.283,STANDARD
9,2024-03-29 14.53.13.810,TARGET
10,2024-03-29 14.53.14.242,KEY PRESS
11,2024-03-29 14.53.15.325,STANDARD
12,2024-03-29 14.53.16.841,STANDARD
13,2024-03-29 14.53.18.366,STANDARD
14,2024-03-29 14.53.19.894,TARGET
15,2024-03-29 14.53.20.358,KEY PRESS
16,2024-03-29 14.53.21.413,STANDARD
17,2024-03-29 14.53.22.944,TARGET
18,2024-03-29 14.53.23.358,KEY PRESS
19,2024-03-29 14.53.24.473,STANDARD
20,2024-03-29 14.53.25.991,STANDARD
21,2024-03-29 14.53.27.520,STANDARD
22,2024-03-29 14.53.29.049,STANDARD
23,2024-03-29 14.53.30.577,STANDARD
24,2024-03-29 14.53.32.103,STANDARD
25,2024-03-29 14.53.33.632,STANDARD
26,2024-03-29 14.53.35.159,STANDARD
27,2024-03-29 14.53.36.681,TARGET
28,2024-03-29 14.53.37.116,KEY PRESS
29,2024-03-29 14.53.38.198,TARGET
30,2024-03-29 14.53.38.648,KEY PRESS
31,2024-03-29 14.53.39.711,STANDARD
32,2024-03-29 14.53.41.212,STANDARD
33,2024-03-29 14.53.42.727,STANDARD
34,2024-03-29 14.53.44.251,STANDARD
35,2024-03-29 14.53.45.765,STANDARD
36,2024-03-29 14.53.47.279,STANDARD
37,2024-03-29 14.53.48.802,STANDARD
38,2024-03-29 14.53.50.326,TARGET
39,2024-03-29 14.53.50.743,KEY PRESS
40,2024-03-29 14.53.51.839,STANDARD
41,2024-03-29 14.53.53.362,STANDARD
42,2024-03-29 14.53.54.888,STANDARD
43,2024-03-29 14.53.56.410,TARGET
44,2024-03-29 14.53.56.842,KEY PRESS
45,2024-03-29 14.53.57.935,STANDARD
46,2024-03-29 14.53.59.466,STANDARD
47,2024-03-29 14.54.00.978,STANDARD
48,2024-03-29 14.54.02.503,STANDARD
49,2024-03-29 14.54.04.014,STANDARD
50,2024-03-29 14.54.05.539,STANDARD
51,2024-03-29 14.54.07.064,STANDARD
52,2024-03-29 14.54.08.590,STANDARD
53,2024-03-29 14.54.10.105,STANDARD
54,2024-03-29 14.54.11.634,TARGET
55,2024-03-29 14.54.12.032,KEY PRESS
56,2024-03-29 14.54.13.144,STANDARD
57,2024-03-29 14.54.14.672,STANDARD
58,2024-03-29 14.54.16.195,STANDARD
59,2024-03-29 14.54.17.726,TARGET
60,2024-03-29 14.54.18.091,KEY PRESS
61,2024-03-29 14.54.19.240,STANDARD
62,2024-03-29 14.54.20.755,STANDARD
63,2024-03-29 14.54.22.279,STANDARD
64,2024-03-29 14.54.23.793,STANDARD
65,2024-03-29 14.54.25.320,TARGET
66,2024-03-29 14.54.25.701,KEY PRESS
67,2024-03-29 14.54.26.846,STANDARD
68,2024-03-29 14.54.28.350,STANDARD
69,2024-03-29 14.54.29.873,STANDARD
70,2024-03-29 14.54.31.396,TARGET
71,2024-03-29 14.54.31.846,KEY PRESS
72,2024-03-29 14.54.32.906,STANDARD
73,2024-03-29 14.54.34.427,STANDARD
74,2024-03-29 14.54.35.955,STANDARD
75,2024-03-29 14.54.37.482,STANDARD
76,2024-03-29 14.54.39.011,STANDARD
77,2024-03-29 14.54.40.532,STANDARD
78,2024-03-29 14.54.42.062,STANDARD
79,2024-03-29 14.54.43.575,STANDARD
80,2024-03-29 14.54.45.091,TARGET
81,2024-03-29 14.54.45.486,KEY PRESS
82,2024-03-29 14.54.46.614,STANDARD
83,2024-03-29 14.54.48.131,TARGET
84,2024-03-29 14.54.48.561,KEY PRESS
85,2024-03-29 14.54.49.652,TARGET
86,2024-03-29 14.54.50.053,KEY PRESS
87,2024-03-29 14.54.51.156,STANDARD
88,2024-03-29 14.54.52.679,STANDARD
89,2024-03-29 14.54.54.200,TARGET
90,2024-03-29 14.54.54.595,KEY PRESS
91,2024-03-29 14.54.55.725,STANDARD
92,2024-03-29 14.54.57.251,STANDARD
93,2024-03-29 14.54.58.768,STANDARD
94,2024-03-29 14.55.00.290,STANDARD
95,2024-03-29 14.55.01.806,STANDARD
96,2024-03-29 14.55.03.330,STANDARD
97,2024-03-29 14.55.04.840,STANDARD
98,2024-03-29 14.55.06.367,STANDARD
99,2024-03-29 14.55.07.881,STANDARD
100,2024-03-29 14.55.09.389,STANDARD
101,2024-03-29 14.55.10.905,STANDARD
102,2024-03-29 14.55.12.435,STANDARD
103,2024-03-29 14.55.13.948,TARGET
104,2024-03-29 14.55.14.347,KEY PRESS
105,2024-03-29 14.55.15.478,STANDARD
106,2024-03-29 14.55.17.002,TARGET
107,2024-03-29 14.55.17.482,KEY PRESS
108,2024-03-29 14.55.18.522,STANDARD
109,2024-03-29 14.55.20.047,STANDARD
