,datetimes,events
0,2024-03-22 11.58.06.633,START
1,2024-03-22 11.58.11.633,STANDARD
2,2024-03-22 11.58.12.651,STANDARD
3,2024-03-22 11.58.14.160,STANDARD
4,2024-03-22 11.58.15.672,STANDARD
5,2024-03-22 11.58.17.179,STANDARD
6,2024-03-22 11.58.18.701,STANDARD
7,2024-03-22 11.58.20.215,TARGET
8,2024-03-22 11.58.20.696,KEY PRESS
9,2024-03-22 11.58.21.742,STANDARD
10,2024-03-22 11.58.23.254,STANDARD
11,2024-03-22 11.58.24.781,TARGET
12,2024-03-22 11.58.25.280,KEY PRESS
13,2024-03-22 11.58.26.311,STANDARD
14,2024-03-22 11.58.27.832,STANDARD
15,2024-03-22 11.58.29.357,STANDARD
16,2024-03-22 11.58.30.877,STANDARD
17,2024-03-22 11.58.32.388,TARGET
18,2024-03-22 11.58.33.373,KEY PRESS
19,2024-03-22 11.58.33.890,STANDARD
20,2024-03-22 11.58.35.399,TARGET
21,2024-03-22 11.58.35.764,KEY PRESS
22,2024-03-22 11.58.36.927,STANDARD
23,2024-03-22 11.58.38.442,STANDARD
24,2024-03-22 11.58.39.959,STANDARD
25,2024-03-22 11.58.41.485,STANDARD
26,2024-03-22 11.58.43.003,TARGET
27,2024-03-22 11.58.43.468,KEY PRESS
28,2024-03-22 11.58.44.532,STANDARD
29,2024-03-22 11.58.46.059,STANDARD
30,2024-03-22 11.58.47.564,STANDARD
31,2024-03-22 11.58.49.092,STANDARD
32,2024-03-22 11.58.50.621,STANDARD
33,2024-03-22 11.58.52.136,STANDARD
34,2024-03-22 11.58.53.659,STANDARD
35,2024-03-22 11.58.55.184,TARGET
36,2024-03-22 11.58.55.600,KEY PRESS
37,2024-03-22 11.58.56.710,STANDARD
38,2024-03-22 11.58.58.231,TARGET
39,2024-03-22 11.58.58.712,KEY PRESS
40,2024-03-22 11.58.59.749,STANDARD
41,2024-03-22 11.59.01.263,STANDARD
42,2024-03-22 11.59.02.790,STANDARD
43,2024-03-22 11.59.04.320,STANDARD
44,2024-03-22 11.59.05.844,STANDARD
45,2024-03-22 11.59.07.369,TARGET
46,2024-03-22 11.59.07.704,KEY PRESS
47,2024-03-22 11.59.08.881,STANDARD
