,datetimes,events
0,2024-03-29 17.15.45.183,START
1,2024-03-29 17.15.50.184,TARGET
2,2024-03-29 17.15.51.199,STANDARD
3,2024-03-29 17.15.52.728,TARGET
4,2024-03-29 17.15.53.115,KEY PRESS
5,2024-03-29 17.15.54.239,STANDARD
6,2024-03-29 17.15.55.765,STANDARD
7,2024-03-29 17.15.57.292,STANDARD
8,2024-03-29 17.15.58.813,STANDARD
9,2024-03-29 17.16.00.324,STANDARD
10,2024-03-29 17.16.01.852,STANDARD
11,2024-03-29 17.16.03.377,STANDARD
12,2024-03-29 17.16.04.877,STANDARD
13,2024-03-29 17.16.06.407,STANDARD
14,2024-03-29 17.16.07.934,STANDARD
15,2024-03-29 17.16.09.447,STANDARD
16,2024-03-29 17.16.10.958,STANDARD
17,2024-03-29 17.16.12.482,TARGET
18,2024-03-29 17.16.12.864,KEY PRESS
19,2024-03-29 17.16.14.006,TARGET
20,2024-03-29 17.16.14.402,KEY PRESS
21,2024-03-29 17.16.15.529,STANDARD
22,2024-03-29 17.16.17.056,STANDARD
23,2024-03-29 17.16.18.581,STANDARD
24,2024-03-29 17.16.20.091,TARGET
25,2024-03-29 17.16.20.474,KEY PRESS
26,2024-03-29 17.16.21.605,STANDARD
27,2024-03-29 17.16.23.113,STANDARD
28,2024-03-29 17.16.24.631,STANDARD
29,2024-03-29 17.16.26.158,STANDARD
30,2024-03-29 17.16.27.684,STANDARD
31,2024-03-29 17.16.29.211,TARGET
32,2024-03-29 17.16.29.646,KEY PRESS
33,2024-03-29 17.16.30.711,STANDARD
34,2024-03-29 17.16.32.223,STANDARD
35,2024-03-29 17.16.33.738,STANDARD
36,2024-03-29 17.16.35.267,STANDARD
37,2024-03-29 17.16.36.788,STANDARD
38,2024-03-29 17.16.38.302,TARGET
39,2024-03-29 17.16.38.668,KEY PRESS
40,2024-03-29 17.16.39.830,STANDARD
41,2024-03-29 17.16.41.361,STANDARD
42,2024-03-29 17.16.42.884,STANDARD
43,2024-03-29 17.16.44.384,STANDARD
44,2024-03-29 17.16.45.900,TARGET
45,2024-03-29 17.16.46.348,KEY PRESS
46,2024-03-29 17.16.47.423,STANDARD
47,2024-03-29 17.16.48.938,STANDARD
48,2024-03-29 17.16.50.465,STANDARD
49,2024-03-29 17.16.51.993,STANDARD
50,2024-03-29 17.16.53.520,STANDARD
51,2024-03-29 17.16.55.023,STANDARD
52,2024-03-29 17.16.56.552,TARGET
53,2024-03-29 17.16.56.965,KEY PRESS
54,2024-03-29 17.16.58.079,TARGET
55,2024-03-29 17.16.58.562,KEY PRESS
56,2024-03-29 17.16.59.596,STANDARD
57,2024-03-29 17.17.01.123,STANDARD
58,2024-03-29 17.17.02.636,STANDARD
59,2024-03-29 17.17.04.163,STANDARD
60,2024-03-29 17.17.05.677,TARGET
61,2024-03-29 17.17.06.092,KEY PRESS
62,2024-03-29 17.17.07.201,STANDARD
63,2024-03-29 17.17.08.732,STANDARD
64,2024-03-29 17.17.10.245,STANDARD
65,2024-03-29 17.17.11.771,STANDARD
66,2024-03-29 17.17.13.295,STANDARD
67,2024-03-29 17.17.14.822,STANDARD
68,2024-03-29 17.17.16.333,STANDARD
69,2024-03-29 17.17.17.859,TARGET
70,2024-03-29 17.17.18.329,KEY PRESS
71,2024-03-29 17.17.19.371,STANDARD
72,2024-03-29 17.17.20.892,STANDARD
73,2024-03-29 17.17.22.404,STANDARD
74,2024-03-29 17.17.23.921,STANDARD
75,2024-03-29 17.17.25.429,STANDARD
76,2024-03-29 17.17.26.956,STANDARD
77,2024-03-29 17.17.28.465,STANDARD
78,2024-03-29 17.17.29.977,TARGET
79,2024-03-29 17.17.30.376,KEY PRESS
80,2024-03-29 17.17.31.508,STANDARD
81,2024-03-29 17.17.33.032,TARGET
82,2024-03-29 17.17.33.408,KEY PRESS
83,2024-03-29 17.17.34.549,STANDARD
84,2024-03-29 17.17.36.065,STANDARD
85,2024-03-29 17.17.37.589,STANDARD
86,2024-03-29 17.17.39.112,TARGET
