,datetimes,events
0,2024-02-27 10.59.17.274,START
1,2024-02-27 10.59.22.273,12.00 Hz START
2,2024-02-27 10.59.30.306,12.00 Hz END
3,2024-02-27 10.59.45.307,10.00 Hz START
4,2024-02-27 10.59.53.351,10.00 Hz END
5,2024-02-27 11.00.08.353,8.57 Hz START
6,2024-02-27 11.00.16.374,8.57 Hz END
7,2024-02-27 11.00.31.376,7.50 Hz START
8,2024-02-27 11.00.39.441,7.50 Hz END
9,2024-02-27 11.00.54.443,END
