,datetimes,events
0,2024-03-22 14.53.35.627,START
1,2024-03-22 14.53.40.628,STANDARD
2,2024-03-22 14.53.41.633,STANDARD
3,2024-03-22 14.53.43.148,STANDARD
4,2024-03-22 14.53.44.663,STANDARD
5,2024-03-22 14.53.46.188,STANDARD
6,2024-03-22 14.53.47.714,TARGET
7,2024-03-22 14.53.48.114,KEY PRESS
8,2024-03-22 14.53.49.242,STANDARD
9,2024-03-22 14.53.50.762,STANDARD
10,2024-03-22 14.53.52.269,STANDARD
11,2024-03-22 14.53.53.783,TARGET
12,2024-03-22 14.53.54.233,KEY PRESS
13,2024-03-22 14.53.55.311,STANDARD
14,2024-03-22 14.53.56.837,STANDARD
15,2024-03-22 14.53.58.365,STANDARD
16,2024-03-22 14.53.59.883,STANDARD
17,2024-03-22 14.54.01.396,TARGET
18,2024-03-22 14.54.01.860,KEY PRESS
19,2024-03-22 14.54.02.927,STANDARD
20,2024-03-22 14.54.04.455,STANDARD
21,2024-03-22 14.54.05.965,STANDARD
22,2024-03-22 14.54.07.478,TARGET
23,2024-03-22 14.54.07.911,KEY PRESS
24,2024-03-22 14.54.09.003,STANDARD
25,2024-03-22 14.54.10.519,STANDARD
26,2024-03-22 14.54.12.044,STANDARD
27,2024-03-22 14.54.13.569,STANDARD
28,2024-03-22 14.54.15.082,STANDARD
29,2024-03-22 14.54.16.583,TARGET
30,2024-03-22 14.54.16.998,KEY PRESS
31,2024-03-22 14.54.18.107,STANDARD
32,2024-03-22 14.54.19.636,STANDARD
33,2024-03-22 14.54.21.162,TARGET
34,2024-03-22 14.54.21.558,KEY PRESS
35,2024-03-22 14.54.22.686,STANDARD
36,2024-03-22 14.54.24.193,STANDARD
37,2024-03-22 14.54.25.720,STANDARD
38,2024-03-22 14.54.27.251,STANDARD
39,2024-03-22 14.54.28.775,STANDARD
40,2024-03-22 14.54.30.292,STANDARD
41,2024-03-22 14.54.31.815,STANDARD
42,2024-03-22 14.54.33.316,STANDARD
43,2024-03-22 14.54.34.841,STANDARD
44,2024-03-22 14.54.36.374,TARGET
45,2024-03-22 14.54.36.791,KEY PRESS
46,2024-03-22 14.54.37.903,STANDARD
47,2024-03-22 14.54.39.427,TARGET
48,2024-03-22 14.54.39.845,KEY PRESS
49,2024-03-22 14.54.40.949,STANDARD
50,2024-03-22 14.54.42.473,STANDARD
51,2024-03-22 14.54.43.987,TARGET
52,2024-03-22 14.54.44.384,KEY PRESS
53,2024-03-22 14.54.45.512,STANDARD
54,2024-03-22 14.54.47.027,STANDARD
55,2024-03-22 14.54.48.554,STANDARD
56,2024-03-22 14.54.50.078,STANDARD
57,2024-03-22 14.54.51.603,STANDARD
58,2024-03-22 14.54.53.128,TARGET
59,2024-03-22 14.54.53.478,KEY PRESS
60,2024-03-22 14.54.54.639,STANDARD
61,2024-03-22 14.54.56.154,STANDARD
62,2024-03-22 14.54.57.682,TARGET
63,2024-03-22 14.54.58.009,KEY PRESS
64,2024-03-22 14.54.59.204,STANDARD
65,2024-03-22 14.55.00.715,STANDARD
66,2024-03-22 14.55.02.229,STANDARD
67,2024-03-22 14.55.03.754,STANDARD
68,2024-03-22 14.55.05.266,STANDARD
69,2024-03-22 14.55.05.614,KEY PRESS
70,2024-03-22 14.55.06.779,TARGET
71,2024-03-22 14.55.07.246,KEY PRESS
72,2024-03-22 14.55.08.297,STANDARD
73,2024-03-22 14.55.09.824,STANDARD
74,2024-03-22 14.55.11.340,STANDARD
75,2024-03-22 14.55.12.855,STANDARD
76,2024-03-22 14.55.14.366,STANDARD
77,2024-03-22 14.55.15.896,TARGET
78,2024-03-22 14.55.17.414,STANDARD
79,2024-03-22 14.55.18.931,STANDARD
80,2024-03-22 14.55.20.447,TARGET
81,2024-03-22 14.55.20.912,KEY PRESS
82,2024-03-22 14.55.21.977,STANDARD
83,2024-03-22 14.55.23.492,STANDARD
84,2024-03-22 14.55.25.005,STANDARD
85,2024-03-22 14.55.26.520,STANDARD
86,2024-03-22 14.55.28.038,STANDARD
87,2024-03-22 14.55.29.567,TARGET
88,2024-03-22 14.55.29.917,KEY PRESS
89,2024-03-22 14.55.31.082,STANDARD
90,2024-03-22 14.55.32.610,STANDARD
91,2024-03-22 14.55.34.135,STANDARD
92,2024-03-22 14.55.35.661,STANDARD
93,2024-03-22 14.55.37.184,TARGET
94,2024-03-22 14.55.37.619,KEY PRESS
95,2024-03-22 14.55.38.694,STANDARD
96,2024-03-22 14.55.40.216,STANDARD
97,2024-03-22 14.55.41.734,STANDARD
98,2024-03-22 14.55.43.253,STANDARD
99,2024-03-22 14.55.44.776,STANDARD
100,2024-03-22 14.55.46.300,STANDARD
101,2024-03-22 14.55.47.827,TARGET
102,2024-03-22 14.55.48.189,KEY PRESS
103,2024-03-22 14.55.49.340,STANDARD
104,2024-03-22 14.55.50.868,TARGET
105,2024-03-22 14.55.51.380,KEY PRESS
106,2024-03-22 14.55.52.389,STANDARD
107,2024-03-22 14.55.53.904,STANDARD
108,2024-03-22 14.55.55.435,STANDARD
109,2024-03-22 14.55.56.934,STANDARD
110,2024-03-22 14.55.58.459,STANDARD
111,2024-03-22 14.55.59.975,STANDARD
112,2024-03-22 14.56.01.505,STANDARD
113,2024-03-22 14.56.03.032,TARGET
114,2024-03-22 14.56.03.432,KEY PRESS
115,2024-03-22 14.56.04.545,STANDARD
116,2024-03-22 14.56.06.072,STANDARD
117,2024-03-22 14.56.07.586,STANDARD
118,2024-03-22 14.56.09.110,TARGET
119,2024-03-22 14.56.09.493,KEY PRESS
120,2024-03-22 14.56.10.620,STANDARD
121,2024-03-22 14.56.12.132,END
